Barcode,Cost,ADJ,Source,Tag
195954380619,31.99,25.59,https://www.shopwss.com/products/70625746?variant=40942379565111,eligible-discount
196172963615,28.79,23.03,https://www.shopwss.com/products/70645387?variant=41225194799159,eligible-discount
196172963608,28.79,23.03,https://www.shopwss.com/products/70645389?variant=41225194864695,eligible-discount
198360928987,39.99,31.99,https://www.shopwss.com/products/60628511?variant=41069863075895,eligible-discount
198360928956,39.99,31.99,https://www.shopwss.com/products/60628511?variant=41069863108663,eligible-discount
198360928963,39.99,31.99,https://www.shopwss.com/products/60628511?variant=41069863141431,eligible-discount
198360928970,39.99,31.99,https://www.shopwss.com/products/60628511?variant=41069863174199,eligible-discount
198360928949,39.99,31.99,https://www.shopwss.com/products/60628511?variant=41069863206967,eligible-discount
198360928932,39.99,31.99,https://www.shopwss.com/products/60628511?variant=41069863239735,eligible-discount
198579246988,27.99,22.39,https://www.shopwss.com/products/60613622?variant=41069863305271,eligible-discount
198360932649,39.99,31.99,https://www.shopwss.com/products/60628476?variant=41069863370807,eligible-discount
198360932618,39.99,31.99,https://www.shopwss.com/products/60628476?variant=41069863403575,eligible-discount
198360932625,39.99,31.99,https://www.shopwss.com/products/60628476?variant=41069863436343,eligible-discount
198360932632,39.99,31.99,https://www.shopwss.com/products/60628476?variant=41069863469111,eligible-discount
198360932601,39.99,31.99,https://www.shopwss.com/products/60628476?variant=41069863501879,eligible-discount
198360932595,39.99,31.99,https://www.shopwss.com/products/60628476?variant=41069863534647,eligible-discount
198579244540,27.99,22.39,https://www.shopwss.com/products/60613670?variant=41069863567415,eligible-discount
198359427347,39.99,31.99,https://www.shopwss.com/products/60597191?variant=41069863600183,eligible-discount
198359427316,39.99,31.99,https://www.shopwss.com/products/60597191?variant=41069863632951,eligible-discount
198359427323,39.99,31.99,https://www.shopwss.com/products/60597191?variant=41069863665719,eligible-discount
198359427330,39.99,31.99,https://www.shopwss.com/products/60597191?variant=41069863698487,eligible-discount
198359427309,39.99,31.99,https://www.shopwss.com/products/60597191?variant=41069863731255,eligible-discount
198359427293,39.99,31.99,https://www.shopwss.com/products/60597191?variant=41069863764023,eligible-discount
198579246995,27.99,22.39,https://www.shopwss.com/products/60613623?variant=41069863829559,eligible-discount
198359427101,39.99,31.99,https://www.shopwss.com/products/60597216?variant=41069863862327,eligible-discount
198359427071,39.99,31.99,https://www.shopwss.com/products/60597216?variant=41069863895095,eligible-discount
198359427088,39.99,31.99,https://www.shopwss.com/products/60597216?variant=41069863927863,eligible-discount
198359427095,39.99,31.99,https://www.shopwss.com/products/60597216?variant=41069863960631,eligible-discount
198359427064,39.99,31.99,https://www.shopwss.com/products/60597216?variant=41069863993399,eligible-discount
198359427057,39.99,31.99,https://www.shopwss.com/products/60597216?variant=41069864026167,eligible-discount
198579244557,27.99,22.39,https://www.shopwss.com/products/60613664?variant=41069864058935,eligible-discount
198359426265,39.99,31.99,https://www.shopwss.com/products/60597203?variant=41069864091703,eligible-discount
198359426234,39.99,31.99,https://www.shopwss.com/products/60597203?variant=41069864124471,eligible-discount
198359426241,39.99,31.99,https://www.shopwss.com/products/60597203?variant=41069864157239,eligible-discount
198359426258,39.99,31.99,https://www.shopwss.com/products/60597203?variant=41069864190007,eligible-discount
198359426227,39.99,31.99,https://www.shopwss.com/products/60597203?variant=41069864222775,eligible-discount
198359426210,39.99,31.99,https://www.shopwss.com/products/60597203?variant=41069864255543,eligible-discount
198360917103,31.99,25.59,https://www.shopwss.com/products/60629930?variant=41069864484919,eligible-discount
198360917073,31.99,25.59,https://www.shopwss.com/products/60629930?variant=41069864517687,eligible-discount
198360917080,31.99,25.59,https://www.shopwss.com/products/60629930?variant=41069864550455,eligible-discount
198360917097,31.99,25.59,https://www.shopwss.com/products/60629930?variant=41069864583223,eligible-discount
198360917066,31.99,25.59,https://www.shopwss.com/products/60629930?variant=41069864615991,eligible-discount
198360917059,31.99,25.59,https://www.shopwss.com/products/60629930?variant=41069864648759,eligible-discount
198360913440,31.99,25.59,https://www.shopwss.com/products/60629973?variant=41069865467959,eligible-discount
198360913419,31.99,25.59,https://www.shopwss.com/products/60629973?variant=41069865500727,eligible-discount
198360913426,31.99,25.59,https://www.shopwss.com/products/60629973?variant=41069865533495,eligible-discount
198360913433,31.99,25.59,https://www.shopwss.com/products/60629973?variant=41069865566263,eligible-discount
198360913402,31.99,25.59,https://www.shopwss.com/products/60629973?variant=41069865599031,eligible-discount
198360913396,31.99,25.59,https://www.shopwss.com/products/60629973?variant=41069865631799,eligible-discount
198579004373,103.99,83.19,https://www.shopwss.com/products/60629749?variant=41069865664567,eligible-discount
198579004342,103.99,83.19,https://www.shopwss.com/products/60629749?variant=41069865697335,eligible-discount
198579004359,103.99,83.19,https://www.shopwss.com/products/60629749?variant=41069865730103,eligible-discount
198579004366,103.99,83.19,https://www.shopwss.com/products/60629749?variant=41069865762871,eligible-discount
198579004335,103.99,83.19,https://www.shopwss.com/products/60629749?variant=41069865795639,eligible-discount
198579004328,103.99,83.19,https://www.shopwss.com/products/60629749?variant=41069865828407,eligible-discount
198579001372,103.99,83.19,https://www.shopwss.com/products/60629748?variant=41069865861175,eligible-discount
198579001341,103.99,83.19,https://www.shopwss.com/products/60629748?variant=41069865893943,eligible-discount
198579001358,103.99,83.19,https://www.shopwss.com/products/60629748?variant=41069865926711,eligible-discount
198579001365,103.99,83.19,https://www.shopwss.com/products/60629748?variant=41069865959479,eligible-discount
198579001334,103.99,83.19,https://www.shopwss.com/products/60629748?variant=41069865992247,eligible-discount
198579001327,103.99,83.19,https://www.shopwss.com/products/60629748?variant=41069866025015,eligible-discount
198360998102,103.99,83.19,https://www.shopwss.com/products/60629775?variant=41069866057783,eligible-discount
198360998072,103.99,83.19,https://www.shopwss.com/products/60629775?variant=41069866090551,eligible-discount
198360998089,103.99,83.19,https://www.shopwss.com/products/60629775?variant=41069866123319,eligible-discount
198360998096,103.99,83.19,https://www.shopwss.com/products/60629775?variant=41069866156087,eligible-discount
198360998065,103.99,83.19,https://www.shopwss.com/products/60629775?variant=41069866188855,eligible-discount
198360998058,103.99,83.19,https://www.shopwss.com/products/60629775?variant=41069866221623,eligible-discount
198360999000,103.99,83.19,https://www.shopwss.com/products/60629774?variant=41069866287159,eligible-discount
198360998973,103.99,83.19,https://www.shopwss.com/products/60629774?variant=41069866319927,eligible-discount
198360998980,103.99,83.19,https://www.shopwss.com/products/60629774?variant=41069866352695,eligible-discount
198360998997,103.99,83.19,https://www.shopwss.com/products/60629774?variant=41069866385463,eligible-discount
198360998966,103.99,83.19,https://www.shopwss.com/products/60629774?variant=41069866418231,eligible-discount
198360998959,103.99,83.19,https://www.shopwss.com/products/60629774?variant=41069866450999,eligible-discount
198579004199,103.99,83.19,https://www.shopwss.com/products/60629735?variant=41069866483767,eligible-discount
198579004168,103.99,83.19,https://www.shopwss.com/products/60629735?variant=41069866516535,eligible-discount
198579004175,103.99,83.19,https://www.shopwss.com/products/60629735?variant=41069866549303,eligible-discount
198579004182,103.99,83.19,https://www.shopwss.com/products/60629735?variant=41069866582071,eligible-discount
198579004151,103.99,83.19,https://www.shopwss.com/products/60629735?variant=41069866614839,eligible-discount
198579004144,103.99,83.19,https://www.shopwss.com/products/60629735?variant=41069866647607,eligible-discount
198579001853,103.99,83.19,https://www.shopwss.com/products/60629745?variant=41069866745911,eligible-discount
198579001822,103.99,83.19,https://www.shopwss.com/products/60629745?variant=41069866778679,eligible-discount
198579001839,103.99,83.19,https://www.shopwss.com/products/60629745?variant=41069866811447,eligible-discount
198579001846,103.99,83.19,https://www.shopwss.com/products/60629745?variant=41069866844215,eligible-discount
198579001815,103.99,83.19,https://www.shopwss.com/products/60629745?variant=41069866876983,eligible-discount
198579001808,103.99,83.19,https://www.shopwss.com/products/60629745?variant=41069866909751,eligible-discount
198579001013,103.99,83.19,https://www.shopwss.com/products/60629752?variant=41069866942519,eligible-discount
198579000986,103.99,83.19,https://www.shopwss.com/products/60629752?variant=41069866975287,eligible-discount
198579000993,103.99,83.19,https://www.shopwss.com/products/60629752?variant=41069867008055,eligible-discount
198579001006,103.99,83.19,https://www.shopwss.com/products/60629752?variant=41069867040823,eligible-discount
198579000979,103.99,83.19,https://www.shopwss.com/products/60629752?variant=41069867073591,eligible-discount
198579000962,103.99,83.19,https://www.shopwss.com/products/60629752?variant=41069867106359,eligible-discount
198359416785,103.99,83.19,https://www.shopwss.com/products/60597411?variant=41069867139127,eligible-discount
198359416754,103.99,83.19,https://www.shopwss.com/products/60597411?variant=41069867171895,eligible-discount
198359416761,103.99,83.19,https://www.shopwss.com/products/60597411?variant=41069867204663,eligible-discount
198359416778,103.99,83.19,https://www.shopwss.com/products/60597411?variant=41069867237431,eligible-discount
198359416747,103.99,83.19,https://www.shopwss.com/products/60597411?variant=41069867270199,eligible-discount
198359416730,103.99,83.19,https://www.shopwss.com/products/60597411?variant=41069867302967,eligible-discount
198580159727,103.99,83.19,https://www.shopwss.com/products/60647137?variant=41069867401271,eligible-discount
198580159697,103.99,83.19,https://www.shopwss.com/products/60647137?variant=41069867434039,eligible-discount
198580159703,103.99,83.19,https://www.shopwss.com/products/60647137?variant=41069867466807,eligible-discount
198580159710,103.99,83.19,https://www.shopwss.com/products/60647137?variant=41069867499575,eligible-discount
198580159680,103.99,83.19,https://www.shopwss.com/products/60647137?variant=41069867532343,eligible-discount
198580159673,103.99,83.19,https://www.shopwss.com/products/60647137?variant=41069867565111,eligible-discount
198359415764,103.99,83.19,https://www.shopwss.com/products/60597406?variant=41069867630647,eligible-discount
