Variant URL,Price,Barcode,Available
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054660231,$30.00,'840122900785,False
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054627463,$30.00,'840122900792,False
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054594695,$30.00,'840122900808,True
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054561927,$30.00,'840122900815,False
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054529159,$30.00,'840122900822,True
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054496391,$30.00,'840122900839,False
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054463623,$30.00,'840122900846,False
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054430855,$30.00,'840122900853,False
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054398087,$30.00,'840122900860,True
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054365319,$30.00,'840122900877,False
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054332551,$30.00,'840122900884,False
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054299783,$30.00,'840122900891,False
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054267015,$30.00,'840122900907,True
https://www.rarebeauty.com/products/liquid-touch-weightless-foundation-1?variant=40242054234247,$30.00,'840122900914,False
https://www.rarebeauty.com/products/perfect-strokes-longwear-gel-eyeliner?variant=40491203068039,$20.00,'840122906169,True
https://www.rarebeauty.com/products/perfect-strokes-longwear-gel-eyeliner?variant=40491203100807,$20.00,'840122906176,True
https://www.rarebeauty.com/products/perfect-strokes-longwear-gel-eyeliner?variant=40491203133575,$20.00,'840122906183,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304633479,$30.00,'840122904196,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304666247,$30.00,'840122904202,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304699015,$30.00,'840122904219,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304731783,$30.00,'840122904226,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304764551,$30.00,'840122904233,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304797319,$30.00,'840122904240,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304830087,$30.00,'840122904257,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304862855,$30.00,'840122904271,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304895623,$30.00,'840122904264,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304928391,$30.00,'840122904288,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304961159,$30.00,'840122904295,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793304993927,$30.00,'840122904301,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305026695,$30.00,'840122904318,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305059463,$30.00,'840122904325,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305092231,$30.00,'840122904332,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305124999,$30.00,'840122904349,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305157767,$30.00,'840122904356,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305190535,$30.00,'840122904363,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305223303,$30.00,'840122904370,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305256071,$30.00,'840122904387,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305288839,$30.00,'840122904394,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305321607,$30.00,'840122904400,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305354375,$30.00,'840122904417,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-spf-20?variant=39793305387143,$30.00,'840122904424,False
https://www.rarebeauty.com/products/warm-wishes-effortless-bronzer-stick?variant=39620264362119,$28.00,'840122903496,True
https://www.rarebeauty.com/products/warm-wishes-effortless-bronzer-stick?variant=39620264394887,$28.00,'840122903502,True
https://www.rarebeauty.com/products/warm-wishes-effortless-bronzer-stick?variant=39620264427655,$28.00,'840122903519,True
https://www.rarebeauty.com/products/warm-wishes-effortless-bronzer-stick?variant=39620264460423,$28.00,'840122903526,True
https://www.rarebeauty.com/products/warm-wishes-effortless-bronzer-stick?variant=39620264493191,$28.00,'840122903533,False
https://www.rarebeauty.com/products/warm-wishes-effortless-bronzer-stick?variant=40385281917063,$28.00,'840122905889,True
https://www.rarebeauty.com/products/warm-wishes-effortless-bronzer-stick?variant=40385281949831,$28.00,'840122905902,True
https://www.rarebeauty.com/products/warm-wishes-effortless-bronzer-stick?variant=40385281982599,$28.00,'840122905919,True
https://www.rarebeauty.com/products/with-gratitude-dewy-lip-balm?variant=40241869553799,$16.00,'840122900303,False
https://www.rarebeauty.com/products/with-gratitude-dewy-lip-balm?variant=34493781246087,$16.00,'840122900310,False
https://www.rarebeauty.com/products/with-gratitude-dewy-lip-balm?variant=40241869586567,$16.00,'840122900297,False
https://www.rarebeauty.com/products/with-gratitude-dewy-lip-balm?variant=40241869521031,$16.00,'840122900327,False
https://www.rarebeauty.com/products/with-gratitude-dewy-lip-balm?variant=40241869422727,$16.00,'840122900358,False
https://www.rarebeauty.com/products/with-gratitude-dewy-lip-balm?variant=40241869488263,$16.00,'840122900334,False
https://www.rarebeauty.com/products/with-gratitude-dewy-lip-balm?variant=40241869455495,$16.00,'840122900341,True
https://www.rarebeauty.com/products/with-gratitude-dewy-lip-balm?variant=40241869619335,$16.00,'840122900280,True
https://www.rarebeauty.com/products/stay-vulnerable-melting-blush?variant=34777542000775,$24.00,'840122902475,True
https://www.rarebeauty.com/products/stay-vulnerable-melting-blush?variant=34777542033543,$24.00,'840122902482,True
https://www.rarebeauty.com/products/stay-vulnerable-melting-blush?variant=34777542066311,$24.00,'840122902499,True
https://www.rarebeauty.com/products/stay-vulnerable-melting-blush?variant=34777542099079,$24.00,'840122902505,True
https://www.rarebeauty.com/products/stay-vulnerable-melting-blush?variant=34777542131847,$24.00,'840122902512,True
https://www.rarebeauty.com/products/stay-vulnerable-liquid-eyeshadow?variant=34777545277575,$20.00,'840122902437,True
https://www.rarebeauty.com/products/stay-vulnerable-liquid-eyeshadow?variant=34777545343111,$20.00,'840122902451,True
https://www.rarebeauty.com/products/stay-vulnerable-liquid-eyeshadow?variant=34777545212039,$20.00,'840122902413,False
https://www.rarebeauty.com/products/stay-vulnerable-liquid-eyeshadow?variant=34777545244807,$20.00,'840122902420,False
https://www.rarebeauty.com/products/stay-vulnerable-liquid-eyeshadow?variant=34777545310343,$20.00,'840122902444,False
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=34493780885639,$25.00,'840122900037,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=34493780951175,$25.00,'840122900013,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=34493780983943,$25.00,'840122900006,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=34493780918407,$25.00,'840122900020,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=34493780820103,$25.00,'840122900051,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=34493780787335,$25.00,'840122900068,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=34493780852871,$25.00,'840122900044,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=34493780754567,$25.00,'840122900075,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=39649324138631,$25.00,'840122904929,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=39649324171399,$25.00,'840122904936,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=39649324204167,$25.00,'840122904943,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=40385281884295,$25.00,'840122906077,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush?variant=40392282079367,$25.00,'840122906084,True
https://www.rarebeauty.com/products/everyday-quarter-zip-sweatshirt?variant=41708547211399,$45.00,'840122907739,True
https://www.rarebeauty.com/products/everyday-quarter-zip-sweatshirt?variant=41708547244167,$45.00,'840122907746,True
https://www.rarebeauty.com/products/everyday-quarter-zip-sweatshirt?variant=41708547276935,$45.00,'840122907753,True
https://www.rarebeauty.com/products/everyday-quarter-zip-sweatshirt?variant=41708547309703,$45.00,'840122907760,True
https://www.rarebeauty.com/products/everyday-quarter-zip-sweatshirt?variant=41708547342471,$45.00,'840122907777,True
https://www.rarebeauty.com/products/everyday-quarter-zip-sweatshirt?variant=41708547375239,$45.00,'840122907784,True
https://www.rarebeauty.com/products/find-comfort-puffy-toiletry-bag?variant=40845750501511,$38.00,'840122906770,False
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029101191,$20.00,'840122900266,False
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029133959,$20.00,'840122900259,True
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=34493776330887,$20.00,'840122900211,True
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029297799,$20.00,'840122900198,False
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029330567,$20.00,'840122900181,False
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029265031,$20.00,'840122900174,True
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029166727,$20.00,'840122900167,False
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029199495,$20.00,'840122900273,True
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029232263,$20.00,'840122900242,False
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029363335,$20.00,'840122900235,True
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029068423,$20.00,'840122900204,False
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40242029396103,$20.00,'840122900228,True
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40268307103879,$20.00,'840122905315,True
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40268307136647,$20.00,'840122905322,True
https://www.rarebeauty.com/products/lip-souffle-matte-lip-cream?variant=40268307169415,$20.00,'840122905339,True
https://www.rarebeauty.com/products/always-an-optimist-soft-radiance-setting-powder?variant=39620264198279,$25.00,'840122903441,True
https://www.rarebeauty.com/products/always-an-optimist-soft-radiance-setting-powder?variant=39620264231047,$25.00,'840122903458,True
https://www.rarebeauty.com/products/always-an-optimist-soft-radiance-setting-powder?variant=39620264263815,$25.00,'840122903465,True
https://www.rarebeauty.com/products/always-an-optimist-soft-radiance-setting-powder?variant=39620264296583,$25.00,'840122903472,True
https://www.rarebeauty.com/products/always-an-optimist-soft-radiance-setting-powder?variant=39620264329351,$25.00,'840122903489,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793303814279,$30.00,'840122903953,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793303847047,$30.00,'840122903960,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793303879815,$30.00,'840122903977,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793303912583,$30.00,'840122903984,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793303945351,$30.00,'840122903991,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793303978119,$30.00,'840122904004,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304010887,$30.00,'840122904011,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304043655,$30.00,'840122904028,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304076423,$30.00,'840122904035,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304109191,$30.00,'840122904042,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304141959,$30.00,'840122904059,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304174727,$30.00,'840122904066,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304207495,$30.00,'840122904073,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304240263,$30.00,'840122904080,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304273031,$30.00,'840122904097,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304305799,$30.00,'840122904103,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304338567,$30.00,'840122904110,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304371335,$30.00,'840122904127,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304404103,$30.00,'840122904134,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304436871,$30.00,'840122904141,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304469639,$30.00,'840122904158,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304502407,$30.00,'840122904165,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304535175,$30.00,'840122904172,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer?variant=39793304567943,$30.00,'840122904189,False
https://www.rarebeauty.com/products/find-comfort-tinted-clutch?variant=40701186179207,$15.00,'840122901706,True
https://www.rarebeauty.com/products/stay-vulnerable-mini-glossy-lip-balm-duo?variant=41960970158215,$25.00,'840122907555,True
https://www.rarebeauty.com/products/puffy-belt-bag?variant=40845750468743,$35.00,'840122906763,True
https://www.rarebeauty.com/products/puffy-traveler-tote?variant=40329097904263,$45.00,'840122905964,True
https://www.rarebeauty.com/products/puffy-traveler-tote-black?variant=40845750534279,$45.00,'840122906794,True
https://www.rarebeauty.com/products/hydrating-under-eye-patches-1-pair?variant=40253135061127,$4.00,'840122905735,False
https://www.rarebeauty.com/products/find-comfort-headband?variant=40909391298695,$16.00,'840122906879,True
https://www.rarebeauty.com/products/rare-beauty-baseball-hat?variant=40332828082311,$20.00,'840122906251,False
https://www.rarebeauty.com/products/rare-beauty-decal-stickers?variant=34772019544199,$5.00,'840122902697,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775686983815,$30.00,'840122903717,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687016583,$30.00,'840122903724,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687049351,$30.00,'840122903731,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687082119,$30.00,'840122903748,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687114887,$30.00,'840122903755,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687147655,$30.00,'840122903762,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687180423,$30.00,'840122903779,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687213191,$30.00,'840122903786,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687245959,$30.00,'840122903793,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687278727,$30.00,'840122903809,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687311495,$30.00,'840122903816,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687344263,$30.00,'840122903823,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687377031,$30.00,'840122903830,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687409799,$30.00,'840122903847,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687442567,$30.00,'840122903854,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687475335,$30.00,'840122903861,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687508103,$30.00,'840122903878,True
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687540871,$30.00,'840122903885,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687573639,$30.00,'840122903892,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687606407,$30.00,'840122903908,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687639175,$30.00,'840122903915,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687671943,$30.00,'840122903922,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687704711,$30.00,'840122903939,False
https://www.rarebeauty.com/products/positive-light-tinted-moisturizer-broad-spectrum-spf-20-sunscreen?variant=39775687737479,$30.00,'840122903946,False
https://www.rarebeauty.com/products/makeup-puffy-bag-peach?variant=34507922342023,$22.00,'840122902185,True
https://www.rarebeauty.com/products/enamel-stickers?variant=34532556210311,$8.00,'840122902222,False
https://www.rarebeauty.com/products/puffy-makeup-bag-mauve?variant=40855282679943,$22.00,'840122906862,True
https://www.rarebeauty.com/products/brow-harmony-precision-pencil?variant=40491203395719,$19.00,'840122905841,True
https://www.rarebeauty.com/products/brow-harmony-precision-pencil?variant=40491203428487,$19.00,'840122906107,True
https://www.rarebeauty.com/products/brow-harmony-precision-pencil?variant=40491203461255,$19.00,'840122906114,True
https://www.rarebeauty.com/products/brow-harmony-precision-pencil?variant=40491203494023,$19.00,'840122906121,True
https://www.rarebeauty.com/products/brow-harmony-precision-pencil?variant=40491203526791,$19.00,'840122906138,True
https://www.rarebeauty.com/products/brow-harmony-precision-pencil?variant=40491203559559,$19.00,'840122906145,True
https://www.rarebeauty.com/products/find-comfort-claw-clip-awaken-confidence?variant=42046334238855,$10.00,'840122908606,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=42673039442055,$15.00,'840122908491,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=42673039409287,$15.00,'840122907876,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=42673039474823,$15.00,'840122908682,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=40569308545159,$15.00,'840122906503,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=42673039507591,$15.00,'840122908880,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=42721151385735,$15.00,'840122901621,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=40970263101575,$15.00,'840122901638,True
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=40970263134343,$15.00,'840122901645,False
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=42721151451271,$15.00,'840122901652,False
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=40970263199879,$15.00,'840122901669,False
https://www.rarebeauty.com/products/soft-pinch-liquid-blush-mini?variant=42721151516807,$15.00,'840122901867,False
https://www.rarebeauty.com/products/stay-vulnerable-glossy-lip-balm?variant=40241822630023,$20.00,'840122902369,True
https://www.rarebeauty.com/products/stay-vulnerable-glossy-lip-balm?variant=40241822531719,$20.00,'840122902376,True
https://www.rarebeauty.com/products/stay-vulnerable-glossy-lip-balm?variant=40241822564487,$20.00,'840122902383,True
https://www.rarebeauty.com/products/stay-vulnerable-glossy-lip-balm?variant=34777545146503,$20.00,'840122902390,True
https://www.rarebeauty.com/products/stay-vulnerable-glossy-lip-balm?variant=40241822597255,$20.00,'840122902406,True
https://www.rarebeauty.com/products/stay-vulnerable-glossy-lip-balm?variant=41709443154055,$20.00,'840122905995,True
