"Locale","Image","Title","Product Codes: PartNumber","Model","Product Codes: UPC","ASIN","New, 3rd Party FBA: Current","New: Current","Buy Box 🚚: Current","Buy Box 🚚: 30 days avg.","Buy Box 🚚: 90 days avg.","Reviews: Rating Count - Format Specific","Reviews: Rating Count","New Offer Count: Current","Competitive Price Threshold","Size","Item Form","Pattern","Style","Material","Item Type","Variation Attributes","Color","Bought in past month","List Price: 90 days avg.","Sales Rank: Current","Parent ASIN","Product Codes: EAN","Product Codes: GTIN","Amazon: Current","Amazon: Highest","Amazon: 90 days OOS","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","List Price: 30 days avg.","Total Offer Count","Listed since","Brand","Brand Store Name","Brand Store URL Name","Categories: Root","Manufacturer","Return Rate"
"com","https://m.media-amazon.com/images/I/61Hvw6OwwGL.jpg;https://m.media-amazon.com/images/I/51vXgQb63rL.jpg;https://m.media-amazon.com/images/I/51vug09KRNL.jpg;https://m.media-amazon.com/images/I/51i-1-ENEdL.jpg;https://m.media-amazon.com/images/I/51kNhHc4NvL.jpg;https://m.media-amazon.com/images/I/619oTzoQvzL.jpg;https://m.media-amazon.com/images/I/61a2OWVDjKL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Optical White, 6.5","272856F","272856F","194433495141","B09RLRNPCF","","$ 54.89","$ 54.89","$ 49.25","$ 52.75","3","11213","5","$ 59.99","6.5 Big Kid","","Solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Canvas","fashion-sneakers","Size: 6.5 Big Kid; Color: Optical White;","Optical White","","$ 60.00","38102","B004I9UZCW","0194433495141","","","$ 44.98","100 %","$ 6.93","15 %","$ 8.23","$ 60.00","5","2022/01/26","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Hvw6OwwGL.jpg;https://m.media-amazon.com/images/I/51vXgQb63rL.jpg;https://m.media-amazon.com/images/I/51vug09KRNL.jpg;https://m.media-amazon.com/images/I/51i-1-ENEdL.jpg;https://m.media-amazon.com/images/I/51kNhHc4NvL.jpg;https://m.media-amazon.com/images/I/619oTzoQvzL.jpg;https://m.media-amazon.com/images/I/61a2OWVDjKL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Optical White, 7","272856F","272856F","194433495158","B09RLT8HH4","$ 54.58","$ 55.00","$ 55.03","$ 56.61","$ 55.76","10","11209","8","$ 59.99","7 Big Kid","","Solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Canvas","fashion-sneakers","Size: 7 Big Kid; Color: Optical White;","Optical White","","$ 60.00","38479","B004I9UZCW","0194433495158","00194433495158","","$ 59.99","100 %","$ 6.93","15 %","$ 8.25","$ 60.00","8","2022/01/31","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/718uxo4pvCL.jpg;https://m.media-amazon.com/images/I/71kMHE1c33L.jpg;https://m.media-amazon.com/images/I/71ypdDBW8iL.jpg;https://m.media-amazon.com/images/I/51dR-E7di7L.jpg;https://m.media-amazon.com/images/I/71NCVnZ3roL.jpg;https://m.media-amazon.com/images/I/613Rqu97KZL.jpg;https://m.media-amazon.com/images/I/71TyN1-cMLL.jpg;https://m.media-amazon.com/images/I/61N2QRayf8L.jpg;https://m.media-amazon.com/images/I/71YnVFCEEeL.jpg;https://m.media-amazon.com/images/I/41v-xeg1zvL.jpg","Converse Clothing & Apparel Chuck Taylor All Star High Top Sneaker, Navy, 10.5","M9622-410-10.5 M US","M9622C","852664570814, 022859552769, 886952782399, 634041746186","B002VSKZQS","$ 57.00","$ 43.01","","$ 58.64","$ 57.16","183","11213","11","$ 22.85","10.5","","solid","Chuck Taylor All Star High Top","rubber","fashion-sneakers","Size: 10.5; Color: Navy;","Navy","","$ 60.00","38242","B004I9UZCW","9008828073276, 0886952782399, 0852664570814, 7103425256977, 3662628006061, 0022859552769, 0634041746186, 5055549694475, 7103429397782, 4053872076280, 5052770648987, 4250491545078","","","$ 55.00","100 %","$ 6.07","15 %","-","$ 60.00","11","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/71vES-W3D2L.jpg;https://m.media-amazon.com/images/I/71A4OHhbf7L.jpg;https://m.media-amazon.com/images/I/71N3i5W0MnL.jpg;https://m.media-amazon.com/images/I/81PeAYSgLrL.jpg;https://m.media-amazon.com/images/I/61Vqw6vzsrL.jpg;https://m.media-amazon.com/images/I/71WyQWsJXXL.jpg","Converse All Star High Top - Men's (M9622, Navy/White) Size 9.5","All Star High","M9622","022859552745","B002VSQWB0","","$ 117.45","$ 126.41","$ 126.41","$ 126.41","-","11209","1","-","9.5","","Solid","Converse All Star High Top - Men's","","footwear","Size: 9.5; Color: Navy/White;","Navy/White","","$ 132.45","38968","B004I9UZCW","0022859552745","","","","100 %","$ 5.87","15 %","$ 18.96","$ 132.45","1","2025/05/19","Converse","","","Clothing, Shoes & Jewelry","",""
"com","https://m.media-amazon.com/images/I/61R5Le49QBL.jpg;https://m.media-amazon.com/images/I/61s+PUg6JGL.jpg;https://m.media-amazon.com/images/I/61UcJgaExdL.jpg;https://m.media-amazon.com/images/I/61sBkvGqV8L.jpg;https://m.media-amazon.com/images/I/51j1IEumEfL.jpg","Chuck Taylor All Star Canvas High Top, Black/White, 17 Women/15 Men","M9160-001-15 M US","M9160","022859471138","B001AEA5MI","","$ 80.84","","","$ 75.83","34","11209","2","$ 64.99","15","","solid","Chuck Taylor All Star Canvas High Top","Canvas","fashion-sneakers","Size: 15; Color: Black Monochrome;","Black Monochrome","","$ 60.00","38310","B004I9UZCW","9920062473608, 0022859471138","","","","100 %","$ 6.93","15 %","-","$ 60.00","2","2025/04/15","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61VGc1JmdCL.jpg;https://m.media-amazon.com/images/I/61RG9pZ+G3L.jpg;https://m.media-amazon.com/images/I/610Ja8jnGGL.jpg;https://m.media-amazon.com/images/I/61ci6EEpaQL.jpg;https://m.media-amazon.com/images/I/61-tqgNTMlL.jpg;https://m.media-amazon.com/images/I/61S2300I2aL.jpg;https://m.media-amazon.com/images/I/41Wd72oKPfL.jpg;https://m.media-amazon.com/images/I/512S+YjFiXL.jpg;https://m.media-amazon.com/images/I/41SxhFfoW7L.jpg","Converse Chuck Taylor All Star Canvas High Top, Black/White, women 10.5 /men 8.5","M9160-001-8.5 M US","246_3962","022859471008","B000EDMSTY","","$ 74.00","","$ 70.40","$ 62.66","716","11215","6","$ 58.00","8.5","","solid","Chuck Taylor All Star Canvas High Top","Canvas","fashion-sneakers","Size: 8.5; Color: White;","White","","$ 60.00","38102","B004I9UZCW","0022859471008","","","$ 60.00","100 %","$ 6.05","15 %","-","$ 60.00","6","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Black, 4.5","272855F","272855F","194433486798","B09RHQ2XNZ","$ 67.41","$ 73.80","","$ 69.64","$ 65.41","5","11213","7","$ 59.99","4.5 Big Kid","","solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Canvas","fashion-sneakers","Size: 4.5 Big Kid; Color: Black White;","Black White","","$ 60.00","38172","B004I9UZCW","0194433486798","","","$ 55.88","100 %","$ 6.48","15 %","-","$ 60.00","7","2022/02/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Chuck Taylor All Star Canvas High Top Sneaker Black/White 8 M US Women / 6 M US Men","M9160-001-6 M US","M9160C","086952781280, 022866680448, 703610574960, 062426600608, 674897317499, 228594709578, 852664108079, 022859470957, 646319537822, 888754008264","B000LFAQDU","$ 57.32","$ 59.00","$ 60.35","$ 55.22","$ 62.13","933","11215","10","$ 58.00","8 Women/6 Men","","Solid","Chuck Taylor All Star Canvas High Top","Canvas","fashion-sneakers","Size: 8 Women/6 Men; Color: Black White;","Black White","","$ 60.00","38531","B004I9UZCW","4053872007246, 4250491531217, 8869561150843, 0852664108079, 0022859470957, 5052780515798, 0674897317499, 5055362634702, 0646319537822, 7103421776714, 5052770644699, 0888754008264, 5051538062324, 0086952781280, 0022866680448, 0703610574960, 4050541176265, 5710792820131, 4053872153707, 5055558852859, 3662628006160, 5055549695151, 4045711214304, 0228594709578, 5055805638007, 4045711220527, 5052145520771, 0062426600608, 4250491537929","00022859470957, 00086952781280, 00703610574960, 04045711214304, 08869561150843","","$ 65.00","100 %","$ 6.05","15 %","$ 9.05","$ 60.00","10","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Hvw6OwwGL.jpg;https://m.media-amazon.com/images/I/51vXgQb63rL.jpg;https://m.media-amazon.com/images/I/51vug09KRNL.jpg;https://m.media-amazon.com/images/I/51i-1-ENEdL.jpg;https://m.media-amazon.com/images/I/51kNhHc4NvL.jpg;https://m.media-amazon.com/images/I/619oTzoQvzL.jpg;https://m.media-amazon.com/images/I/61a2OWVDjKL.jpg","Converse Chuck Taylor All Star Canvas Low Top Sneaker, Optical White ,14 mens_us/16 womens_us","M7652-102-14 M US","M7652","886952783358, 022859902168, 886951689491","B0001H1YES","","$ 59.99","","","","51","11209","5","$ 60.00","14","","Solid","Converse Chuck Taylor All Star Low Top Sneakers","canvas","fashion-sneakers","Size: 14; Color: Optical White;","Optical White","","$ 55.00","38102","B004I9UZCW","0886952783358, 0022859902168, 0886951689491, 5055865231057, 5055865231064","","","$ 55.00","100 %","$ 6.48","15 %","-","$ 55.00","5","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/51TgUg1iIOL.jpg;https://m.media-amazon.com/images/I/51JY1PLIVpL.jpg;https://m.media-amazon.com/images/I/514ALt761xL.jpg;https://m.media-amazon.com/images/I/51rGqPmv2CL.jpg;https://m.media-amazon.com/images/I/61YWuOKUGhL.jpg;https://m.media-amazon.com/images/I/51TgUg1iIOL.jpg;https://m.media-amazon.com/images/I/51Bpc00DYCL.jpg","New Era 59Fifty Hat MLB Basic Los Angeles Dodgers LA Black Fitted Cap (8)","11591150","11591150","192093988225","B07C8GHLVP","$ 45.79","$ 45.79","","$ 45.92","$ 48.73","43","756","3","$ 30.99","8","","Solid","Hat","Polyester","sports-fan-baseball-caps","Size: 8; Color: Black;","Black","","","38041","B0935L3KR2","0192093988225","","","","100 %","$ 6.81","16.99 %","-","","3","2018/03/26","New Era","","","Sports & Outdoors","New Era",""
"com","https://m.media-amazon.com/images/I/51TgUg1iIOL.jpg;https://m.media-amazon.com/images/I/51JY1PLIVpL.jpg;https://m.media-amazon.com/images/I/514ALt761xL.jpg;https://m.media-amazon.com/images/I/51rGqPmv2CL.jpg;https://m.media-amazon.com/images/I/61YWuOKUGhL.jpg;https://m.media-amazon.com/images/I/51TgUg1iIOL.jpg;https://m.media-amazon.com/images/I/51Bpc00DYCL.jpg","New Era 59Fifty Hat MLB Basic Los Angeles Dodgers LA Fitted Cap, Black/Black, 7.125","11591150","Basic Black On Black","192093988171","B07BLL53YW","$ 46.14","$ 46.13","","$ 38.03","$ 44.40","89","756","3","$ 35.99","7 1/8","","Solid","Hat","Polyester","sports-fan-baseball-caps","Size: 7 1/8; Color: Black;","Black","","$ 72.60","37890","B0935L3KR2","0192093988171","","","","100 %","$ 6.81","17 %","-","$ 72.60","3","2018/03/26","New Era","","","Sports & Outdoors","New Era",""
"com","https://m.media-amazon.com/images/I/51TgUg1iIOL.jpg;https://m.media-amazon.com/images/I/51JY1PLIVpL.jpg;https://m.media-amazon.com/images/I/514ALt761xL.jpg;https://m.media-amazon.com/images/I/51rGqPmv2CL.jpg;https://m.media-amazon.com/images/I/61YWuOKUGhL.jpg;https://m.media-amazon.com/images/I/51TgUg1iIOL.jpg;https://m.media-amazon.com/images/I/51Bpc00DYCL.jpg","New Era 59Fifty Hat MLB Basic Los Angeles Dodgers LA Black Fitted Cap (7 3/8)","unknown","Basic Black On Black","192093988195","B07BLMJHYZ","$ 44.96","$ 41.99","","$ 33.10","$ 36.35","117","756","3","$ 35.99","7 3/8","","Solid","Basic","Polyester","sports-fan-baseball-caps","Size: 7 3/8; Color: Black;","Black","","","37890","B0935L3KR2","0192093988195","00192093988195","","","100 %","$ 6.60","17 %","-","","3","2016/10/31","New Era","","","Sports & Outdoors","New Era",""
"com","https://m.media-amazon.com/images/I/51TgUg1iIOL.jpg;https://m.media-amazon.com/images/I/51JY1PLIVpL.jpg;https://m.media-amazon.com/images/I/514ALt761xL.jpg;https://m.media-amazon.com/images/I/51rGqPmv2CL.jpg;https://m.media-amazon.com/images/I/61YWuOKUGhL.jpg;https://m.media-amazon.com/images/I/51TgUg1iIOL.jpg;https://m.media-amazon.com/images/I/51Bpc00DYCL.jpg","New Era 59Fifty Hat MLB Basic Los Angeles Dodgers LA Black Fitted Cap (6 7/8)","11591150","11591150","192093988133","B07BLLYVRN","$ 61.87","$ 61.87","","$ 46.87","$ 46.43","14","756","1","$ 41.99","6 7/8","","Solid","Hat","Cotton","sports-fan-baseball-caps","Size: 6 7/8; Color: Black;","Black","","","37973","B0935L3KR2","0192093988133","","","","100 %","$ 6.14","17 %","-","","1","2018/03/26","New Era","","","Sports & Outdoors","New Era",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Black, 6.5","272855F","272855F","194433495103","B09RHQ43YG","$ 79.05","$ 66.66","","$ 63.38","$ 64.87","12","11213","9","$ 59.99","6.5 Big Kid","","solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Ethylene Vinyl Acetate","fashion-sneakers","Size: 6.5 Big Kid; Color: Black White;","Black White","","$ 60.00","38310","B004I9UZCW","0194433495103","","","","100 %","$ 6.93","15 %","-","$ 60.00","9","2022/02/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Black, 7","272855F","272857F","194433495110","B09RHNHVYV","$ 59.99","$ 55.99","$ 55.99","$ 54.26","$ 54.26","6","11215","15","$ 59.99","7 Big Kid","","solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Ethylene Vinyl Acetate","fashion-sneakers","Size: 7 Big Kid; Color: Black White;","Black White","","$ 60.00","38479","B004I9UZCW","0194433495110","","","","100 %","$ 6.85","15 %","$ 8.40","$ 60.00","15","2022/02/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61R5Le49QBL.jpg;https://m.media-amazon.com/images/I/61s+PUg6JGL.jpg;https://m.media-amazon.com/images/I/61UcJgaExdL.jpg;https://m.media-amazon.com/images/I/61sBkvGqV8L.jpg;https://m.media-amazon.com/images/I/51j1IEumEfL.jpg","Converse Kids' Chuck Taylor All Star Canvas High Top Sneaker, Black Monochrome, 4 M US Toddler","7S121-black-4 M US Toddler","M7650","022863079481, 620444221481","B001F270I2","","$ 35.99","","","","12","11209","2","$ 34.99","4 Toddler","","solid","Chuck Taylor All Star Canvas High Top","canvas","fashion-sneakers","Size: 4 Toddler; Color: Black Monochrome;","Black Monochrome","","$ 35.00","38926","B004I9UZCW","0620444221481, 0022863079481","","","$ 60.00","100 %","$ 4.55","15 %","-","$ 35.00","2","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61R5Le49QBL.jpg;https://m.media-amazon.com/images/I/61s+PUg6JGL.jpg;https://m.media-amazon.com/images/I/61UcJgaExdL.jpg;https://m.media-amazon.com/images/I/61sBkvGqV8L.jpg;https://m.media-amazon.com/images/I/51j1IEumEfL.jpg","Converse Kids' Chuck Taylor All Star Canvas High Top Sneaker, Black Monochrome, 6 M US Toddler","7S121-black-6 M US Toddler","M7650","022863079504","B005B9OIBM","","$ 44.72","","","","14","11209","2","$ 34.99","6 Toddler","","Logo","Chuck Taylor All Star Canvas High Top","Canvas","fashion-sneakers","Size: 6 Toddler; Color: Black Monochrome;","Black Monochrome","","$ 35.00","38242","B004I9UZCW","0022863079504","","","$ 60.00","100 %","$ 4.47","15 %","-","$ 35.00","2","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse Kids Footwear",""
"com","https://m.media-amazon.com/images/I/61Hvw6OwwGL.jpg;https://m.media-amazon.com/images/I/51vXgQb63rL.jpg;https://m.media-amazon.com/images/I/51vug09KRNL.jpg;https://m.media-amazon.com/images/I/51i-1-ENEdL.jpg;https://m.media-amazon.com/images/I/51kNhHc4NvL.jpg;https://m.media-amazon.com/images/I/619oTzoQvzL.jpg;https://m.media-amazon.com/images/I/61a2OWVDjKL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Optical White, 5.5","272856F","272856F","194433486873","B09RLMHL46","","$ 60.88","","","$ 59.90","7","11215","8","$ 55.00","5.5 Big Kid","","Solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Canvas","fashion-sneakers","Size: 5.5 Big Kid; Color: Optical White;","Optical White","","$ 60.00","38102","B004I9UZCW","0194433486873","","","","100 %","$ 6.62","15 %","-","$ 60.00","8","2022/01/26","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Hvw6OwwGL.jpg;https://m.media-amazon.com/images/I/51vXgQb63rL.jpg;https://m.media-amazon.com/images/I/51vug09KRNL.jpg;https://m.media-amazon.com/images/I/51i-1-ENEdL.jpg;https://m.media-amazon.com/images/I/51kNhHc4NvL.jpg;https://m.media-amazon.com/images/I/619oTzoQvzL.jpg;https://m.media-amazon.com/images/I/61a2OWVDjKL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Optical White, 4.5","272856F","272856F","194433486859","B09RLQ6LTW","","$ 63.60","","","","4","11209","8","$ 55.00","4.5 Big Kid","","Solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Canvas","fashion-sneakers","Size: 4.5 Big Kid; Color: Optical White;","Optical White","","$ 60.00","38266","B004I9UZCW","0194433486859","","","","100 %","$ 7.00","15 %","-","$ 60.00","8","2022/01/26","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Unisex Chuck Taylor All Star Canvas Low Top Sneaker, Black Black Monochrome, 11.5 US Men","9166","M9166C","780347289459, 751286158472, 022863714306, 022859473125, 646319571833, 888754410418, 886952781880, 228637143062","B000EDKS5K","$ 73.03","$ 67.00","","$ 65.18","$ 64.41","380","381","4","$ 59.99","11.5","","Solid","Chuck Taylor All Star Canvas Low Top","Rubber Canvas Lace","fashion-sneakers","Size: 11.5; Color: Black White;","Black White","","$ 55.00","39244","B004I9UZCW","0886952781880, 0022863714306, 5055558852781, 0646319571833, 5055865230791, 4053872096554, 1867513653876, 0888754410418, 7416045443857, 5055549694895, 0228637143062, 7803472894596, 4053959404920, 0780347289459, 0751286158472, 6698574282553, 0022859473125, 5055785454147, 3662628020203","","","$ 60.00","100 %","$ 5.92","15 %","-","$ 55.00","4","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61R5Le49QBL.jpg;https://m.media-amazon.com/images/I/61s+PUg6JGL.jpg;https://m.media-amazon.com/images/I/61UcJgaExdL.jpg;https://m.media-amazon.com/images/I/61sBkvGqV8L.jpg;https://m.media-amazon.com/images/I/51j1IEumEfL.jpg","Converse Kid's Chuck Taylor All Star High Top Shoe, black monochrome, 3 M US Little Kid","3S121-001-3 M US Little Kid","M7650","022863079450","B009UVZH94","$ 29.44","$ 71.61","","$ 32.25","$ 36.59","53","11209","1","$ 39.99","3 Little Kid","","Solid","Chuck Taylor All Star Canvas High Top","canvas","fashion-sneakers","Size: 3 Little Kid; Color: Black Monochrome;","Black Monochrome","","$ 40.00","38072","B004I9UZCW","0022863079450, 7534619668045","","","$ 60.00","100 %","$ 5.42","15 %","-","$ 40.00","1","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61R5Le49QBL.jpg;https://m.media-amazon.com/images/I/61s+PUg6JGL.jpg;https://m.media-amazon.com/images/I/61UcJgaExdL.jpg;https://m.media-amazon.com/images/I/61sBkvGqV8L.jpg;https://m.media-amazon.com/images/I/51j1IEumEfL.jpg","Converse Chuck Taylor All Star Canvas High Top Sneaker, black monochrome, 12 M US Little Kid","3S121-001-12 M US Little Kid","M7650","022863079375","B0009Q50HI","$ 48.87","$ 44.26","","$ 43.95","$ 40.29","21","11215","7","$ 39.99","12 Little Kid","","Solid","Chuck Taylor All Star Canvas High Top","Canvas","fashion-sneakers","Size: 12 Little Kid; Color: Black Monochrome;","Black Monochrome","","$ 40.00","38072","B004I9UZCW","0022863079375, 7534619667963","00022863079375","","$ 50.00","100 %","$ 5.28","15 %","-","$ 40.00","7","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Black, 5.5","272855F","272855F","194433486811","B09RHQPTJM","$ 66.86","$ 61.94","","$ 63.70","$ 62.83","11","11213","10","$ 59.99","5.5 Big Kid","","solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Rubber","fashion-sneakers","Size: 5.5 Big Kid; Color: Black White;","Black White","","$ 60.00","38072","B004I9UZCW","0194433486811","","","$ 59.99","100 %","$ 6.62","15 %","-","$ 60.00","10","2022/02/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Black, 5","272855F","272855F","194433486804","B09RHP78XN","$ 59.99","$ 66.18","","$ 65.45","$ 63.44","10","11213","18","$ 59.99","5 Big Kid","","solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Canvas","fashion-sneakers","Size: 5 Big Kid; Color: Black White;","Black White","","$ 60.00","38072","B004I9UZCW","0194433486804","","","","100 %","$ 7.00","15 %","-","$ 60.00","18","2022/02/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Black, 4","272855F","272855F","194433486781","B09RHP3RXH","","$ 66.18","","$ 60.00","$ 60.76","16","11213","15","$ 59.99","4 Big Kid","","solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Canvas","fashion-sneakers","Size: 4 Big Kid; Color: Black White;","Black White","","$ 60.00","38102","B004I9UZCW","0194433486781","","","$ 59.99","100 %","$ 6.77","15 %","-","$ 60.00","15","2022/02/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Chuck Taylor All Star Hi Lace Up Casual Canvas Sneakers (Black, US 13M/15F)","M3310-006-13 M US","M3310","022859063821, 751286545722, 749357276064, 022859471084, 777788177377, 886952782948, 022859758406","B0001Y8YJE","","$ 47.52","","$ 76.38","$ 74.59","86","11215","8","$ 65.00","15 Women/13 Men","","Solid","Chuck Taylor All Star Canvas High Top","Canvas","fashion-sneakers","Size: 15 Women/13 Men; Color: Black White;","Black White","","$ 60.00","38310","B004I9UZCW","0777788177377, 5710791439273, 7103422200232, 0886952782948, 0022859471084, 7534619681730, 5055865253769, 0022859063821, 0749357276064, 0751286545722, 0022859758406, 4053872109414","","","$ 60.32","99 %","$ 6.85","15 %","-","$ 60.00","8","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
