UPC,ASIN,Title,Cost,Price,Profit,ROI,Offers,Sales Rank,Size,Color, Source, Tag
196520402568,B0D3699BJ2,"Loose Fit Double Knee Work Pants. Dark Navy, 38 32",25.59,34.95000076293945,-2.719999160766605,-10.629148732968366%,4,5761,38W x 32L,Dark Navy,https://www.shopwss.com/products/d85283_0dn?variant=41110392700983,eligible-discount
196520402520,B0D36YQ8HN,"Loose Fit Double Knee Work Pants. Dark Navy, 36 30",25.59,26.100000381469727,-10.78999980926514,-42.164907421903635%,3,5761,36W x 30L,Dark Navy,https://www.shopwss.com/products/d85283_0dn?variant=41110392537143,eligible-discount
196520401141,B0D3682KYY,"Loose Fit Double Knee Work Pants. Black, 34 30",25.59,34.31999969482422,-3.5800002479553257,-13.989840750118507%,4,5768,34W x 30L,Black,https://www.shopwss.com/products/d85283_blk?variant=41096981872695,eligible-discount
196520401202,B0D36878V2,"Loose Fit Double Knee Work Pants. Black, 38 30",25.59,34.40999984741211,-8.16000017166138,-31.88745670832896%,3,5768,38W x 30L,Black,https://www.shopwss.com/products/d85283_blk?variant=41096981610551,eligible-discount
196520401158,B0D3692N4F,"Loose Fit Double Knee Work Pants. Black, 34 32",25.59,33.119998931884766,-4.150001373291019,-16.21727773853466%,4,5768,34W x 32L,Black,https://www.shopwss.com/products/d85283_blk?variant=41096981807159,eligible-discount
196520401080,B0D367W1SZ,"Loose Fit Double Knee Work Pants. Black, 32 30",25.59,29.829999923706055,-7.310000267028812,-28.565847077095786%,4,5768,32W x 30L,Black,https://www.shopwss.com/products/d85283_blk?variant=41096981577783,eligible-discount
196520401219,B0D36973S2,"Loose Fit Double Knee Work Pants. Black, 38 32",25.59,34.400001525878906,-3.89999851226807,-15.240322439500078%,3,5768,38W x 32L,Black,https://www.shopwss.com/products/d85283_blk?variant=41096981708855,eligible-discount
196520401172,B0D36BLSW8,"Loose Fit Double Knee Work Pants. Black, 36 30",25.59,34.400001525878906,-7.209998455047611,-28.175062348759717%,3,5768,36W x 30L,Black,https://www.shopwss.com/products/d85283_blk?variant=41096981643319,eligible-discount
196520402599,B0D367NPDF,"Loose Fit Double Knee Work Pants. Dark Navy, 40 32",25.59,34.95000076293945,-3.2499993705749546,-12.700271084700878%,3,5768,40W x 32L,Dark Navy,https://www.shopwss.com/products/d85283_0dn?variant=41110392766519,eligible-discount
196520402582,B0D3691951,"Loose Fit Double Knee Work Pants. Dark Navy, 40 30",25.59,34.95000076293945,-3.4399994277954136,-13.442748838590909%,2,5768,40W x 30L,Dark Navy,https://www.shopwss.com/products/d85283_0dn?variant=41110392733751,eligible-discount
196520402490,B0D369WMLG,"Loose Fit Double Knee Work Pants. Dark Navy, 34 30",25.59,34.95000076293945,-2.6299994850158726,-10.277450117295322%,2,5768,34W x 30L,Dark Navy,https://www.shopwss.com/products/d85283_0dn?variant=41110392569911,eligible-discount
196520402506,B0D3694PMG,"Loose Fit Double Knee Work Pants. Dark Navy, 34 32",25.59,29.600000381469727,-7.499999847412113,-29.30832296761279%,3,5768,34W x 32L,Dark Navy,https://www.shopwss.com/products/d85283_0dn?variant=41110392602679,eligible-discount
196520402377,B0D369NJQ7,"Loose Fit Double Knee Work Pants. Dark Navy, 30 30",25.59,29.600000381469727,-7.879999961853031,-30.793278475392853%,2,5768,30W x 30L,Dark Navy,https://www.shopwss.com/products/d85283_0dn?variant=41110392504375,eligible-discount
196520402537,B0D36T9W9N,"Loose Fit Double Knee Work Pants. Dark Navy, 36 32",25.59,29.600000381469727,-7.499999847412113,-29.30832296761279%,4,5768,36W x 32L,Dark Navy,https://www.shopwss.com/products/d85283_0dn?variant=41110392635447,eligible-discount
022866377812,B000CEWX2M,"Converse Baby Chuck Taylor All Star Canvas High Top Sneaker, red, 3 M US Infant",22.39,54.25,19.63999973297119,87.71772993734342%,3,5889,3 Infant,Red,https://www.shopwss.com/products/7j232?variant=40942165655607,eligible-discount
022859552721,B006DU3DE6,"Chuck Taylor All Star Canvas High Top, Navy, 8.5",41.59,60,3.5400001144409146,8.511661732245527%,13,5889,10.5 Women/8.5 Men,Navy,https://www.shopwss.com/products/m9622?variant=40942181548087,eligible-discount
022859552684,B008JFUQ0C,Converse Chuck Taylor All Star HI Sneakers Navy Mens 6.5,41.59,0,0,,12,5889,8.5 Women/6.5 Men,Navy,https://www.shopwss.com/products/m9622?variant=40942181417015,eligible-discount
022859471008,B00DDXIL84,"Converse Unisex's Low-Top_Sneakers, Black Black White, US 8.5",41.59,40,-13.510000076293949,-32.48377032049519%,6,5889,8.5,Black/Black/White,https://www.shopwss.com/products/m9160?variant=40942179188791,eligible-discount
022866376976,B007UOAXQA,"Converse Boy's Chuck Taylor All Star Core Hi (Little Kid) Sneaker, Red, 2",25.59,0,0,,7,5889,2 Little Kid,Red,https://www.shopwss.com/products/3j232?variant=40942207893559,eligible-discount
022866376952,B017J7U11E,"Converse Kid's Chuck Taylor All Star High Top Shoe, red, 1 M US Little Kid",25.59,0,0,,6,5889,1 Little Kid,Red,https://www.shopwss.com/products/3j232?variant=40942207828023,eligible-discount
022859470919,B0001Y90UQ,"Converse Clothing & Apparel Chuck Taylor All Star Canvas High Top, Black/White, 6 Women/4 Men",41.59,43.95000076293945,-9.749999370574955,-23.44313385567433%,25,5889,6 Women/4 Men,Black,https://www.shopwss.com/products/m9160b?variant=40942179614775,eligible-discount
022866404983,B0018FJJXU,"Converse Chuck Taylor All Star Canvas High Top Sneaker, optical white, 13 M US Little Kid",25.59,51.95000076293945,13.290000591278073,51.934351665799426%,14,5889,13 Little Kid,Optical White,https://www.shopwss.com/products/3j253?variant=40942210220087,eligible-discount
022859552660,B002VC7B8Y,"Converse Unisex High-Top Sneaker, Blue Navy Blue, 7.5 US Women",41.59,64,7.039999637603756,16.927145077191046%,4,5889,7.5 Women/6 Men,Blue Navy Blue,https://www.shopwss.com/products/m9622b?variant=40942182137911,eligible-discount
022866377829,B0006BKBT8,Converse Unisex Baby Infant Chuck Taylor All Star Hi Top - Red - 4 Infant,22.39,0,0,,1,5892,4 Infant,Red,https://www.shopwss.com/products/7j232?variant=40942165688375,eligible-discount
022859282598,B000OLTR8Q,"Chuck Taylor All Star Canvas High Top, Optical White, 5",41.59,57,0.80999961853027,1.9475826365238518%,15,5892,7 Women/5.5 Men,Optical White,https://www.shopwss.com/products/m7650b?variant=40942177746999,eligible-discount
022859470995,B000OLRWO2,Converse Chuck Taylor All Star High Black 10 B(M) US Women/8 D(M) US Men,41.59,38,-15.03999980926514,-36.16253861328478%,17,5892,8,Black,https://www.shopwss.com/products/m9160?variant=40942179156023,eligible-discount
022859471091,B00ERSRY2I,"Converse Chuck Taylor® All Star® Hi, Black, 13(M)/ 15(W) US",41.59,0,0,,4,5892,13,Black/Mason/White,https://www.shopwss.com/products/m9160?variant=40942179450935,eligible-discount
022859063708,B0000AFT8E,"Converse Chuck Taylor All Star Core Hi, Black, 7 D(M) US",41.59,60.47999954223633,3.7699996566772427,9.064678183883727%,12,5892,7,Black Monochrome,https://www.shopwss.com/products/m3310?variant=40942175846455,eligible-discount
022859063807,B004C3DBSE,Converse Chuck Taylor All Star Hi Top Black Monochrome Canvas Shoes men's 12,41.59,65,6.810000095367428,16.374128625552846%,10,5892,12,Black Monochrome,https://www.shopwss.com/products/m3310?variant=40942175748151,eligible-discount
022859758277,B000OLXC82,Converse Men's CONVERSE CHUCK TAYLOR ALL STAR HIGH 6 (BLACK MONO),41.59,60,3.5400001144409146,8.511661732245527%,6,5892,6,Black Monochrome,https://www.shopwss.com/products/m3310b?variant=40942176239671,eligible-discount
022859552639,B001QGEVKM,"Converse all star Hi Unisex Sneaker Chucks Shoes Navy, Sizes:EU/36.5 - UK/4 - US.M/4 - US.W/6",41.59,64.25,5.779999885559079,13.897571256453661%,2,5892,Men's 5 / Women's 7,Navy,https://www.shopwss.com/products/m9622b?variant=40942182039607,eligible-discount
196472093340,B0CPRZPB7Y,"adidas Men's X_PLR Path Sneaker, Dark Blue/White/Gum, 8.5",41.59,54.9900016784668,-2.0899980926513706,-5.025241867399304%,2,6262,8.5,Dark Blue/White/Gum,https://www.shopwss.com/products/id0469?variant=40943200895031,eligible-discount
196479163381,B0D2JH1T11,"adidas Men's X_PLR Path Sneaker, Olive Strata/Black/White, 8",41.59,50,-6.41000017166138,-15.412359152828516%,1,6264,8,Olive Strata/Black/White,https://www.shopwss.com/products/jh6983?variant=41024141328439,eligible-discount
196472014901,B0CPS6R7TT,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 7",41.59,0,0,,1,6264,7,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382474807,eligible-discount
196472014918,B0CPSCF865,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 10",41.59,0,0,,3,6264,10,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382671415,eligible-discount
196472014895,B0CPS6QM1Y,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 13",41.59,49.95000076293945,-7.48999866485596,-18.00913360148103%,4,6264,13,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382835255,eligible-discount
196472013881,B0CPSMPH83,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 12",41.59,0,0,,2,6264,12,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382802487,eligible-discount
196478028032,B0CKMM6FZ8,"adidas Men's X_PLR Path Sneaker, Black/Grey/Gum, 8",41.59,48.75,-7.3899997138977085,-17.768693709780496%,1,6264,8,Black/Grey/Gum,https://www.shopwss.com/products/ie6459?variant=40950759555127,eligible-discount
196478031698,B0CKMN846S,"adidas Men's X_PLR Path Sneaker, Black/Grey/Gum, 13",41.59,48.75,-8.109999980926517,-19.499879732932236%,1,6264,13,Black/Grey/Gum,https://www.shopwss.com/products/ie6459?variant=40950759850039,eligible-discount
196472093319,B0CPSJMXX3,"adidas Men's X_PLR Path Sneaker, Dark Blue/White/Gum, 11.5",41.59,0,0,,1,6264,11.5,Dark Blue/White/Gum,https://www.shopwss.com/products/id0469?variant=40943201091639,eligible-discount
196472093258,B0CPS5LJ6G,"adidas Men's X_PLR Path Sneaker, Dark Blue/White/Gum, 10.5",41.59,54.9900016784668,-2.249998416900638,-5.4099505094990095%,2,6264,10.5,Dark Blue/White/Gum,https://www.shopwss.com/products/id0469?variant=40943201026103,eligible-discount
196472020667,B0BZ5TNVKF,"adidas Men's X_PLR Path Sneaker, Black/Black/Black, 8.5",41.59,59.9900016784668,2.0800015068054165,5.001205835069527%,1,6264,8.5,Black/Black/Black,https://www.shopwss.com/products/id0465?variant=40943200469047,eligible-discount
196472020650,B0BZ5QWQJJ,"adidas Men's X_PLR Path Sneaker, Black/Black/Black, 12",41.59,59.9900016784668,1.3600017166137661,3.270020958436562%,1,6264,12,Black/Black/Black,https://www.shopwss.com/products/id0465?variant=40943200698423,eligible-discount
196472093296,B0CPS21J6P,"adidas Men's X_PLR Path Sneaker, Dark Blue/White/Gum, 7",41.59,54.9900016784668,-2.009998168945316,-4.832888119608838%,1,6264,7,Dark Blue/White/Gum,https://www.shopwss.com/products/id0469?variant=40943200796727,eligible-discount
196472093326,B0CPS4H7FN,"adidas Men's X_PLR Path Sneaker, Dark Blue/White/Gum, 9",41.59,0,0,,1,6264,9,Dark Blue/White/Gum,https://www.shopwss.com/products/id0469?variant=40943200927799,eligible-discount
196479159421,B0D2JJXZVW,"adidas Men's X_PLR Path Sneaker, Aurora Ruby/Black/White, 8.5",41.59,48.75,-7.470000114440921,-17.961048604089736%,1,6270,8.5,Aurora Ruby/Black/White,https://www.shopwss.com/products/jh6982?variant=41221096505399,eligible-discount
196479159438,B0D2JKJG65,"adidas Men's X_PLR Path Sneaker, Aurora Ruby/Black/White, 7.5",41.59,65,6.33999982833862,15.244048637505697%,1,6270,7.5,Aurora Ruby/Black/White,https://www.shopwss.com/products/jh6982?variant=41221096439863,eligible-discount
196479159506,B0D2JH7F4W,"adidas Men's X_PLR Path Sneaker, Aurora Ruby/Black/White, 8",41.59,50,-6.41000017166138,-15.412359152828516%,1,6270,8,Aurora Ruby/Black/White,https://www.shopwss.com/products/jh6982?variant=41221096472631,eligible-discount
196479159445,B0D2JHG46P,"adidas Men's X_PLR Path Sneaker, Aurora Ruby/Black/White, 9",41.59,48.75,-7.470000114440921,-17.961048604089736%,1,6270,9,Aurora Ruby/Black/White,https://www.shopwss.com/products/jh6982?variant=41221096538167,eligible-discount
196479159452,B0D2JK66PV,"adidas Men's X_PLR Path Sneaker, Aurora Ruby/Black/White, 10",41.59,48.75,-7.550000038146976,-18.153402351880203%,1,6270,10,Aurora Ruby/Black/White,https://www.shopwss.com/products/jh6982?variant=41221096603703,eligible-discount
196479159483,B0D2JL8MVD,"adidas Men's X_PLR Path Sneaker, Aurora Ruby/Black/White, 7",41.59,54.9900016784668,-2.009998168945316,-4.832888119608838%,1,6270,7,Aurora Ruby/Black/White,https://www.shopwss.com/products/jh6982?variant=41221096407095,eligible-discount
196479159377,B0D2JHHT8J,"adidas Men's X_PLR Path Sneaker, Aurora Ruby/Black/White, 11",41.59,48.75,-7.629999961853031,-18.345756099670666%,1,6270,11,Aurora Ruby/Black/White,https://www.shopwss.com/products/jh6982?variant=41221096669239,eligible-discount
196479159476,B0D2JJQSLV,"adidas Men's X_PLR Path Sneaker, Aurora Ruby/Black/White, 13",41.59,54.9900016784668,-2.809998359680179,-6.756427890551044%,1,6270,13,Aurora Ruby/Black/White,https://www.shopwss.com/products/jh6982?variant=41221096767543,eligible-discount
196479159469,B0D2JKPQSB,"adidas Men's X_PLR Path Sneaker, Aurora Ruby/Black/White, 12",41.59,48.75,-8.189999904632572,-19.692233480722702%,1,6270,12,Aurora Ruby/Black/White,https://www.shopwss.com/products/jh6982?variant=41221096734775,eligible-discount
196472014925,B0CPS7MCGN,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 8",41.59,0,0,,2,6270,8,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382540343,eligible-discount
196472013904,B0CPS3NBYZ,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 10.5",41.59,67.51000213623047,8.390001926422116,20.17312317004596%,2,6270,10.5,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382704183,eligible-discount
196472014949,B0CPS9PSK7,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 9.5",41.59,66.93000030517578,7.900000247955319,18.994951305494876%,2,6270,9.5,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382638647,eligible-discount
196472014956,B0CPSJGG79,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 11",41.59,0,0,,2,6270,11,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382736951,eligible-discount
196472014932,B0CPSGMY6K,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 9",41.59,0,0,,2,6270,9,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382605879,eligible-discount
196472013874,B0CPSL53QD,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 8.5",41.59,0,0,,2,6270,8.5,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382573111,eligible-discount
196472013911,B0CPS62Z6K,"adidas Men's X_PLR Path Sneaker, Black/Bright Red/White, 11.5",41.59,0,0,,3,6270,11.5,Black/Bright Red/White,https://www.shopwss.com/products/ig8136?variant=40951382769719,eligible-discount
196478028070,B0CKMLJLP8,"adidas Men's X_PLR Path Sneaker, Black/Grey/Gum, 7.5",41.59,48.75,-7.470000114440921,-17.961048604089736%,1,6270,7.5,Black/Grey/Gum,https://www.shopwss.com/products/ie6459?variant=40950759522359,eligible-discount
196478028025,B0CKMP7FMQ,"adidas Men's X_PLR Path Sneaker, Black/Grey/Gum, 7",41.59,48.75,-7.309999790191654,-17.57633996199003%,1,6270,7,Black/Grey/Gum,https://www.shopwss.com/products/ie6459?variant=40950759489591,eligible-discount
196478031681,B0CKMKT317,"adidas Men's X_PLR Path Sneaker, Black/Grey/Gum, 8.5",41.59,48.75,-7.3899997138977085,-17.768693709780496%,1,6270,8.5,Black/Grey/Gum,https://www.shopwss.com/products/ie6459?variant=40950759587895,eligible-discount
196478028056,B0CKMMLHHC,"adidas Men's X_PLR Path Sneaker, Black/Grey/Gum, 14",41.59,48.75,-8.269999828338626,-19.884587228513166%,1,6270,14,Black/Grey/Gum,https://www.shopwss.com/products/ie6459?variant=40950759882807,eligible-discount
196478027998,B0CKMMPTHN,"adidas Men's X_PLR Path Sneaker, Black/Grey/Gum, 12",41.59,48.75,-8.269999828338626,-19.884587228513166%,1,6270,12,Black/Grey/Gum,https://www.shopwss.com/products/ie6459?variant=40950759817271,eligible-discount
196472093265,B0CPSGPX2G,"adidas Men's X_PLR Path Sneaker, Dark Blue/White/Gum, 10",41.59,0,0,,1,6270,10,Dark Blue/White/Gum,https://www.shopwss.com/products/id0469?variant=40943200993335,eligible-discount
196472093272,B0CPS2CHMC,"adidas Men's X_PLR Path Sneaker, Dark Blue/White/Gum, 9.5",41.59,54.9900016784668,-2.249998416900638,-5.4099505094990095%,2,6270,9.5,Dark Blue/White/Gum,https://www.shopwss.com/products/id0469?variant=40943200960567,eligible-discount
196472093357,B0CPSF2P5L,"adidas Men's X_PLR Path Sneaker, Dark Blue/White/Gum, 11",41.59,0,0,,1,6270,11,Dark Blue/White/Gum,https://www.shopwss.com/products/id0469?variant=40943201058871,eligible-discount
196472093289,B0CPSMYJPX,"adidas Men's X_PLR Path Sneaker, Dark Blue/White/Gum, 12",41.59,54.9900016784668,-2.809998359680179,-6.756427890551044%,2,6270,12,Dark Blue/White/Gum,https://www.shopwss.com/products/id0469?variant=40943201124407,eligible-discount
196472019098,B0BZ5NZDC4,"adidas Men's X_PLR Path Sneaker, Black/Black/Black, 11.5",41.59,59.9900016784668,1.3600017166137661,3.270020958436562%,1,6270,11.5,Black/Black/Black,https://www.shopwss.com/products/id0465?variant=40943200665655,eligible-discount
196472019142,B0BZ5X68S2,"adidas Men's X_PLR Path Sneaker, Black/Black/Black, 10",41.59,0,0,,1,6270,10,Black/Black/Black,https://www.shopwss.com/products/id0465?variant=40943200567351,eligible-discount
196472093302,B0CPS8X682,"adidas Men's X_PLR Path Sneaker, Dark Blue/White/Gum, 8",41.59,0,0,,1,6270,8,Dark Blue/White/Gum,https://www.shopwss.com/products/id0469?variant=40943200862263,eligible-discount
190844911263,B01N755QW2,"New Era Cap Co. Inc. Men's 70360932, Navy, 8",31.99,0,0,,2,6416,8,Navy,https://www.shopwss.com/products/70360932?variant=40942232272951,eligible-discount
196520398243,B0D3FD6ZM3,"Dickies Short Sleeve Work Shirt, Black, L",19.19,23.979999542236328,-5.1900004768371595,-27.04533859737967%,5,6429,Large,Black,https://www.shopwss.com/products/d1574_blk?variant=40987532689463,eligible-discount
196520398311,B0D3F94ZYW,"Short Sleeve Work Shirt, Black, 2X",19.19,23.979999542236328,-5.340000572204591,-27.82699620742361%,6,6429,XX-Large,Black,https://www.shopwss.com/products/d1574_blk?variant=40987532558391,eligible-discount
196520398274,B0D3FB43TB,"Dickies Short Sleeve Work Shirt, Black, S",19.19,23.979999542236328,-5.770000400543214,-30.067745703716593%,6,6429,Small,Black,https://www.shopwss.com/products/d1574_blk?variant=40987532623927,eligible-discount
196520398267,B0D3FF1J9B,"Dickies Short Sleeve Work Shirt, Black, M",19.19,23.979999542236328,-5.770000400543214,-30.067745703716593%,3,6429,Medium,Black,https://www.shopwss.com/products/d1574_blk?variant=40987532591159,eligible-discount
196520408393,B0D4ZHC5XY,"Dickies Short Sleeve Work Shirt, Dark Navy, S",19.19,24.989999771118164,-4.5000004196167005,-23.449715579034393%,3,6429,Small,Dark Navy,https://www.shopwss.com/products/d1574_0dn?variant=41110044606519,eligible-discount
196520398281,B0D3FCM9QW,"Dickies Short Sleeve Work Shirt, Black, XL",19.19,23.979999542236328,-5.340000572204591,-27.82699620742361%,4,6441,X-Large,Black,https://www.shopwss.com/products/d1574_blk?variant=40987532656695,eligible-discount
197621666903,B0DHZHW9NP,"adidas VL Court 3.0 Sneaker, Clear Pink/Clear Pink/Gum, 6.5 US Unisex Big Kid",35.19,54.95000076293945,4.440001068115237,12.617223836644605%,2,6496,6.5 Big Kid,Clear Pink/Clear Pink/Gum,https://www.shopwss.com/products/js3484?variant=41375476285495,eligible-discount
197621666996,B0DHZJKSG8,"adidas VL Court 3.0 Sneaker, Clear Pink/Clear Pink/Gum, 5.5 US Unisex Big Kid",35.19,54.95000076293945,4.440001068115237,12.617223836644605%,2,6496,5.5 Big Kid,Clear Pink/Clear Pink/Gum,https://www.shopwss.com/products/js3484?variant=41375476351031,eligible-discount
197621666811,B0DHZKR2T8,"adidas VL Court 3.0 Sneaker, Clear Pink/Clear Pink/Gum, 6 US Unisex Big Kid",35.19,54.95000076293945,4.440001068115237,12.617223836644605%,2,6496,6 Big Kid,Clear Pink/Clear Pink/Gum,https://www.shopwss.com/products/js3484?variant=41375476252727,eligible-discount
197621666934,B0DHZKV436,"adidas VL Court 3.0 Sneaker, Clear Pink/Clear Pink/Gum, 5 US Unisex Big Kid",35.19,54.95000076293945,4.440001068115237,12.617223836644605%,2,6496,5 Big Kid,Clear Pink/Clear Pink/Gum,https://www.shopwss.com/products/js3484?variant=41375476318263,eligible-discount
197621666958,B0DHZKJWMF,"adidas VL Court 3.0 Sneaker, Clear Pink/Clear Pink/Gum, 3.5 US Unisex Little Kid",35.19,54.95000076293945,4.900001106262209,13.924413487531146%,2,6496,3.5 Big Kid,Clear Pink/Clear Pink/Gum,https://www.shopwss.com/products/js3484?variant=41375476219959,eligible-discount
197621666842,B0DHZJ2GFX,"adidas VL Court 3.0 Sneaker, Clear Pink/Clear Pink/Gum, 4.5 US Unisex Big Kid",35.19,54.95000076293945,5.310000953674319,15.089516776568113%,2,6496,4.5 Big Kid,Clear Pink/Clear Pink/Gum,https://www.shopwss.com/products/js3484?variant=41375476187191,eligible-discount
197621666880,B0DHZJW2DD,"adidas VL Court 3.0 Sneaker, Clear Pink/Clear Pink/Gum, 7 US Unisex Big Kid",35.19,54.95000076293945,4.440001068115237,12.617223836644605%,2,6496,7 Big Kid,Clear Pink/Clear Pink/Gum,https://www.shopwss.com/products/js3484?variant=41375476121655,eligible-discount
197621666927,B0DHZJWRLZ,"adidas VL Court 3.0 Sneaker, Clear Pink/Clear Pink/Gum, 4 US Unisex Big Kid",35.19,54.95000076293945,5.310000953674319,15.089516776568113%,2,6496,4 Big Kid,Clear Pink/Clear Pink/Gum,https://www.shopwss.com/products/js3484?variant=41375476154423,eligible-discount
196474785861,B0C2K414JS,adidas Kid's VL Court 3.0 Sneaker - Unisex Child Shoes,35.19,40.150001525878906,-8.219998302459715,-23.358903956975606%,4,6496,5.5 Big Kid,Black/White/Gum,https://www.shopwss.com/products/ie3630?variant=40942958116919,eligible-discount
196474785878,B0C2K3S3PK,adidas Kid's VL Court 3.0 Sneaker - Unisex Child Shoes,35.19,40.150001525878906,-8.059998455047605,-22.904229767114536%,7,6496,6 Big Kid,Black/White/Gum,https://www.shopwss.com/products/ie3630?variant=40942958247991,eligible-discount
196477195407,B0CCQD7VCG,"adidas VL Court 3.0 Elastic Lace Sneaker, White/Black/Grey, 13 US Unisex Little Kid",31.99,35,-8.109999885559077,-25.351672039884583%,2,6496,13 Little Kid,White/Black/Grey,https://www.shopwss.com/products/id9155?variant=40942959198263,eligible-discount
196477195315,B0CCQ5HNYG,"adidas VL Court 3.0 Elastic Lace Sneaker, White/Black/Grey, 2 US Unisex Little Kid",31.99,35,-8.109999885559077,-25.351672039884583%,2,6496,2 Big Kid,White/Black/Grey,https://www.shopwss.com/products/id9155?variant=40942959296567,eligible-discount
196474785984,B0C2K3LV2C,adidas Kid's VL Court 3.0 Sneaker - Unisex Child Shoes,35.19,40.150001525878906,-7.269998493194578,-20.659273922121564%,3,6502,4.5 Big Kid,Black/White/Gum,https://www.shopwss.com/products/ie3630?variant=40942958051383,eligible-discount
196474786011,B0C2K67RNS,adidas Kid's VL Court 3.0 Sneaker - Unisex Child Shoes,35.19,40.150001525878906,-7.269998493194578,-20.659273922121564%,7,6502,4 Big Kid,Black/White/Gum,https://www.shopwss.com/products/ie3630?variant=40942958018615,eligible-discount
196474785977,B0C2K28375,adidas Kid's VL Court 3.0 Sneaker - Unisex Child Shoes,35.19,40.150001525878906,-8.059998455047605,-22.904229767114536%,6,6502,5 Big Kid,Black/White/Gum,https://www.shopwss.com/products/ie3630?variant=40942958149687,eligible-discount
196474785885,B0C2K2QTHN,adidas Kid's VL Court 3.0 Sneaker - Unisex Child Shoes,35.19,40.150001525878906,-7.269998493194578,-20.659273922121564%,2,6502,3.5 Big Kid,Black/White/Gum,https://www.shopwss.com/products/ie3630?variant=40942958084151,eligible-discount
196474785915,B0C2K4WGSH,adidas Kid's VL Court 3.0 Sneaker - Unisex Child Shoes,35.19,40.150001525878906,-8.059998455047605,-22.904229767114536%,4,6502,6.5 Big Kid,Black/White/Gum,https://www.shopwss.com/products/ie3630?variant=40942958215223,eligible-discount
196474785922,B0C2K5Z1J9,adidas Kid's VL Court 3.0 Sneaker - Unisex Child Shoes,35.19,40.150001525878906,-8.059998455047605,-22.904229767114536%,6,6502,7 Big Kid,Black/White/Gum,https://www.shopwss.com/products/ie3630?variant=40942958182455,eligible-discount
196477195308,B0CCQF5B96,"adidas VL Court 3.0 Elastic Lace Sneaker, White/Black/Grey, 11 US Unisex Little Kid",31.99,35,-8.009999980926509,-25.039074651223846%,2,6502,11 Little Kid,White/Black/Grey,https://www.shopwss.com/products/id9155?variant=40942959132727,eligible-discount
196477195322,B0CCQF7LSX,"adidas VL Court 3.0 Elastic Lace Sneaker, White/Black/Grey, 12 US Unisex Little Kid",31.99,35,-8.009999980926509,-25.039074651223846%,2,6502,12 Little Kid,White/Black/Grey,https://www.shopwss.com/products/id9155?variant=40942959165495,eligible-discount
196477195384,B0CCQ1PLMJ,"adidas VL Court 3.0 Elastic Lace Sneaker, White/Black/Grey, 1 US Unisex Little Kid",31.99,35,-8.109999885559077,-25.351672039884583%,2,6502,1 Big Kid,White/Black/Grey,https://www.shopwss.com/products/id9155?variant=40942959263799,eligible-discount
196477195414,B0CCQFTMZZ,"adidas VL Court 3.0 Elastic Lace Sneaker, White/Black/Grey, 3 US Unisex Little Kid",31.99,35,-8.450000038146968,-26.414504651912996%,2,6502,3 Big Kid,White/Black/Grey,https://www.shopwss.com/products/id9155?variant=40942959231031,eligible-discount
197298600460,B0D3VMT9P9,"ASICS Men's Gel-Contend 9 Running Shoes, 14, Indigo Blue/White",44.79,0,0,,1,6524,14,Indigo Blue/White,https://www.shopwss.com/products/1011b881_405?variant=41180559704119,eligible-discount
197298600415,B0D3VM23QF,"ASICS Men's Gel-Contend 9 Running Shoes, 9, Indigo Blue/White",44.79,0,0,,1,6524,9,Indigo Blue/White,https://www.shopwss.com/products/1011b881_405?variant=41180559441975,eligible-discount
197298600446,B0D3VMV4Q4,"ASICS Men's Gel-Contend 9 Running Shoes, 8.5, Indigo Blue/White",44.79,0,0,,1,6524,8.5,Indigo Blue/White,https://www.shopwss.com/products/1011b881_405?variant=41180559409207,eligible-discount
197298471909,B0CN82F74Q,"ASICS Men's Gel-Contend 9 Running Shoes, 9, Black/White",44.79,74.94999694824219,11.67999740600586,26.07724359456544%,2,6524,9,Black/White,https://www.shopwss.com/products/1011b881_002?variant=41180559015991,eligible-discount
197298471978,B0CN86MNCL,"ASICS Men's Gel-Contend 9 Running Shoes, 7.5, Black/White",44.79,0,0,,2,6524,7.5,Black/White,https://www.shopwss.com/products/1011b881_002?variant=41180558917687,eligible-discount
