UPC,Price,Variation,Source Link
198294596368,40.05,M,https://www.calvinklein.us/en/sale/women/pants/matte-satin-midi-skirt/44B608G-UB1.html?journey=new-to-sale
198294468535,62.55,M,https://www.calvinklein.us/en/women/apparel/tops/ribbed-crop-polo-sweater/47AB304-YAA.html?journey=new-to-sale
196807673094,20.00,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-P7A.html?journey=new-to-sale
196807851676,6.75,M,https://www.calvinklein.us/en/sale/women/underwear-loungewear/icon-logo-lace-hipster/QD5285-LRF.html?journey=new-to-sale
198294464674,35.55,M,https://www.calvinklein.us/en/women/apparel/bottoms/ponte-skinny-fit-pants/44B691G-RMF.html?journey=new-to-sale
196807878659,24.75,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-QX6.html?journey=new-to-sale
198294329713,58.05,M,https://www.calvinklein.us/en/men/apparel/tops/fine-knit-lyocell-blend-polo-shirt/4LB255G-CEF.html?journey=new-to-sale
196807878970,22.05,XL,https://www.calvinklein.us/en/sale/women/lounge-sleep/woven-viscose-sleep-shorts/QS7258-T8O.html?journey=new-to-sale
196807862184,26.55,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-skirt/QS7350-HGS.html?journey=new-to-sale
196807623655,9.90,M,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-hipster/QF7932-TQO.html?journey=new-to-sale
198294442047,40.05,L,https://www.calvinklein.us/en/women/apparel/tops/archive-logo-fleece-relaxed-sweatshirt/47B236G-UB1.html?journey=new-to-sale
196807878550,24.75,M,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-HGS.html?journey=new-to-sale
198294329607,58.05,L,https://www.calvinklein.us/en/men/apparel/tops/fine-knit-lyocell-blend-polo-shirt/4LB255G-RMG.html?journey=new-to-sale
198294718005,33.75,L,https://www.calvinklein.us/en/sale/men/bottoms/archive-logo-fleece-joggers/40QM432-CKM.html?journey=new-to-sale
196807878413,22.50,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-HGS.html?journey=new-to-sale
196807878468,22.50,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-FCG.html?journey=new-to-sale
198294445680,40.05,L,https://www.calvinklein.us/en/sale/women/tops/open-knit-relaxed-polo-sweater/47B331G-FPU.html?journey=new-to-sale
198294480001,53.55,L,https://www.calvinklein.us/en/sale/women/sale-womens-jackets-outerwear/cropped-collarless-denim-trucker-jacket/47B716G-UN6.html?journey=new-to-sale
196807878512,22.50,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-QX6.html?journey=new-to-sale
198294326026,76.05,L,https://www.calvinklein.us/en/sale/women/dresses/poplin-woven-mini-shirt-dress/40430WF-PCZ.html?journey=new-to-sale
196669057681,35.55,M,https://www.calvinklein.us/en/men/apparel/tops/round-logo-graphic-relaxed-t-shirt-/4RC292G-PWM.html?journey=new-to-sale
198294324787,89.55,32W X 32L,https://www.calvinklein.us/en/sale/men/bottoms/slim-taper-jeans/40355MF-WDP.html?journey=new-to-sale
196807623518,9.90,L,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-hipster/QF7932-UB1.html?journey=new-to-sale
198294673915,40.05,32W X 34L,https://www.calvinklein.us/en/men/apparel/denim/slim-straight-fit-jeans/4LB769G-KSA.html?journey=new-to-sale
196807578054,9.90,L,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-dipped-bikini/QF7930-UB1.html?journey=new-to-sale
196807862917,24.75,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/terry-lounge-sleep-shorts/QS7275-HGS.html?journey=new-to-sale
196807867240,6.75,L,https://www.calvinklein.us/en/sale/women/underwear-loungewear/ideal-micro-mid-rise-cheeky-brief/QD5178-C5T.html?journey=new-to-sale
196807926299,51.75,L,https://www.calvinklein.us/en/sale/women/sale-womens-swim/modern-logo-swim-one-piece/Q61006-VO3.html?journey=new-to-sale
196807878611,24.75,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-FCG.html?journey=new-to-sale
196807851126,6.75,L,https://www.calvinklein.us/en/sale/women/underwear-loungewear/icon-logo-lace-bikini/QD5283-LRF.html?journey=new-to-sale
198294545786,58.05,L,https://www.calvinklein.us/en/sale/men/tops/lyocell-blend-relaxed-button-down-shirt/4LB117G-RO3.html?journey=new-to-sale
196807673056,22.50,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-UB1.html?journey=new-to-sale
198294464025,22.05,L,https://www.calvinklein.us/en/sale/men/tops/cotton-combed-rib-classic-t-shirt/4LB266G-NF1.html?journey=new-to-sale
196807673254,24.75,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-UB1.html?journey=new-to-sale
198294537064,175.05,L,https://www.calvinklein.us/en/sale/women/tops/cashmere-2-in-1-cardigan-set/40437WF-67U.html?journey=new-to-sale
196807849024,6.75,L,https://www.calvinklein.us/en/sale/women/underwear-loungewear/ideal-micro-bikini/QD5118-C5T.html?journey=new-to-sale
196807878871,31.05,XL,https://www.calvinklein.us/en/sale/women/lounge-sleep/woven-viscose-sleep-pants/QS7257-T8O.html?journey=new-to-sale
