UPC,Price,Variation,Source Link
0198484959485,60,Rose Gold / White L,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3059549
0198484969699,60,Rose Gold / White XL,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3059550
0198484991478,60,Rose Gold / White M,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3059551
0196153348691,60,Med Soft Pink / White XS,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3059553
0196153348721,60,Med Soft Pink / White S,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3059554
0196153348752,60,Med Soft Pink / White M,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3059555
0196153348783,60,Med Soft Pink / White L,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3059556
0196153348813,60,Med Soft Pink / White XL,https://www.als.com/nike-sportswear-club-fleece-crewneck-sweatshirt-10416670/p?skuId=3059557
0194514013530,35,Black / Black / Jet Gray XS,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=818353
0194514013516,35,Black / Black / Jet Gray S,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=818354
0194514013097,35,Black / Black / Jet Gray M,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=818355
0194514013080,35,Black / Black / Jet Gray L,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=818356
0194514013523,35,Black / Black / Jet Gray XL,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=818357
0194513954315,35,White / White / Halo Gray XS,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=818358
0194513954070,35,White / White / Halo Gray S,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=818359
0194513954049,35,White / White / Halo Gray M,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=818360
0194513954001,35,White / White / Halo Gray L,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=818361
0194513954094,35,White / White / Halo Gray XL,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=818362
0197779752589,24.99,Gray Dawn / White XL,https://www.als.com/under-armour-mid-crossback-sports-bra-womens-10402806/p?skuId=3022814
0688296516322,34,BLACK XL,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=1833124
0190107057141,13.99,Grey Heather L,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=382245
0196608553540,30,Light Orewood Brown / White M,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1424959
0688296516315,34,BLACK S,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=1833125
0688296516292,34,BLACK L,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=1833126
0688296516285,34,BLACK M,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=1833127
0688296516636,34,GENT'S STRIPE-SPORT BLUE M,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3000365
0197863630571,63,Smokey Blue / Sail M,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049640
0190107057127,13.99,Dark / Navy L,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=624298
0196969758417,13.99,Rugged Orange / Black S,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1472182
0196969758424,13.99,Rugged Orange / Black M,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1472183
0196977995347,30,Daybreak / White S,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1774700
0197596094374,27,Sail S,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1832671
0688296516643,34,GENT'S STRIPE-SPORT BLUE L,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3000366
0197863632193,63,Lilac Ice / Sail M,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049641
0847142092254,13.99,Black / White L,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1091441
0847142092247,13.99,Black / White M,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1115967
0190107472449,5.99,Lilac / Ice M,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1327644
0847142092278,13.99,White / Black L,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1327645
0197596077797,27,Sail XS,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1832675
0688296528882,23.99,GOLF TOILE-AQUIFER M,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3000385
0197863634555,63,Lilac Ice / Sail XL,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049642
0197863652375,63,Blue Tint / Sail XS,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049643
0197863652597,63,Smokey Blue / Sail XL,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049644
0197863657530,63,Lilac Ice / Sail S,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049645
0190107057134,13.99,Grey Heather M,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1327646
0197596066166,27,Sail M,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1832678
0688296528899,23.99,GOLF TOILE-AQUIFER L,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3000386
0688296516346,34,Cloudbank Camo / Navy M,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3031643
0688296516353,34,Cloudbank Camo / Navy L,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3031644
0688296516377,34,Cloudbank Camo / Navy S,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3031645
0197863662725,63,Lilac Ice / Sail XS,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049646
0847142092261,13.99,White / Black M,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1327647
0197596064858,27,Sail L,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1832679
0197596051124,27,Sail XL,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1832683
0196608553502,30,White / Black XL,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1832689
0196608553496,30,White / Black L,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1832690
0688296516384,34,Cloudbank Camo / Navy XL,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3031646
0197863668666,63,Blue Tint / Sail M,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049647
0190107472463,5.99,Lilac / Ice S,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1327648
0190107382359,13.99,Grey Heather S,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1327650
0847142098232,13.99,White / Black S,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1327651
0847142098225,13.99,Black / White S,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1327652
0196608553489,30,White / Black M,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1832691
0688296539796,34,Bear Brocade / Maroon M,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3066713
0197863669120,63,Blue Tint / Sail L,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049648
0190107048668,13.99,Pink M,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1327758
0196608553472,30,White / Black S,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1832692
0688296539802,34,Bear Brocade / Maroon L,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3066714
0197863669649,63,Smokey Blue / Sail S,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049649
0197863197524,65,Birch Heather / White / White L,https://www.als.com/nike-club-pullover-fleece-hoodie-mens-10606764/p?skuId=3033259
0197641081519,140,TNF Black / NPF XXL,https://www.als.com/the-north-face-alta-vista-jacket-mens-10407128/p?skuId=1842113
0190107057110,13.99,Dark / Navy M,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1454986
0196608553465,30,White / Black XS,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=1832693
0688296539819,34,Bear Brocade / Maroon S,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3066715
0754150060406,69.99,Dark Khaki 30 Regular,https://www.als.com/kings-camo-xkg-ridge-pant-mens-10471124/p?skuId=429450
0197863669977,63,Lilac Ice / Sail L,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049650
0197863272498,65,Birch Heather / White / White XL,https://www.als.com/nike-club-pullover-fleece-hoodie-mens-10606764/p?skuId=3033260
0197641081472,112,Shady Blue / NPF XXL,https://www.als.com/the-north-face-alta-vista-jacket-mens-10407128/p?skuId=1842114
0190107550161,4.99,Rose Smoke M,https://www.als.com/stance-icon-crew-sock-mens-10322217/p?skuId=1565441
0197602720921,27,Elemental Pink M,https://www.als.com/nike-sportswear-essential-tshirt-womens-10494339/p?skuId=3022068
0688296539826,34,Bear Brocade / Maroon XL,https://www.als.com/saxx-vibe-xtra-boxer-brief-fly-10555227/p?skuId=3066716
0754150060420,69.99,Dark Khaki 32 Regular,https://www.als.com/kings-camo-xkg-ridge-pant-mens-10471124/p?skuId=429451
0197863671383,63,Blue Tint / Sail XL,https://www.als.com/nike-sportswear-phoenix-fleece-oversized-crewneck-sweatshirt-womens-10607895/p?skuId=3049651
