UPC,Price,Variation,Source Link
'196605906752,25.9,Med Soft Pink / Fuchsia Dream,https://www.als.com/nike-sportswear-futura-365-mini-6l-backpack-womens-10391675/p?skuId=1306467
'194626505220,27.99,Mineral Red,https://www.als.com/dakine-method-backpack-25l-10591778/p?skuId=1856718
'197593306319,25.9,Platinum Violet / Summit White,https://www.als.com/nike-sportswear-futura-365-mini-6l-backpack-womens-10391675/p?skuId=1502278
'195237081752,52,Black / Black / Black,https://www.als.com/nike-heritage-eugene-backpack-23l-10605677/p?skuId=873760
'197862698855,52,Hydrangeas / Hydrangeas / Summit White,https://www.als.com/nike-heritage-eugene-backpack-23l-10605677/p?skuId=3041915
'194626485980,27.99,Tropic Dream,https://www.als.com/dakine-365-pack-30l-backpack-mens-10345697/p?skuId=1856644
'194626462844,27.99,Deep Blue,https://www.als.com/dakine-365-pack-30l-backpack-mens-10345697/p?skuId=1856647
'194052480184,30,Blue Multi,https://www.als.com/lifted-research-group-lifecycle-camo-backpack-10501920/p?skuId=1508324
'196924362956,59.99,Gather Green,https://www.als.com/patagonia-fieldsmith-rolltop-pack-10480533/p?skuId=1544008
'194052480207,30,Khaki Camouflage,https://www.als.com/lifted-research-group-lifecycle-camo-backpack-10501920/p?skuId=1508326
'196924776241,149,Black,https://www.als.com/patagonia-fieldsmith-rolltop-pack-10480533/p?skuId=1615835
'196924919990,149,Classic Tan,https://www.als.com/patagonia-fieldsmith-rolltop-pack-10480533/p?skuId=1914671
'198077046370,149,Robin Brown,https://www.als.com/patagonia-fieldsmith-rolltop-pack-10480533/p?skuId=1914672
'194052251548,30,Black,https://www.als.com/lrglifecycle-backpack-10501919/p?skuId=1508323
