API URLs,Original URLs
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10733533&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10733533,https://www.michaels.com/product/fabercastell-basic-colors-grip-finepen-set-10733533?michaelsStore=5804&inv=3
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10712584&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10712584,https://www.michaels.com/product/pastel-gel-pen-set-by-artist's-loft-10712584?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10733546&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10733546,https://www.michaels.com/product/fabercastell-poly-ball-urban-ballpoint-pen-10733546?michaelsStore=5804&inv=2
"https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10624887&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10624887,D304598S",https://www.michaels.com/product/sharpie-sgel-black-pens-2ct-10624887?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10691966&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10691966,https://www.michaels.com/product/graphite-sketching-pencil-set-by-artist's-loft-10691966?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10692706&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10692706,https://www.michaels.com/product/chisel-tip-8-color-paint-marker-set-by-artist's-loft-10692706?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10692702&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10692702,https://www.michaels.com/product/bullet-tip-8-color-paint-marker-set-by-artist's-loft-10692702?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10671658&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10671658,https://www.michaels.com/product/staedtler-tinted-watercolour-pencils-10671658?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10717948&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10717948,https://www.michaels.com/product/staedtler-72-color-doubleended-watercolor-brush-pen-set-10717948?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D622020S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D622020S,https://www.michaels.com/product/sharpie-fine-point-8-color-art-pens-with-hard-case-D622020S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10555319&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10555319,https://www.michaels.com/product/staedtler-mars-lumograph-drawing-pencils-set-of-6-10555319?michaelsStore=5804&inv=7
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D621974S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D621974S,https://www.michaels.com/product/pilot-g2-bold-10mm-black-premium-gel-roller-pen-set-D621974S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D621994S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D621994S,https://www.michaels.com/product/gelly-roll-stardust-bold-point-clear-pens-6ct-D621994S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10603258&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10603258,https://www.michaels.com/product/uni-posca-pc3m-fine-tip-paint-marker-set-10603258?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10421601&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10421601,https://www.michaels.com/product/soft-pastels-by-artist's-loft-fundamentals-10421601?michaelsStore=5804&inv=5
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10719400&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10719400,https://www.michaels.com/product/staedtler-10-color-bullet-tip-metallic-pen-set-10719400?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10322724&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10322724,https://www.michaels.com/product/pigma-calligrapher-black-pen-set-10322724
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10624889&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10624889,https://www.michaels.com/product/paper-mate-flair-retro-accents-12-color-felt-tip-pen-set-10624889?michaelsStore=5804&inv=6
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10729045&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10729045,https://www.michaels.com/product/fabercastell-goldfaber-aqua-basic-shades-dualtip-marker-set-10729045?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10729055&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10729055,https://www.michaels.com/product/fabercastell-goldfaber-aqua-tuscany-dualtip-marker-set-10729055?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10694382&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10694382,https://www.michaels.com/product/micron-fine-bold-line-cool-gray-pen-set-10694382?michaelsStore=5804&inv=7
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10635607&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10635607,https://www.michaels.com/product/tombow-fudenosuke-6-neon-color-brush-pen-set-10635607?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10715668&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10715668,https://www.michaels.com/product/pigma-micron-black-gray-3-piece-fine-line-pen-set-10715668?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10514321&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10514321,https://www.michaels.com/product/tombow-portrait-dual-brush-pens-10514321?michaelsStore=5804&inv=5
"https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10733542&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10733543,10733541,10733542",https://www.michaels.com/product/fabercastell-black-edition-felt-tip-brush-pens-10733542?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10670842&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10670842,https://www.michaels.com/product/paper-mate-flair-scented-sunday-brunch-felt-tip-pen-set-10670842?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10733534&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10733534,https://www.michaels.com/product/fabercastell-neon-colors-grip-finepen-set-10733534?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10729041&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10729041,https://www.michaels.com/product/fabercastell-goldfaber-aqua-portrait-dualtip-marker-set-10729041?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10691924&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10691924,https://www.michaels.com/product/dual-tip-neutral-sketch-marker-set-by-artist's-loft-10691924?michaelsStore=5804&inv=5
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10465077&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10465077,https://www.michaels.com/product/staedtler-triplus-fineliners-20-count-10465077?michaelsStore=5804&inv=5
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10361464&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10361464,https://www.michaels.com/product/copic-earth-essentials-sketch-marker-set-10361464?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10514409&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10514409,https://www.michaels.com/product/fabercastell-pitt-artist-pen-soft-brush-set-8-piece-10514409?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10514403&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10514403,https://www.michaels.com/product/fabercastell-pitt-4-piece-black-artist-pen-set-10514403?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10733548&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10733548,https://www.michaels.com/product/fabercastell-grip-2001-pencil-sleeve-set-10733548?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10335896&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10335896,https://www.michaels.com/product/sketching-pencil-12-piece-set-by-artist's-loft-10335896?michaelsStore=5804&inv=5
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10189659&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10189659,https://www.michaels.com/product/prismacolor-scholar-colored-pencils-10189659?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10670336&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10670336,https://www.michaels.com/product/48-color-dual-tip-sketch-markers-by-artist's-loft-10670336?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10733539&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10733539,https://www.michaels.com/product/fabercastell-black-edition-neon-pastel-colored-pencils-10733539?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10556835&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10556835,https://www.michaels.com/product/winsor-newton-studio-collection-sketching-pencil-6pc-tin-set-10556835?michaelsStore=5804&inv=10
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10604038&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10604038,https://www.michaels.com/product/winsor-newton-studio-collection-graphite-pencil-set-eraser-10604038?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10485920&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10485920,https://www.michaels.com/product/charcoal-pencil-set-by-artist's-loft-10485920?michaelsStore=5804&inv=1
"https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10583448&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10583448,10583452,10583450",https://www.michaels.com/product/pigma-micron-fine-line-black-pens-3ct-10583448?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10123222&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10123222,https://www.michaels.com/product/sharpie-magnum-black-extra-large-chisel-marker-10123222?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10487070&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10487070,https://www.michaels.com/product/beginner-drawing-sketching-set-by-artist's-loft-10487070?michaelsStore=5804&inv=5
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10279040&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10279040,https://www.michaels.com/product/fabercastell-graphite-aquarelle-set-10279040
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10371038&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10371038,https://www.michaels.com/product/staedtler-mars-draft-technical-pencil-07-mm-10371038?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10516312&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10516312,https://www.michaels.com/product/gray-sketch-markers-by-artist's-loft-10516312?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10692908&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10692908,https://www.michaels.com/product/sharpie-s-gel-blue-ink-pen-set-10692908?michaelsStore=5804&inv=5
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10670335&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10670335,https://www.michaels.com/product/48-color-dual-tip-permanent-markers-by-artist's-loft-10670335?michaelsStore=5804&inv=6
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10115537&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10115537,https://www.michaels.com/product/prismacolor-premier-verithin-36-color-pencil-set-10115537?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10397543&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10397543,https://www.michaels.com/product/staedtler-triplus-fineliner-10397543?michaelsStore=5804&inv=5
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10700546&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10700546,https://www.michaels.com/product/staedtler-watercolor-graphite-pencil-set-10700546?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10715499&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10715499,https://www.michaels.com/product/tombow-fudenosuke-white-calligraphy-brush-pens-2ct-10715499?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10635583&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10635583,https://www.michaels.com/product/gelly-roll-moonlight-06-fine-point-gel-pen-5-color-set-daylight-10635583?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D621937S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D621937S,https://www.michaels.com/product/pentel-energel-rtx-07mm-assorted-ink-colors-retractable-liquid-gel-pen-set-D621937S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10200723&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10200723,https://www.michaels.com/product/dual-tip-permanent-markers-12ct-by-artist's-loft-10200723?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10712685&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10712685,https://www.michaels.com/product/fashion-colors-acrylic-paint-marker-set-by-artist's-loft-10712685
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10714766&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10714766,https://www.michaels.com/product/sharpie-mixed-style-fine-tip-permanent-marker-set-10714766?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10230283&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10230283,https://www.michaels.com/product/copic-skintones-1-sketch-marker-set-10230283
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10539420&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10539420,https://www.michaels.com/product/tombow-galaxy-dual-brush-pens-10539420?michaelsStore=5804&inv=3
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10715682&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10715682,https://www.michaels.com/product/gelly-roll-stardust-medium-retractable-pen-set-10715682?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10635591&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10635591,https://www.michaels.com/product/gelly-roll-moonlight-06-fine-point-gel-pen-5-color-set-twilight-10635591?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10998517&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10998517,https://www.michaels.com/product/prismacolor-premier-turquoise-soft-graphite-pencil-set-10998517?michaelsStore=5804&inv=20
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10352831&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10352831,https://www.michaels.com/product/sharpie-fine-point-permanent-markers-10352831?michaelsStore=5804&inv=5
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10715672&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10715672,https://www.michaels.com/product/gelly-roll-moods-gratitude-mediumbold-gel-pen-set-10715672?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10583065&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10583065,https://www.michaels.com/product/staedtler-mars-lumograph-black-pencil-set-10583065
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10582887&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10582887,https://www.michaels.com/product/paper-mate-flair-felt-tip-pen-12-color-set-10582887?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10667293&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10667293,https://www.michaels.com/product/watercolor-pencil-set-by-artist's-loft-48-ct--10667293?michaelsStore=5804&inv=3
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10733545&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10733545,https://www.michaels.com/product/fabercastell-8-color-textliner-46-highlighters-10733545
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10527790&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10527790,https://www.michaels.com/product/pigma-micron-05-fine-line-black-pens-6ct-10527790?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10697440&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10697440,https://www.michaels.com/product/faber-castell-pitt-artist-pen-wallet-set-10697440
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10733544&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10733544,https://www.michaels.com/product/fabercastell-4-color-textliner-46-highlighters-10733544
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10700543&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10700543,https://www.michaels.com/product/staedtler-12-piece-sketching-set-10700543?michaelsStore=5804&inv=5
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10597725&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10597725,https://www.michaels.com/product/floral-level-2-dual-tip-sketch-marker-set-by-artists-loft-10597725?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10516313&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10516313,https://www.michaels.com/product/portrait-sketch-markers-by-artist's-loft-10516313?michaelsStore=5804&inv=6
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10691992&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10691992,https://www.michaels.com/product/jumbo-graphite-pencil-set-by-artist's-loft-10691992?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10514200&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10514200,https://www.michaels.com/product/pigma-graphic-black-3-pen-set-10514200?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D620556S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D620556S,https://www.michaels.com/product/staedtler-marsgraphic-duo-18-color-doubleended-watercolor-brush-pen-set-D620556S
"https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10728565&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10781794,10781796,10728565,10781791,10781789",https://www.michaels.com/product/staedtler-pigments-arts-brush-pen-set-10728565?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D620555S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D620555S,https://www.michaels.com/product/sharpie-ultra-fine-black-retractable-permanent-markers-3ct-D620555S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D669434S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D669434S,https://www.michaels.com/product/goldfaber-woman-dual-ended-aqua-markers-24ct-D669434S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10712828&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10712828,https://www.michaels.com/product/posca-pc3ml-fine-tip-glitter-paint-marker-set-10712828?michaelsStore=5804&inv=10
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10527791&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10527791,https://www.michaels.com/product/pigma-micron-08-fine-line-black-pens-6ct-10527791?michaelsStore=5804&inv=4
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D669433S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D669433S,https://www.michaels.com/product/fabercastell-goldfaber-aqua-12-color-dual-ended-watercolor-marker-set-D669433S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10516316&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10516316,https://www.michaels.com/product/bright-primaries-sketch-markers-by-artist's-loft-10516316?michaelsStore=5804&inv=9
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D701724S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D701724S,https://www.michaels.com/product/artskills-premium-sketch-kit-with-pencils-charcoal-D701724S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10729044&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10729044,https://www.michaels.com/product/fabercastell-goldfaber-aqua-shades-of-gray-dualtip-marker-set-10729044?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10516315&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10516315,https://www.michaels.com/product/bold-primaries-sketch-markers-by-artist's-loft-10516315?michaelsStore=5804&inv=8
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D621986S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D621986S,https://www.michaels.com/product/sakura-gelly-roll-black-fine-point-pen-set-D621986S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D620637S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D620637S,https://www.michaels.com/product/royal-langnickel-essentials-28-piece-drawing-art-set-D620637S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10404390&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10404390,https://www.michaels.com/product/staedtler-mars-2mm-hb-carbon-leads-10404390?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10476363&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10476363,https://www.michaels.com/product/fabercastell-pitt-artist-black-pen-set-4-piece-10476363?michaelsStore=5804&inv=13
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D621991S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D621991S,https://www.michaels.com/product/gelly-roll-metallic-medium-point-gold-pens-6ct-D621991S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D621935S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D621935S,https://www.michaels.com/product/pentel-energel-07mm-assorted-colors-pearl-retractable-liquid-gel-pen-set-D621935S
"https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D346747S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D346740S,D346732S,D346731S,D346747S,D346748S,D346733S",https://www.michaels.com/product/jam-paper-20mm-calligraphy-pen-2ct-D346747S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10232310&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10232310,https://www.michaels.com/product/fabercastell-grip-pencil-artist-drawing-set-10232310?michaelsStore=5804&inv=16
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D645718S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D645718S,https://www.michaels.com/product/sakura-pigma-micron-pn-045mm-black-blue-red-pen-set-D645718S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D622029S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D622029S,https://www.michaels.com/product/sharpie-sgel-bold-point-black-pens-4ct-D622029S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10671661&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10671661,https://www.michaels.com/product/staedtler-5-color-metallic-brush-marker-set-10671661?michaelsStore=5804&inv=1
"https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D049417S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D049584S,D841162S,D049944S",https://www.michaels.com/product/sharpie-fine-point-marker-set-with-pouch-D049417S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D621940S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D621940S,https://www.michaels.com/product/pentel-krazy-pop-assorted-iridescent-gel-pens-D621940S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10670332&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10670332,https://www.michaels.com/product/12-color-dual-tip-sketch-markers-by-artist's-loft-10670332?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D273281S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D273281S,https://www.michaels.com/product/tombow-dual-brush-20-color-pen-set-neutral-D273281S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D622939S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D622939S,https://www.michaels.com/product/leisure-arts-12-color-neutrals-brush-chisel-dual-tip-marker-set-D622939S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D304812S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D304812S,https://www.michaels.com/product/zebra-zensations-colored-mechanical-lead-refills-3ct-D304812S
