upc,price,variation,source_url
'197670968676,55,PUMA Black,https://us.puma.com/us/en/pd/Ferrari-Style-Sweat-Pants-Men/627095?swatch=01
'197671298598,55,Rosso Corsa,https://us.puma.com/us/en/pd/Ferrari-Style-Sweat-Pants-Men/627095?swatch=02
'198551127052,50,PUMA Black,https://us.puma.com/us/en/pd/Formula-1®-Drive-to-Survive-Men's-Hoodie/631733?swatch=01
'197671228267,55,Pro Blue,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Archive-Jacket-Men/628096?swatch=04
'197671172928,55,Galactic Gray,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Archive-Jacket-Men/628096?swatch=06
'197673316214,15,PUMA Black,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Long-Sleeve-Tee/682546?swatch=01
'197673316290,15,PUMA White,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Long-Sleeve-Tee/682546?swatch=02
'197674632221,12.99,PUMA Black,https://us.puma.com/us/en/pd/Sports-Graphic-Women's-Tee/686226?swatch=01
'197674632283,11.99,Light Gray Heather,https://us.puma.com/us/en/pd/Sports-Graphic-Women's-Tee/686226?swatch=02
'197673103593,30,New Navy,https://us.puma.com/us/en/pd/PREMIUM-ESSENTIALS-Men's-Relaxed-Jacquard-Polo/629670?swatch=16
'197673103739,30,Totally Taupe,https://us.puma.com/us/en/pd/PREMIUM-ESSENTIALS-Men's-Relaxed-Jacquard-Polo/629670?swatch=93
'196859761565,25,PUMA Black,https://us.puma.com/us/en/pd/BETTER-CLASSICS-Big-Kids'-Hoodie/624454?swatch=01
'196859742021,24.99,Turquoise Surf,https://us.puma.com/us/en/pd/BETTER-CLASSICS-Big-Kids'-Hoodie/624454?swatch=22
'197670961158,25,Frosted Dew,https://us.puma.com/us/en/pd/BETTER-CLASSICS-Big-Kids'-Hoodie/624454?swatch=26
'197671149968,25,Pale Plum,https://us.puma.com/us/en/pd/BETTER-CLASSICS-Big-Kids'-Hoodie/624454?swatch=30
'197671436747,25,Midnight Plum,https://us.puma.com/us/en/pd/BETTER-CLASSICS-Big-Kids'-Hoodie/624454?swatch=44
'196858674194,24.99,Whisp Of Pink,https://us.puma.com/us/en/pd/BETTER-CLASSICS-Big-Kids'-Hoodie/624454?swatch=67
'195731913566,50,PUMA Black-Shadow Gray,https://us.puma.com/us/en/pd/RS-X-Hi-Big-Kids'-Sneakers/393756?swatch=01
'196856205727,50,Dark Coal-Vapor Gray,https://us.puma.com/us/en/pd/RS-X-Hi-Big-Kids'-Sneakers/393756?swatch=02
'196859403410,28.99,Warm White-PUMA Navy-Sugared Almond,https://us.puma.com/us/en/pd/Court-Classic-Vulc-Formstrip-Big-Kids'-Sneakers/396558?swatch=01
'196859448077,25,PUMA White-PUMA Black,https://us.puma.com/us/en/pd/Court-Classic-Vulc-Formstrip-Big-Kids'-Sneakers/396558?swatch=02
'196859225111,45.99,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/Court-Classic-Vulc-Formstrip-Big-Kids'-Sneakers/396558?swatch=03
'197670538763,50,PUMA White-Hyperlink Blue-Vapor Gray,https://us.puma.com/us/en/pd/Court-Classic-Vulc-Formstrip-Big-Kids'-Sneakers/396558?swatch=07
'197673918074,50,PUMA White-Red Fire-Vapor Gray,https://us.puma.com/us/en/pd/Court-Classic-Vulc-Formstrip-Big-Kids'-Sneakers/396558?swatch=12
'197673919811,29.99,PUMA White-Rose Mauve-Almost Apricot,https://us.puma.com/us/en/pd/Court-Classic-Vulc-Formstrip-Big-Kids'-Sneakers/396558?swatch=14
'197673653814,32.5,PUMA Black,https://us.puma.com/us/en/pd/Wardrobe-Essentials-Women's-Oversized-Crew-Sweatshirt/630045?swatch=01
'197673601853,32.5,Green Moon,https://us.puma.com/us/en/pd/Wardrobe-Essentials-Women's-Oversized-Crew-Sweatshirt/630045?swatch=30
'197673642917,44.99,Alpine Snow,https://us.puma.com/us/en/pd/Wardrobe-Essentials-Women's-Oversized-Crew-Sweatshirt/630045?swatch=87
'197674812357,27.5,Peach Frost,https://us.puma.com/us/en/pd/ESS-ELEVATED-Comfort-Rib-Hoodie-Women/685023?swatch=24
'197673496497,27.5,Alpine Snow,https://us.puma.com/us/en/pd/ESS-ELEVATED-Comfort-Rib-Hoodie-Women/685023?swatch=87
'198553077478,50,PUMA Black-PUMA Silver,https://us.puma.com/us/en/pd/Flare-Pro-Trail-PTX-Wns-Women/313018?swatch=01
'198553077614,50,Raisin-Plum Jam,https://us.puma.com/us/en/pd/Flare-Pro-Trail-PTX-Wns-Women/313018?swatch=04
'198553460577,19.99,PUMA Black,https://us.puma.com/us/en/pd/PUMA-Sport-Relaxed-Tee-Women/688119?swatch=01
'198553477285,19.99,Gold Moon,https://us.puma.com/us/en/pd/PUMA-Sport-Relaxed-Tee-Women/688119?swatch=35
'198553469815,15,Lux Army,https://us.puma.com/us/en/pd/PUMA-Sport-Relaxed-Tee-Women/688119?swatch=82
'198553481220,19.99,Ruby Shimmer,https://us.puma.com/us/en/pd/PUMA-Sport-Relaxed-Tee-Women/688119?swatch=96
'197674679905,22.5,PUMA Black,"https://us.puma.com/us/en/pd/Essentials-Men's-8""-Woven-Cargo-Shorts/686494?swatch=01"
'198555435566,22.5,Ruby Shimmer,"https://us.puma.com/us/en/pd/Essentials-Men's-8""-Woven-Cargo-Shorts/686494?swatch=96"
'196857194198,9.99,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=01
'196857194242,9.99,PUMA White,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=02
'196857194327,9.99,Medium Gray Heather,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=03
'196857194402,9.99,PUMA Navy,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=06
'197672746180,25,Intense Red,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=13
'197672746265,11.99,Gray Skies,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=25
'197672746340,11.99,Lime Sheen,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=38
'196858343830,25,Malachite,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=43
'197672746425,11.99,Espresso Brown,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=65
'196857194648,9.99,PUMA White-For All Time Red,https://us.puma.com/us/en/pd/Essentials-Big-Cat-Men's-Tee/678890?swatch=92
'197670256254,50,Mauve Mist-Warm White,https://us.puma.com/us/en/pd/Palermo-Moda-Elevated-Women's-Sneakers/398527?swatch=01
'197670439046,50,Vapor Gray-Warm White,https://us.puma.com/us/en/pd/Palermo-Moda-Elevated-Women's-Sneakers/398527?swatch=02
'197673368848,17.5,Peach Frost,https://us.puma.com/us/en/pd/Cats-Club-Little-Kids'-Pique-Polo/685360?swatch=24
'197673368992,17.5,Cool Weather,https://us.puma.com/us/en/pd/Cats-Club-Little-Kids'-Pique-Polo/685360?swatch=47
'198551532177,27.5,New Navy,https://us.puma.com/us/en/pd/PUMA-CLASS-Sweatpants-Men/688215?swatch=16
'198551532412,27.5,Alpine Snow,https://us.puma.com/us/en/pd/PUMA-CLASS-Sweatpants-Men/688215?swatch=87
'197673368961,17.5,Peach Frost,https://us.puma.com/us/en/pd/CATS-CLUB-Little-Kids'-Shorts/685164?swatch=24
'197673368824,17.5,Cool Weather,https://us.puma.com/us/en/pd/CATS-CLUB-Little-Kids'-Shorts/685164?swatch=47
'197671098129,45,Club Navy,https://us.puma.com/us/en/pd/Porsche-Legacy-MT7-Track-Pants-Men/626373?swatch=03
'195101102408,37.99,Puma Black,https://us.puma.com/us/en/pd/Men's-Chino-Pants/536896?swatch=01
'195551887573,37.99,Creme Brulee,https://us.puma.com/us/en/pd/Men's-Chino-Pants/536896?swatch=16
'195551817839,37.5,Ice Flow,https://us.puma.com/us/en/pd/Men's-Chino-Pants/536896?swatch=62
'197670675918,42.5,Warm White-Mauve Mist,https://us.puma.com/us/en/pd/CA-Pro-Alaska-Women's-Sneakers/398453?swatch=02
'197674869917,12.99,PUMA Black,https://us.puma.com/us/en/pd/GRAPHICS-PUMA-Logo-Men's-Tee/688891?swatch=01
'197674869733,10.99,PUMA White,https://us.puma.com/us/en/pd/GRAPHICS-PUMA-Logo-Men's-Tee/688891?swatch=02
'197674869795,10.99,New Navy,https://us.puma.com/us/en/pd/GRAPHICS-PUMA-Logo-Men's-Tee/688891?swatch=16
'197674869955,10.99,Sunny Yellow,https://us.puma.com/us/en/pd/GRAPHICS-PUMA-Logo-Men's-Tee/688891?swatch=55
'197674869856,12.99,PUMA Team Royal,https://us.puma.com/us/en/pd/GRAPHICS-PUMA-Logo-Men's-Tee/688891?swatch=58
'197674776123,20,PUMA Black,https://us.puma.com/us/en/pd/2-In-1-Women's-Woven-Shorts/527723?swatch=01
'198555423808,36.99,Dark Indigo,https://us.puma.com/us/en/pd/2-In-1-Women's-Woven-Shorts/527723?swatch=22
'197673438367,40,Cast Iron-Cool Mid Gray,https://us.puma.com/us/en/pd/Voltaic-Evo-Hit-The-Wall-Men's-Running-Shoes/311007?swatch=01
'197673471272,27.5,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Small-No.-1-Logo-Fleece-Women's-Comfort-Full-Zip-Hoodie/682408?swatch=01
'197673471395,27.5,PUMA White,https://us.puma.com/us/en/pd/Essentials-Small-No.-1-Logo-Fleece-Women's-Comfort-Full-Zip-Hoodie/682408?swatch=02
'197673471432,27.5,Light Gray Heather,https://us.puma.com/us/en/pd/Essentials-Small-No.-1-Logo-Fleece-Women's-Comfort-Full-Zip-Hoodie/682408?swatch=04
'197674843955,15,PUMA White,https://us.puma.com/us/en/pd/PALM-RESORT-Women's-Slim-Tank/688543?swatch=02
'197674842187,15,Sea Kelp,https://us.puma.com/us/en/pd/PALM-RESORT-Women's-Slim-Tank/688543?swatch=35
'197674237648,25,PUMA Black,https://us.puma.com/us/en/pd/PUMA-SPORT-Big-Kids'-Crew-Sweatshirt/685866?swatch=01
'197674237808,25,Peach Frost,https://us.puma.com/us/en/pd/PUMA-SPORT-Big-Kids'-Crew-Sweatshirt/685866?swatch=24
'197674237945,25,Green Moon,https://us.puma.com/us/en/pd/PUMA-SPORT-Big-Kids'-Crew-Sweatshirt/685866?swatch=30
'198555414240,14.99,Mountain Blue,https://us.puma.com/us/en/pd/ESS-TRIPLE-BLOCK-Tee-Men/691261?swatch=13
'198555414301,14.99,Gray Echo,https://us.puma.com/us/en/pd/ESS-TRIPLE-BLOCK-Tee-Men/691261?swatch=63
'198555414363,14.99,Archive Green,https://us.puma.com/us/en/pd/ESS-TRIPLE-BLOCK-Tee-Men/691261?swatch=86
'197674045595,12.5,Yellow Alert,https://us.puma.com/us/en/pd/TAD-ESSENTIALS-Sleeveless-Tank-Men/525906?swatch=38
'197671425000,40,Desert Dust,https://us.puma.com/us/en/pd/Porsche-Legacy-ESS-Men's-Hoodie/626381?swatch=02
'197671333299,49.99,Club Navy,https://us.puma.com/us/en/pd/Porsche-Legacy-ESS-Men's-Hoodie/626381?swatch=03
'197671375626,80,Redmazing,https://us.puma.com/us/en/pd/Porsche-Legacy-ESS-Men's-Hoodie/626381?swatch=07
'198555923957,30,Feather Gray-Peach Frost-PUMA White,https://us.puma.com/us/en/pd/SOFTRIDE-Harli-Slip-On-Floral-Sneakers-Women/313039?swatch=01
'197674142522,25,PUMA Black,https://us.puma.com/us/en/pd/8-Color-Block-Women's-Tights/526679?swatch=01
'197674141006,25,Port,https://us.puma.com/us/en/pd/8-Color-Block-Women's-Tights/526679?swatch=17
'197674139706,25,Blue Crystal,https://us.puma.com/us/en/pd/8-Color-Block-Women's-Tights/526679?swatch=46
'198551410826,25,Modern Mint,https://us.puma.com/us/en/pd/8-Color-Block-Women's-Tights/526679?swatch=67
'198551208515,37.5,PUMA Black,https://us.puma.com/us/en/pd/Floral-Sport-Men's-Graphic-Shirt/689560?swatch=01
'198551209024,54.99,Alpine Snow,https://us.puma.com/us/en/pd/Floral-Sport-Men's-Graphic-Shirt/689560?swatch=87
'196859584751,50,PUMA Black-Garnet Rose-Fast Pink,https://us.puma.com/us/en/pd/PWR-XX-NITRO™-Women's-Training-Shoes/376969?swatch=14
'197673906446,27.5,PUMA White-Lilac Frost-Rose Mauve,https://us.puma.com/us/en/pd/Jada-Classic-Beach-Florals-Big-Kids'-Sneakers/400888?swatch=01
'197673101124,37.5,New Navy,https://us.puma.com/us/en/pd/ROAD-TO-UNITY-Men's-Relaxed-Soccer-Jersey/629619?swatch=16
'197673101179,37.5,Sunny Yellow,https://us.puma.com/us/en/pd/ROAD-TO-UNITY-Men's-Relaxed-Soccer-Jersey/629619?swatch=55
'197674350620,35,PUMA Black,https://us.puma.com/us/en/pd/Scuderia-Ferrari-Race-Men's-Shorts/631266?swatch=01
'197674350644,35,Rosso Corsa,https://us.puma.com/us/en/pd/Scuderia-Ferrari-Race-Men's-Shorts/631266?swatch=02
'196858608649,20,PUMA Black,https://us.puma.com/us/en/pd/EVOSTRIPE-Big-Kids'-Shorts/679197?swatch=01
'196858434613,20,Club Navy,https://us.puma.com/us/en/pd/EVOSTRIPE-Big-Kids'-Shorts/679197?swatch=14
'197673576755,14,PUMA Black,https://us.puma.com/us/en/pd/PUMA-HOOPS-x-TMNT-Big-Kids'-Relaxed-Graphic-Tee/630084?swatch=01
'197673576854,14,PUMA White,https://us.puma.com/us/en/pd/PUMA-HOOPS-x-TMNT-Big-Kids'-Relaxed-Graphic-Tee/630084?swatch=02
'197673576991,14,Wild Berry,https://us.puma.com/us/en/pd/PUMA-HOOPS-x-TMNT-Big-Kids'-Relaxed-Graphic-Tee/630084?swatch=89
'197673578841,25,PUMA Black,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Sweatpants/682610?swatch=01
'197673631386,25,Medium Gray Heather,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Sweatpants/682610?swatch=03
'197673085325,30,PUMA Black-PUMA White-Glowing Red,https://us.puma.com/us/en/pd/Artifical-Ground-Men's-Soccer-Cleats/108141?swatch=01
'197673075500,30,PUMA Black-Cool Light Gray-Fluo Green,https://us.puma.com/us/en/pd/Artifical-Ground-Men's-Soccer-Cleats/108141?swatch=02
'197673094600,30,Yellow Alert-PUMA Black-Sun Struck,https://us.puma.com/us/en/pd/Artifical-Ground-Men's-Soccer-Cleats/108141?swatch=03
'197674970347,30,PUMA White-Rose Wine,https://us.puma.com/us/en/pd/Soft-Enzo-5-Rose-Little-Kids'-Sneakers/403543?swatch=01
'197673599570,20,PUMA Black,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Fleece-Sweatpants/684912?swatch=01
'197673634059,20,Medium Gray Heather,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Fleece-Sweatpants/684912?swatch=03
'197673635346,20,New Navy,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Fleece-Sweatpants/684912?swatch=16
'197673581179,14.99,Green Moon,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Big-Kids'-Fleece-Sweatpants/684912?swatch=30
'195100056573,42.99,Puma Black-Puma White,https://us.puma.com/us/en/pd/Better-Foam-Prowl-Slip-On-Women's-Training-Shoes/376542?swatch=01
'195100069139,49.99,Puma Black-Puma Black,https://us.puma.com/us/en/pd/Better-Foam-Prowl-Slip-On-Women's-Training-Shoes/376542?swatch=02
'195100071736,39.99,Grape Wine-Puma White,https://us.puma.com/us/en/pd/Better-Foam-Prowl-Slip-On-Women's-Training-Shoes/376542?swatch=04
'195100057204,44.99,Quarry-Puma White,https://us.puma.com/us/en/pd/Better-Foam-Prowl-Slip-On-Women's-Training-Shoes/376542?swatch=06
'195102581226,44.99,Rose Quartz-Puma White,https://us.puma.com/us/en/pd/Better-Foam-Prowl-Slip-On-Women's-Training-Shoes/376542?swatch=09
'195731965336,45.99,Warm White-PUMA Copper-PUMA White,https://us.puma.com/us/en/pd/Better-Foam-Prowl-Slip-On-Women's-Training-Shoes/376542?swatch=16
'197673621257,35,Alpine Snow,https://us.puma.com/us/en/pd/Wardrobe-Essentials-Women's-Straight-Pintuck-Pants/629774?swatch=87
'197674227304,45,PUMA Black,https://us.puma.com/us/en/pd/Caution-Evostripe-Cross-Men's-Basketball-Shorts/630703?swatch=01
'885923313051,35,black-white-high risk red,https://us.puma.com/us/en/pd/Redon-Move-Men's-Shoes/185999?swatch=02
'886375586116,35,white-dark shadow-black,https://us.puma.com/us/en/pd/Redon-Move-Men's-Shoes/185999?swatch=06
'197673476987,25,PUMA Black,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-Phoenix-Men's-Graphic-Tee/630685?swatch=01
'197673473801,25,Yellow Sizzle,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-Phoenix-Men's-Graphic-Tee/630685?swatch=02
'197673449523,45,PUMA Black-Peach Frost,https://us.puma.com/us/en/pd/Palermo-STRKR-Women's-Sneakers/400417?swatch=01
'196857545686,25,PUMA Navy-PUMA White-PUMA Red,https://us.puma.com/us/en/pd/Puma-Rickie-Classic-Sneakers-Kids/394253?swatch=01
'196857782005,25,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/Puma-Rickie-Classic-Sneakers-Kids/394253?swatch=03
'196859313450,25,PUMA White-For All Time Red,https://us.puma.com/us/en/pd/Puma-Rickie-Classic-Sneakers-Kids/394253?swatch=09
'197673208717,32.5,PUMA Black,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Caven-2.0-Big-Kids'-Sneakers/308641?swatch=01
'197673223154,32.5,PUMA White,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Caven-2.0-Big-Kids'-Sneakers/308641?swatch=02
'198551617560,30,PUMA White-Cool Mid Gray,https://us.puma.com/us/en/pd/Uproar-Basketball-Shoes-Youth/312164?swatch=03
'198551617690,30,PUMA Black-For All Time Red,https://us.puma.com/us/en/pd/Uproar-Basketball-Shoes-Youth/312164?swatch=05
'193526466884,35,Puma Black-Puma Black,https://us.puma.com/us/en/pd/Weave-Zip-Women's-Training-Shoes/193923?swatch=02
'195101171787,35,Gray Violet-Puma Silver,https://us.puma.com/us/en/pd/Weave-Zip-Women's-Training-Shoes/193923?swatch=05
'197646140624,20,PUMA White,https://us.puma.com/us/en/pd/The-Future-Is-Scoot-Men's-Basketball-Tee/625935?swatch=01
'198555312874,16.99,PUMA Black,https://us.puma.com/us/en/pd/Split-Box-Tee-Men/689845?swatch=01
'198555314182,10.99,Light Moss,https://us.puma.com/us/en/pd/Split-Box-Tee-Men/689845?swatch=02
'198555316001,11.99,Medium Gray Heather,https://us.puma.com/us/en/pd/Split-Box-Tee-Men/689845?swatch=03
'198555317336,10.99,Ice Coffee,https://us.puma.com/us/en/pd/Split-Box-Tee-Men/689845?swatch=04
'198551686863,25,PUMA White-Light Moss-Mauve Mist,https://us.puma.com/us/en/pd/Jada-Classic-Girly-Kids/403827?swatch=01
'197673425701,20,PUMA Black,https://us.puma.com/us/en/pd/TROPICAL-Women's-Graphic-Crop-Tank/526788?swatch=01
'197673425770,20,Port,https://us.puma.com/us/en/pd/TROPICAL-Women's-Graphic-Crop-Tank/526788?swatch=17
'198555455380,10.99,PUMA Black,https://us.puma.com/us/en/pd/GRAPHIC-Logo-Tee-Women/691953?swatch=01
'198555455489,10.99,PUMA White,https://us.puma.com/us/en/pd/GRAPHIC-Logo-Tee-Women/691953?swatch=02
'198555455281,10.99,Cool Blue,https://us.puma.com/us/en/pd/GRAPHIC-Logo-Tee-Women/691953?swatch=34
'198555455434,10.99,Poised Pink,https://us.puma.com/us/en/pd/GRAPHIC-Logo-Tee-Women/691953?swatch=65
'198555455335,10.99,Ruby Shimmer,https://us.puma.com/us/en/pd/GRAPHIC-Logo-Tee-Women/691953?swatch=96
'197671068122,15,Faster Yellow-PUMA Black,https://us.puma.com/us/en/pd/Borussia-Dortmund-Men's-Graphic-Socks/774992?swatch=01
'195101937154,25,Puma Black,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Essentials-Hoodie-Big-Kids/536522?swatch=01
'197673425930,22.5,PUMA Black-AW-048284-0001,"https://us.puma.com/us/en/pd/TROPICAL-Women's-Graphic-5""-Short-Tights/526787?swatch=01"
'197673425633,22.5,Port,"https://us.puma.com/us/en/pd/TROPICAL-Women's-Graphic-5""-Short-Tights/526787?swatch=17"
'196859796208,35,PUMA Black,https://us.puma.com/us/en/pd/Train-All-Day-Men's-Big-Cat-Men's-Training-Hoodie/525062?swatch=01
'197671187298,47.5,Shadow Gray-Fresh Mint,https://us.puma.com/us/en/pd/25-Replica-Third-Men's-Soccer-Jersey/775031?swatch=03
'194578819857,39.99,High Risk Red-Puma Black,https://us.puma.com/us/en/pd/CELL-Vive-Training-Shoes-Big-Kids/194785?swatch=01
'194578855800,32.5,Puma Black-CASTLEROCK,https://us.puma.com/us/en/pd/CELL-Vive-Training-Shoes-Big-Kids/194785?swatch=04
'195099926345,39.99,Parisian Night-Lemon Sherbert-Puma White,https://us.puma.com/us/en/pd/CELL-Vive-Training-Shoes-Big-Kids/194785?swatch=11
'195102672535,44.99,CASTLEROCK-Carnation Pink-Puma White,https://us.puma.com/us/en/pd/CELL-Vive-Training-Shoes-Big-Kids/194785?swatch=14
'196858984941,32.5,PUMA Black-For All Time Red-PUMA White,https://us.puma.com/us/en/pd/CELL-Vive-Training-Shoes-Big-Kids/194785?swatch=26
'196858985146,42.99,Turquoise Surf-Green Illusion-PUMA White,https://us.puma.com/us/en/pd/CELL-Vive-Training-Shoes-Big-Kids/194785?swatch=27
'197670580908,32.5,Salmon-Island Pink-PUMA White,https://us.puma.com/us/en/pd/CELL-Vive-Training-Shoes-Big-Kids/194785?swatch=28
'197673632031,20,PUMA Black,https://us.puma.com/us/en/pd/Wardrobe-Essentials-Women's-Relaxed-Heavy-Tee/629772?swatch=01
'197673635292,20,Alpine Snow,https://us.puma.com/us/en/pd/Wardrobe-Essentials-Women's-Relaxed-Heavy-Tee/629772?swatch=87
'195731668824,9.99,PUMA Black,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=01
'195731668909,9.99,PUMA White,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=02
'196857193245,9.99,Medium Gray Heather,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=03
'195731668985,9.99,PUMA Navy,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=06
'197672747309,12.99,For All Time Red,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=11
'197672745947,25,Intense Red,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=13
'197672747385,9.99,Lapis Lazuli,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=27
'197672746869,12.99,Lime Sheen,https://us.puma.com/us/en/pd/Essentials-No.-1-Logo-Men's-Tee/677463?swatch=38
'197673284438,60,Warm Beige,https://us.puma.com/us/en/pd/Porsche-Legacy-Lifestyle-Men's-Pants/630267?swatch=10
'197673284490,60,Archive Green,https://us.puma.com/us/en/pd/Porsche-Legacy-Lifestyle-Men's-Pants/630267?swatch=11
'197670327695,32.5,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/ST-Runner-v4-Leather-Men's-Sneakers/399068?swatch=01
'197670405805,32.5,PUMA White-PUMA Black-Cast Iron,https://us.puma.com/us/en/pd/ST-Runner-v4-Leather-Men's-Sneakers/399068?swatch=02
'197670343121,32.5,PUMA Black-Shadow Gray,https://us.puma.com/us/en/pd/ST-Runner-v4-Leather-Men's-Sneakers/399068?swatch=09
'197670428699,37.99,Cool Light Gray-PUMA White-PUMA Black,https://us.puma.com/us/en/pd/ST-Runner-v4-Leather-Men's-Sneakers/399068?swatch=10
'197673952108,32.5,PUMA White-Glacial Gray-Gum,https://us.puma.com/us/en/pd/ST-Runner-v4-Leather-Men's-Sneakers/399068?swatch=13
'197671489927,22.5,PUMA Black,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Stacked-Logo-Tee-Men/629222?swatch=01
'197671482577,22.5,Galactic Gray,https://us.puma.com/us/en/pd/BMW-M-Motorsport-Stacked-Logo-Tee-Men/629222?swatch=06
'194580681114,30,Puma Black-CASTLEROCK,https://us.puma.com/us/en/pd/Cell-Vive-Little-Kids'-Sneakers/195565?swatch=04
'195102496759,39.99,CASTLEROCK-Carnation Pink-Puma White,https://us.puma.com/us/en/pd/Cell-Vive-Little-Kids'-Sneakers/195565?swatch=14
'196856436473,32.99,Dark Night-PUMA White-Racing Blue,https://us.puma.com/us/en/pd/Cell-Vive-Little-Kids'-Sneakers/195565?swatch=23
'196856436732,30.99,Vivid Violet-PUMA White-Strawberry Burst,https://us.puma.com/us/en/pd/Cell-Vive-Little-Kids'-Sneakers/195565?swatch=25
'196858985405,40.99,PUMA Black-For All Time Red-PUMA White,https://us.puma.com/us/en/pd/Cell-Vive-Little-Kids'-Sneakers/195565?swatch=26
'197670648370,50,Poison Pink-Redmazing,https://us.puma.com/us/en/pd/Palermo-Moda-Xtra-Sneakers-Women/398534?swatch=01
'197670546300,50,Electric Peppermint-Electric Lime,https://us.puma.com/us/en/pd/Palermo-Moda-Xtra-Sneakers-Women/398534?swatch=02
'197673364444,17.5,PUMA Black,https://us.puma.com/us/en/pd/SUPER-PUMA-GRAPHICS-Women's-Tee/629821?swatch=01
'197673363867,35,Red Fire,https://us.puma.com/us/en/pd/SUPER-PUMA-GRAPHICS-Women's-Tee/629821?swatch=15
'197673364277,17.5,Alpine Snow,https://us.puma.com/us/en/pd/SUPER-PUMA-GRAPHICS-Women's-Tee/629821?swatch=87
'197673227138,57.99,PUMA Black,https://us.puma.com/us/en/pd/Scuderia-Ferrari-PUMA-Roma-Men's-Sneakers/308709?swatch=01
'197673226971,40,PUMA White,https://us.puma.com/us/en/pd/Scuderia-Ferrari-PUMA-Roma-Men's-Sneakers/308709?swatch=02
'196859797977,10.99,Zen Blue,https://us.puma.com/us/en/pd/Essentials+-Two-Tone-Logo-Tee-Big-Kids/586985?swatch=20
'196858602975,9.99,PUMA White-Lime Sheen,https://us.puma.com/us/en/pd/Essentials+-Two-Tone-Logo-Tee-Big-Kids/586985?swatch=32
'196858444773,10.99,PUMA White-PUMA Black,https://us.puma.com/us/en/pd/Essentials+-Two-Tone-Logo-Tee-Big-Kids/586985?swatch=35
'196858632736,23,Ginger Tea,https://us.puma.com/us/en/pd/Essentials+-Two-Tone-Logo-Tee-Big-Kids/586985?swatch=78
'195099433881,15,Puma Black-lemon,https://us.puma.com/us/en/pd/Essentials+-Two-Tone-Logo-Tee-Big-Kids/586985?swatch=97
'197673395394,20,Green Moon,https://us.puma.com/us/en/pd/2-Piece-Minicats-Essentials-Todders'-Raglan-Crew-And-Pants-Set/686281?swatch=30
'197673399439,20,Blue Crystal,https://us.puma.com/us/en/pd/2-Piece-Minicats-Essentials-Todders'-Raglan-Crew-And-Pants-Set/686281?swatch=46
'197673404379,20,Cool Weather,https://us.puma.com/us/en/pd/2-Piece-Minicats-Essentials-Todders'-Raglan-Crew-And-Pants-Set/686281?swatch=47
'197673099438,25,PUMA Black,"https://us.puma.com/us/en/pd/PUMATECH-Relaxed-Shorts-6""-Men/629677?swatch=01"
'197673099650,25,Green Moon,"https://us.puma.com/us/en/pd/PUMATECH-Relaxed-Shorts-6""-Men/629677?swatch=30"
