UPC,Price,Variant,Promo,Source Link
192045444021,49.95,8.5 / TAN / BARSTOW COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-textured-tan-sneaker
192045444038,49.95,9 / TAN / BARSTOW COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-textured-tan-sneaker
192045444045,49.95,9.5 / TAN / BARSTOW COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-textured-tan-sneaker
192045444052,49.95,10 / TAN / BARSTOW COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-textured-tan-sneaker
192045444069,49.95,11 / TAN / BARSTOW COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-textured-tan-sneaker
192045444076,49.95,12 / TAN / BARSTOW COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-textured-tan-sneaker
192045528271,49.95,6 / Blue / Pella Fabric,SNEAK25,https://www.rocketdog.com/products/bertie-blue-mesh-low-proile-sneaker
192045528288,49.95,6.5 / Blue / Pella Fabric,SNEAK25,https://www.rocketdog.com/products/bertie-blue-mesh-low-proile-sneaker
192045528295,49.95,7 / Blue / Pella Fabric,SNEAK25,https://www.rocketdog.com/products/bertie-blue-mesh-low-proile-sneaker
192045528301,49.95,7.5 / Blue / Pella Fabric,SNEAK25,https://www.rocketdog.com/products/bertie-blue-mesh-low-proile-sneaker
192045528318,49.95,8 / Blue / Pella Fabric,SNEAK25,https://www.rocketdog.com/products/bertie-blue-mesh-low-proile-sneaker
192045528325,49.95,8.5 / Blue / Pella Fabric,SNEAK25,https://www.rocketdog.com/products/bertie-blue-mesh-low-proile-sneaker
192045528332,49.95,9 / Blue / Pella Fabric,SNEAK25,https://www.rocketdog.com/products/bertie-blue-mesh-low-proile-sneaker
192045528349,49.95,9.5 / Blue / Pella Fabric,SNEAK25,https://www.rocketdog.com/products/bertie-blue-mesh-low-proile-sneaker
192045528356,49.95,10 / Blue / Pella Fabric,SNEAK25,https://www.rocketdog.com/products/bertie-blue-mesh-low-proile-sneaker
192045528363,49.95,11 / Blue / Pella Fabric,SNEAK25,https://www.rocketdog.com/products/bertie-blue-mesh-low-proile-sneaker
192045269051,49.95,6 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045269068,49.95,6.5 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045269075,49.95,7 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
