"Locale","Image","Title","Product Codes: PartNumber","Model","Product Codes: UPC","ASIN","New, 3rd Party FBA: Current","New: Current","Buy Box 🚚: Current","Buy Box 🚚: 30 days avg.","Buy Box 🚚: 90 days avg.","Reviews: Rating Count - Format Specific","Reviews: Rating Count","New Offer Count: Current","Competitive Price Threshold","Size","Item Form","Pattern","Style","Material","Item Type","Variation Attributes","Color","Bought in past month","Sales Rank: Current","Parent ASIN","Product Codes: EAN","Product Codes: GTIN","Amazon: Current","Amazon: Highest","Amazon: 90 days OOS","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","Total Offer Count","Listed since","Brand","Brand Store Name","Brand Store URL Name","Categories: Root","Manufacturer","Return Rate"
"com","https://m.media-amazon.com/images/I/51On9kO6+GL.jpg;https://m.media-amazon.com/images/I/3196TEfZeOL.jpg;https://m.media-amazon.com/images/I/319HV9g+lBL.jpg;https://m.media-amazon.com/images/I/41KkmKlB+tL.jpg;https://m.media-amazon.com/images/I/412wnhwUQnL.jpg;https://m.media-amazon.com/images/I/31E0PyDmqkL.jpg;https://m.media-amazon.com/images/I/51PbIMfCc+L.jpg","New Balance 574 V2 Unisex Sneaker, Navy/Sea Salt, 9 US Men","U574BCE","U574BCE","197967956492","B0D2Y738HB","$ 89.00","$ 89.00","$ 89.00","$ 88.14","$ 85.18","-","189","6","$ 89.00","10.5 Wide Women/9 Men","","","574 V2 Unisex","Suede/Mesh/Synthetic","fashion-sneakers","Size: 10.5 Wide Women/9 Men; Color: Navy/Sea Salt;","Navy/Sea Salt","","20506","B0F13Z43SV","0197967956492","","","$ 89.99","36 %","$ 7.32","15 %","$ 13.35","6","2024/04/29","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/51On9kO6+GL.jpg;https://m.media-amazon.com/images/I/3196TEfZeOL.jpg;https://m.media-amazon.com/images/I/319HV9g+lBL.jpg;https://m.media-amazon.com/images/I/41KkmKlB+tL.jpg;https://m.media-amazon.com/images/I/412wnhwUQnL.jpg;https://m.media-amazon.com/images/I/31E0PyDmqkL.jpg;https://m.media-amazon.com/images/I/51PbIMfCc+L.jpg","New Balance 574 V2 Unisex Sneaker, Navy/Sea Salt, 9.5 US Men","U574BCE","U574BCE","197967956508","B0D2Y85VSM","","$ 89.00","$ 89.00","$ 88.19","$ 88.33","-","184","7","$ 89.00","11 Women/9.5 Men","","","574 V2 Unisex","Suede/Mesh/Synthetic","fashion-sneakers","Size: 11 Women/9.5 Men; Color: Navy/Sea Salt;","Navy/Sea Salt","","21538","B0F13Z43SV","0197967956508","","","$ 89.99","16 %","$ 7.32","15 %","$ 13.35","7","2024/12/05","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/51On9kO6+GL.jpg;https://m.media-amazon.com/images/I/3196TEfZeOL.jpg;https://m.media-amazon.com/images/I/319HV9g+lBL.jpg;https://m.media-amazon.com/images/I/41KkmKlB+tL.jpg;https://m.media-amazon.com/images/I/412wnhwUQnL.jpg;https://m.media-amazon.com/images/I/31E0PyDmqkL.jpg;https://m.media-amazon.com/images/I/51PbIMfCc+L.jpg","New Balance 574 V2 Unisex Sneaker, Navy/Sea Salt, 8.5 US Men","U574BCE","U574BCE","197967956485","B0D2Y5DC9J","$ 89.00","$ 89.00","$ 89.00","$ 86.79","$ 87.82","-","196","7","$ 89.00","10 Women/8.5 Men","","","574 V2 Unisex","Suede/Mesh/Synthetic","fashion-sneakers","Size: 10 Women/8.5 Men; Color: Navy/Sea Salt;","Navy/Sea Salt","","21301","B0F13Z43SV","0197967956485","","","$ 89.99","19 %","$ 7.32","15 %","$ 13.35","7","2024/04/29","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/61yXoYBGNBL.jpg;https://m.media-amazon.com/images/I/61R6uINPVzL.jpg;https://m.media-amazon.com/images/I/616970IK2HL.jpg;https://m.media-amazon.com/images/I/61gg9Lp6oVL.jpg;https://m.media-amazon.com/images/I/61OEY75JhSL.jpg;https://m.media-amazon.com/images/I/71FZ420NQ4L.jpg;https://m.media-amazon.com/images/I/61hBP7XkydL.jpg","New Balance Women's 327 Sneaker, Sea Salt/White, 5.5","WS327FE","WS327FE","196071860169","B0B89JR4GK","$ 128.00","$ 110.05","","$ 109.66","$ 107.35","2","518","6","$ 99.95","5.5","","","327","Suede","fashion-sneakers","Size: 5.5; Color: Sea Salt/White;","Sea Salt/White","","21754","B0CK623514","0196071860169","","","$ 99.95","100 %","$ 7.00","15 %","-","6","2021/11/10","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/61yXoYBGNBL.jpg;https://m.media-amazon.com/images/I/61R6uINPVzL.jpg;https://m.media-amazon.com/images/I/616970IK2HL.jpg;https://m.media-amazon.com/images/I/61gg9Lp6oVL.jpg;https://m.media-amazon.com/images/I/61OEY75JhSL.jpg;https://m.media-amazon.com/images/I/71FZ420NQ4L.jpg;https://m.media-amazon.com/images/I/61hBP7XkydL.jpg","New Balance Women's 327 Sneaker, Sea Salt/White, 5","WS327FE","WS327FE","196071860152","B0B89LLWMR","$ 121.52","$ 120.96","","$ 125.55","$ 119.99","5","522","10","$ 99.95","5","","","327","Synthetic","fashion-sneakers","Size: 5; Color: Sea Salt/White;","Sea Salt/White","","21754","B0CK623514","0196071860152","","","$ 99.99","100 %","$ 7.00","15 %","-","10","2020/12/31","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/61yXoYBGNBL.jpg;https://m.media-amazon.com/images/I/61R6uINPVzL.jpg;https://m.media-amazon.com/images/I/616970IK2HL.jpg;https://m.media-amazon.com/images/I/61gg9Lp6oVL.jpg;https://m.media-amazon.com/images/I/61OEY75JhSL.jpg;https://m.media-amazon.com/images/I/71FZ420NQ4L.jpg;https://m.media-amazon.com/images/I/61hBP7XkydL.jpg","New Balance Women's 327 Sneaker, Sea Salt/White, 6.5","WS327FE","WS327FE","196071860183","B0B89H61L5","$ 134.99","$ 103.99","","$ 108.03","$ 104.61","10","520","12","$ 99.95","6.5","","","327","Suede/ Nylon","fashion-sneakers","Size: 6.5; Color: Sea Salt/White;","Sea Salt/White","50","21782","B0CK623514","0196071860183","00196071860183","","$ 99.99","100 %","$ 7.00","15 %","-","12","2020/12/31","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/61yXoYBGNBL.jpg;https://m.media-amazon.com/images/I/61R6uINPVzL.jpg;https://m.media-amazon.com/images/I/616970IK2HL.jpg;https://m.media-amazon.com/images/I/61gg9Lp6oVL.jpg;https://m.media-amazon.com/images/I/61OEY75JhSL.jpg;https://m.media-amazon.com/images/I/71FZ420NQ4L.jpg;https://m.media-amazon.com/images/I/61hBP7XkydL.jpg","New Balance Women's 327 Sneaker, Sea Salt/White, 9.5","WS327FE","WS327FE","196071860244","B0B89Y7RFH","$ 134.99","$ 119.84","","$ 104.40","$ 108.00","5","521","8","$ 99.95","9.5","","","327","Suede","fashion-sneakers","Size: 9.5; Color: Sea Salt/White;","Sea Salt/White","50","21782","B0CK623514","0196071860244","","","$ 99.99","100 %","$ 7.24","15 %","-","8","2021/11/10","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/61yXoYBGNBL.jpg;https://m.media-amazon.com/images/I/61R6uINPVzL.jpg;https://m.media-amazon.com/images/I/616970IK2HL.jpg;https://m.media-amazon.com/images/I/61gg9Lp6oVL.jpg;https://m.media-amazon.com/images/I/61OEY75JhSL.jpg;https://m.media-amazon.com/images/I/71FZ420NQ4L.jpg;https://m.media-amazon.com/images/I/61hBP7XkydL.jpg","New Balance Women's 327 Sneaker, Sea Salt/White, 7.5","WS327FE","WS327FE","196071860206","B0B8B3XR7L","$ 109.95","$ 103.99","","$ 103.43","$ 102.39","23","522","16","$ 99.95","7.5","","","327","Suede","fashion-sneakers","Size: 7.5; Color: Sea Salt/White;","Sea Salt/White","200","21754","B0CK623514","0196071860206","00196071860206","","$ 99.99","100 %","$ 7.08","15 %","-","16","2020/12/31","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/71Sz8ujJawL.jpg;https://m.media-amazon.com/images/I/812mU4YG3PL.jpg;https://m.media-amazon.com/images/I/71qaqydvvzL.jpg;https://m.media-amazon.com/images/I/71KD3qtUS5L.jpg;https://m.media-amazon.com/images/I/71V1EZaqqdL.jpg;https://m.media-amazon.com/images/I/71jtli+DXlL.jpg;https://m.media-amazon.com/images/I/71IzHCasuQL.jpg","New Balance Women's 327 Sneaker, Black/White, 8","WS327BL","WS327BL","196307542203","B0BM9J5VLN","","$ 103.99","","$ 103.08","$ 101.13","15","522","13","$ 99.95","8","","","327","Suede","platforms-sandals","Size: 8; Color: Black/White;","Black/White","100","21809","B0CK623514","0196307542203","","","$ 99.99","99 %","$ 7.08","15 %","-","13","2023/06/27","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/71Sz8ujJawL.jpg;https://m.media-amazon.com/images/I/812mU4YG3PL.jpg;https://m.media-amazon.com/images/I/71qaqydvvzL.jpg;https://m.media-amazon.com/images/I/71KD3qtUS5L.jpg;https://m.media-amazon.com/images/I/71V1EZaqqdL.jpg;https://m.media-amazon.com/images/I/71jtli+DXlL.jpg;https://m.media-amazon.com/images/I/71IzHCasuQL.jpg","New Balance Women's 327 Sneaker, Black/White, 9","WS327BL","WS327BL","196307542227","B0BM9L9VHX","$ 119.99","$ 103.72","","$ 108.15","$ 106.78","7","522","12","$ 99.99","9","","","327","synthetic","fashion-sneakers","Size: 9; Color: Black/White;","Black/White","100","21782","B0CK623514","0196307542227","","","","100 %","$ 7.08","15 %","-","12","2023/09/30","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/61yXoYBGNBL.jpg;https://m.media-amazon.com/images/I/61R6uINPVzL.jpg;https://m.media-amazon.com/images/I/616970IK2HL.jpg;https://m.media-amazon.com/images/I/61gg9Lp6oVL.jpg;https://m.media-amazon.com/images/I/61OEY75JhSL.jpg;https://m.media-amazon.com/images/I/71FZ420NQ4L.jpg;https://m.media-amazon.com/images/I/61hBP7XkydL.jpg","New Balance Women's 327 Sneaker, Sea Salt/White, 8.5","WS327FE","WS327FE","196071860220","B0B8B72BDX","$ 112.00","$ 103.99","","$ 108.27","$ 106.50","14","522","13","$ 99.95","8.5","","","327","Suede","fashion-sneakers","Size: 8.5; Color: Sea Salt/White;","Sea Salt/White","100","21754","B0CK623514","0196071860220","","","$ 99.99","100 %","$ 7.08","15 %","-","13","2020/12/31","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/61yXoYBGNBL.jpg;https://m.media-amazon.com/images/I/61R6uINPVzL.jpg;https://m.media-amazon.com/images/I/616970IK2HL.jpg;https://m.media-amazon.com/images/I/61gg9Lp6oVL.jpg;https://m.media-amazon.com/images/I/61OEY75JhSL.jpg;https://m.media-amazon.com/images/I/71FZ420NQ4L.jpg;https://m.media-amazon.com/images/I/61hBP7XkydL.jpg","New Balance Women's 327 Sneaker, Sea Salt/White, 7","WS327FE","WS327FE","196071860190","B0B8B6DL4P","$ 99.99","$ 103.99","","$ 106.75","$ 107.10","16","522","12","$ 99.99","7","","","327","Suede","fashion-sneakers","Size: 7; Color: Sea Salt/White;","Sea Salt/White","100","21782","B0CK623514","0196071860190","00196071860190","","$ 99.99","100 %","$ 6.62","15 %","-","12","2020/12/31","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/61yXoYBGNBL.jpg;https://m.media-amazon.com/images/I/61R6uINPVzL.jpg;https://m.media-amazon.com/images/I/616970IK2HL.jpg;https://m.media-amazon.com/images/I/61gg9Lp6oVL.jpg;https://m.media-amazon.com/images/I/61OEY75JhSL.jpg;https://m.media-amazon.com/images/I/71FZ420NQ4L.jpg;https://m.media-amazon.com/images/I/61hBP7XkydL.jpg","New Balance Women's 327 Sneaker, Sea Salt/White, 8","WS327FE","WS327FE","196071860213","B0B89K7948","$ 116.22","$ 113.95","","$ 106.90","$ 112.43","20","522","14","$ 99.99","8","","","327","Canvas","fashion-sneakers","Size: 8; Color: Sea Salt/White;","Sea Salt/White","200","21809","B0CK623514","0196071860213","","","$ 99.99","100 %","$ 7.08","15 %","-","14","2021/11/10","New Balance","","","Clothing, Shoes & Jewelry","New Balance",""
"com","https://m.media-amazon.com/images/I/A1XajSkAjWL.jpg;https://m.media-amazon.com/images/I/A1Qgprdl2IL.jpg;https://m.media-amazon.com/images/I/A1TdPnRuziL.jpg;https://m.media-amazon.com/images/I/31VWkexlKPL.jpg","NIKE Brasilia Mesh Backpack 9.0, Game Royal/Game Royal/White, One Size","BA6050-480-Misc","BA6050","193145975262","B07KM8TFHV","","$ 51.88","","$ 48.65","$ 53.86","924","6595","11","-","One Size","","Solid","Nike Brasilia Mesh Backpack - 9.0","Polyester","basic-multipurpose-backpacks","Size: One Size; Color: Game Royal/Game Royal/White;","Game Royal/Game Royal/White","","22232","B07KTHM5Q1","0193145975262","","","$ 45.00","100 %","$ 7.08","15 %","-","11","2019/07/06","Nike","","","Clothing, Shoes & Jewelry","Nike Apparel (Sporting Goods)",""
"com","https://m.media-amazon.com/images/I/81evrOQy3FL.jpg;https://m.media-amazon.com/images/I/312HBT83UFL.jpg;https://m.media-amazon.com/images/I/31cPHsZHLzL.jpg;https://m.media-amazon.com/images/I/81fLT9Ga6aL.jpg;https://m.media-amazon.com/images/I/31BF3TvWpmL.jpg","NBA Miami Heat Men's Official 59FIFTY Fitted Cap, 7, Black","STOCK-NBA-OTC 5950","STOCK-NBA-OTC 5950","190530991708","B01LXFGV4F","","$ 65.44","","","$ 58.44","-","1000","1","-","7-8","","Solid","Fitted","Polyester","sports-fan-baseball-caps","TeamName: Miami Heat; Size: 7-8; Color: Black;","Black","","22377","B01LY2W8SP","0190530991708","","","$ 34.99","100 %","$ 6.60","16.99 %","-","1","2016/10/04","New Era","","","Sports & Outdoors","New Era - Stock Inventory Code",""
"com","https://m.media-amazon.com/images/I/81evrOQy3FL.jpg;https://m.media-amazon.com/images/I/312HBT83UFL.jpg;https://m.media-amazon.com/images/I/31cPHsZHLzL.jpg;https://m.media-amazon.com/images/I/81fLT9Ga6aL.jpg;https://m.media-amazon.com/images/I/31BF3TvWpmL.jpg","NBA Miami Heat Men's Official 59FIFTY Fitted Cap, 7.625, Black","STOCK-NBA-OTC 5950","STOCK-NBA-OTC 5950","190530991760","B01M1NK9UZ","","$ 66.81","","","$ 63.94","-","1000","1","$ 29.44","7 5/8","","Solid","Fitted","Polyester","sports-fan-baseball-caps","TeamName: Miami Heat; Size: 7 5/8; Color: Black;","Black","","22377","B01LY2W8SP","0190530991760","","","$ 34.99","100 %","$ 6.60","17 %","-","1","2016/10/04","New Era","","","Sports & Outdoors","New Era - Stock Inventory Code",""
"com","https://m.media-amazon.com/images/I/81evrOQy3FL.jpg;https://m.media-amazon.com/images/I/312HBT83UFL.jpg;https://m.media-amazon.com/images/I/31cPHsZHLzL.jpg;https://m.media-amazon.com/images/I/81fLT9Ga6aL.jpg;https://m.media-amazon.com/images/I/31BF3TvWpmL.jpg","NBA Miami Heat Men's Official 59FIFTY Fitted Cap, 7.125, Black","STOCK-NBA-OTC 5950","STOCK-NBA-OTC 5950","190530991739","B01LZ208TV","","$ 52.27","","$ 42.29","$ 53.55","1","1002","2","$ 29.44","7 1/8","","Solid","Fitted","Polyester","sports-fan-baseball-caps","TeamName: Miami Heat; Size: 7 1/8; Color: Black;","Black","","22274","B01LY2W8SP","0190530991739","","","$ 34.99","100 %","$ 6.60","16.99 %","-","2","2016/10/04","New Era","","","Sports & Outdoors","New Era - Stock Inventory Code",""
"com","https://m.media-amazon.com/images/I/81evrOQy3FL.jpg;https://m.media-amazon.com/images/I/312HBT83UFL.jpg;https://m.media-amazon.com/images/I/31cPHsZHLzL.jpg;https://m.media-amazon.com/images/I/81fLT9Ga6aL.jpg;https://m.media-amazon.com/images/I/31BF3TvWpmL.jpg","NBA Miami Heat Men's Official 59FIFTY Fitted Cap, 7.375, Black","STOCK-NBA-OTC 5950","STOCK-NBA-OTC 5950","190530991753","B01M1BY6DO","$ 70.50","$ 70.50","","","$ 61.27","2","1001","1","-","7 3/8","","Solid","Fitted","Polyester","sports-fan-baseball-caps","TeamName: Miami Heat; Size: 7 3/8; Color: Black;","Black","","22331","B01LY2W8SP","0190530991753","","","$ 34.99","100 %","$ 5.90","17.01 %","-","1","2016/10/03","New Era","","","Sports & Outdoors","New Era - Stock Inventory Code",""
"com","https://m.media-amazon.com/images/I/81evrOQy3FL.jpg;https://m.media-amazon.com/images/I/312HBT83UFL.jpg;https://m.media-amazon.com/images/I/31cPHsZHLzL.jpg;https://m.media-amazon.com/images/I/81fLT9Ga6aL.jpg;https://m.media-amazon.com/images/I/31BF3TvWpmL.jpg","NBA Miami Heat Men's Official 59FIFTY Fitted Cap, 7.875, Black","STOCK-NBA-OTC 5950","STOCK-NBA-OTC 5950","190530991777","B01LYEI8BI","","$ 57.18","","","","-","1000","1","$ 29.44","7 7/8","","Solid","Fitted","Polyester","sports-fan-baseball-caps","TeamName: Miami Heat; Size: 7 7/8; Color: Black;","Black","","22377","B01LY2W8SP","0190530991777","","","","100 %","$ 6.14","17 %","-","1","2016/10/03","New Era","","","Sports & Outdoors","New Era - Stock Inventory Code",""
"com","https://m.media-amazon.com/images/I/81evrOQy3FL.jpg;https://m.media-amazon.com/images/I/312HBT83UFL.jpg;https://m.media-amazon.com/images/I/31cPHsZHLzL.jpg;https://m.media-amazon.com/images/I/81fLT9Ga6aL.jpg;https://m.media-amazon.com/images/I/31BF3TvWpmL.jpg","NBA Miami Heat Men's Official 59FIFTY Fitted Cap, 7.75, Black","STOCK-NBA-OTC 5950","STOCK-NBA-OTC 5950","190530991746","B01M1NQ36J","","$ 37.14","","$ 37.14","$ 34.64","2","1000","1","$ 29.44","7 3/4","","Solid","Fitted","Polyester","sports-fan-baseball-caps","TeamName: Miami Heat; Size: 7 3/4; Color: Black;","Black","","22377","B01LY2W8SP","0190530991746","","","$ 34.99","100 %","$ 5.90","16.99 %","-","1","2016/10/03","New Era","","","Sports & Outdoors","New Era - Stock Inventory Code",""
"com","https://m.media-amazon.com/images/I/81evrOQy3FL.jpg;https://m.media-amazon.com/images/I/312HBT83UFL.jpg;https://m.media-amazon.com/images/I/31cPHsZHLzL.jpg;https://m.media-amazon.com/images/I/81fLT9Ga6aL.jpg;https://m.media-amazon.com/images/I/31BF3TvWpmL.jpg","NBA Miami Heat Men's Official 59FIFTY Fitted Cap, 7.5, Black","STOCK-NBA-OTC 5950","STOCK-NBA-OTC 5950","190530991715","B01LZ206SD","","$ 69.97","","","$ 63.11","3","1000","1","$ 29.44","7 1/2","","Solid","Fitted","Polyester","sports-fan-baseball-caps","TeamName: Miami Heat; Size: 7 1/2; Color: Black;","Black","","22377","B01LY2W8SP","0190530991715","","","$ 47.99","100 %","$ 6.14","16.99 %","-","1","2016/10/04","New Era","","","Sports & Outdoors","New Era - Stock Inventory Code",""
"com","https://m.media-amazon.com/images/I/81evrOQy3FL.jpg;https://m.media-amazon.com/images/I/312HBT83UFL.jpg;https://m.media-amazon.com/images/I/31cPHsZHLzL.jpg;https://m.media-amazon.com/images/I/81fLT9Ga6aL.jpg;https://m.media-amazon.com/images/I/31BF3TvWpmL.jpg","NBA Miami Heat Men's Official 59FIFTY Fitted Cap, 6.875, Black","STOCK-NBA-OTC 5950","STOCK-NBA-OTC 5950","190530991692","B01M0OJDSJ","","$ 65.10","","","$ 63.50","-","1002","1","$ 29.44","6 7/8","","Solid","Fitted","Polyester","sports-fan-baseball-caps","TeamName: Miami Heat; Size: 6 7/8; Color: Black;","Black","","22390","B01LY2W8SP","0190530991692","","","$ 34.99","100 %","$ 6.14","17 %","-","1","2016/10/04","New Era","","","Sports & Outdoors","New Era - Stock Inventory Code",""
"com","https://m.media-amazon.com/images/I/81evrOQy3FL.jpg;https://m.media-amazon.com/images/I/312HBT83UFL.jpg;https://m.media-amazon.com/images/I/31cPHsZHLzL.jpg;https://m.media-amazon.com/images/I/81fLT9Ga6aL.jpg;https://m.media-amazon.com/images/I/31BF3TvWpmL.jpg","NBA Miami Heat Men's Official 59FIFTY Fitted Cap, 7.25, Black","STOCK-NBA-OTC 5950","STOCK-NBA-OTC 5950","190530991722","B01LX3MGU4","","$ 57.18","","","$ 46.80","1","1000","1","-","7 1/4","","Solid","Fitted","Polyester","sports-fan-baseball-caps","TeamName: Miami Heat; Size: 7 1/4; Color: Black;","Black","","22249","B01LY2W8SP","0190530991722","","","$ 41.99","100 %","$ 6.60","17 %","-","1","2016/10/04","New Era","","","Sports & Outdoors","New Era - Stock Inventory Code",""
"com","https://m.media-amazon.com/images/I/41aiTIDWYPL.jpg;https://m.media-amazon.com/images/I/41aiTIDWYPL.jpg;https://m.media-amazon.com/images/I/31IFY3IYr3L.jpg;https://m.media-amazon.com/images/I/711cnFr1smL.jpg","Nike Men's NSW Club Pant Open Hem, Black/Black/White, XX-Large","BV2707-010-XX-Large","BV2707","193147711721","B07KD71TVC","$ 47.98","$ 39.99","$ 47.98","$ 45.46","$ 45.89","140","3797","18","$ 47.98","XX-Large","","Solid","Men's Nsw Club Pant Open Hem","80% Cotton, 20% Polyester","athletic-sweatpants","Color: Black/Black/White; Size: XX-Large;","Black/Black/White","50","23109","B07KD5XFFJ","0193147711721","00193147711721","","$ 55.00","100 %","$ 6.81","17 %","$ 8.16","18","2019/06/29","Nike","","","Clothing, Shoes & Jewelry","Nike Apparel (Sporting Goods)",""
"com","https://m.media-amazon.com/images/I/41aiTIDWYPL.jpg;https://m.media-amazon.com/images/I/41aiTIDWYPL.jpg;https://m.media-amazon.com/images/I/31IFY3IYr3L.jpg;https://m.media-amazon.com/images/I/711cnFr1smL.jpg","Nike Men's NSW Club Pant Open Hem, Black/Black/White, 3X-Large","BV2707-010-3X-Large","BV2707","193147711745","B07KD9FQ4H","","$ 73.57","$ 81.52","$ 69.06","$ 65.80","50","3798","2","-","3X-Large","","Solid","Men's Nsw Club Pant Open Hem","Cotton","athletic-sweatpants","Color: Black/Black/White; Size: 3X-Large;","Black/Black/White","","22969","B07KD5XFFJ","0193147711745","00193147711745","","$ 60.00","100 %","$ 6.81","17 %","$ 13.86","2","2019/06/29","Nike","","","Clothing, Shoes & Jewelry","Nike Apparel (Sporting Goods)",""
"com","https://m.media-amazon.com/images/I/71E9JgfBe1L.jpg;https://m.media-amazon.com/images/I/51VJBvWbOgL.jpg;https://m.media-amazon.com/images/I/51elbu5RrkL.jpg;https://m.media-amazon.com/images/I/51mRptbGIBL.jpg;https://m.media-amazon.com/images/I/51VSG+wNRdL.jpg;https://m.media-amazon.com/images/I/51sUWjB-WiL.jpg;https://m.media-amazon.com/images/I/51tu+zJ70uL.jpg","Converse Chuck Taylor All Star Canvas Low Top Sneaker, red ,16 US Women / 14 US Men","M9696-600-14 M US","M9696","886952784317, 022859902847","B0000AFT10","$ 70.47","$ 76.76","$ 65.96","$ 85.50","$ 82.64","23","12446","5","$ 60.00","16","","solid","Chuck Taylor All Star Canvas Low Top","canvas","fashion-sneakers","Size: 16; Color: Red;","Red","","24295","B07K57L77J","0886952784317, 5055865231439, 0022859902847, 5055785454796","","","$ 60.00","100 %","$ 6.48","15 %","$ 9.89","5","2013/11/12","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/71E9JgfBe1L.jpg;https://m.media-amazon.com/images/I/51VJBvWbOgL.jpg;https://m.media-amazon.com/images/I/51elbu5RrkL.jpg;https://m.media-amazon.com/images/I/51mRptbGIBL.jpg;https://m.media-amazon.com/images/I/51VSG+wNRdL.jpg;https://m.media-amazon.com/images/I/51sUWjB-WiL.jpg;https://m.media-amazon.com/images/I/51tu+zJ70uL.jpg","Converse Chuck Taylor All Star Canvas Low Top Sneaker, red ,13 mens_us/11 womens_us","M9696-600-13 M US","M9696","022859854559, 780347299014, 228599011096, 886952784300, 719363577325, 022859901109","B000072UNA","$ 60.00","$ 52.99","$ 62.00","$ 63.98","$ 64.96","51","12446","8","$ 60.00","13","","Solid","Chuck Taylor All Star Canvas Low Top","Canvas","fashion-sneakers","Size: 13; Color: Red;","Red","","23933","B07K57L77J","0228599011096, 0780347299014, 7103426879267, 7103422372212, 5055594298390, 0886952784300, 0022859901109, 4053872094253, 5710791968407, 0719363577325, 0022859854559","00022859854559, 00022859901109, 00780347299014, 00886952784300","","$ 60.00","100 %","$ 6.48","15 %","$ 9.30","8","2023/08/31","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/71E9JgfBe1L.jpg;https://m.media-amazon.com/images/I/51VJBvWbOgL.jpg;https://m.media-amazon.com/images/I/51elbu5RrkL.jpg;https://m.media-amazon.com/images/I/51mRptbGIBL.jpg;https://m.media-amazon.com/images/I/51VSG+wNRdL.jpg;https://m.media-amazon.com/images/I/51sUWjB-WiL.jpg;https://m.media-amazon.com/images/I/51tu+zJ70uL.jpg","Converse Unisex Chuck Taylor All Star Core Ox Top Sneaker, Red, Men's 10.5 Women's 12.5","M9696C_Red","M9696","022859566636, 228595666368","B000EDIMLM","$ 79.99","$ 53.95","","","$ 59.69","89","12447","5","$ 59.99","10.5","","Solid","Classic","Canvas upper is lightweight and durable.","fashion-sneakers","Size: 10.5; Color: Red;","Red","","24294","B07K57L77J","4053872094215, 7996007452818, 0022859566636, 0228595666368, 4250871695553, 5055865231361, 7103422271812","00022859566636","","$ 59.99","100 %","$ 5.92","15 %","-","5","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/71E9JgfBe1L.jpg;https://m.media-amazon.com/images/I/51VJBvWbOgL.jpg;https://m.media-amazon.com/images/I/51elbu5RrkL.jpg;https://m.media-amazon.com/images/I/51mRptbGIBL.jpg;https://m.media-amazon.com/images/I/51VSG+wNRdL.jpg;https://m.media-amazon.com/images/I/51sUWjB-WiL.jpg;https://m.media-amazon.com/images/I/51tu+zJ70uL.jpg","Converse Chuck Taylor All Star Canvas Low Top Sneaker, red ,11.5 womens_us/9.5 mens_us","M9696-600-11.5 M US","M9696","886952784287, 228595666504, 022859566650","B000EDIMLW","","$ 67.95","","$ 61.63","$ 62.62","179","12440","3","$ 60.00","11.5","","Solid","Chuck Taylor All Star Canvas Low Top","canvas","fashion-sneakers","Size: 11.5; Color: Red;","Red","","24295","B07K57L77J","0228595666504, 7103421901031, 0022859566650, 4053872094239, 0886952784287, 1867513652428, 4250871695577, 5055865231385","00022859566650, 00886952784287","","$ 60.00","100 %","$ 6.48","15 %","-","3","2021/10/08","Converse","","","Clothing, Shoes & Jewelry","Converse",""
