UPC,Price,Variant,Source URL
,54.95,Brooklyn Nets,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649048230
,54.95,Memphis Grizzlies,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649080998
,54.95,Atlanta Hawks,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649113766
,54.95,New Orleans Pelicans,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649146534
,54.95,Charlotte Hornets,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649179302
,54.95,Oklahoma City Thunder,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649212070
,54.95,Portland Trail Blazers,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649244838
,54.95,Los Angeles Clippers,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649277606
,54.95,Detroit Pistons,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649310374
,54.95,Washington Wizards,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649343142
,54.95,Phoenix Suns,https://www.hotelcollection.com/products/nba-my-way-candle-collection?variant=45832649375910
810118941498,49.95,Default Title,https://www.hotelcollection.com/products/warm-cinnamon-apple-room-spray?variant=45581285687462
,9.99,Default Title,https://www.hotelcollection.com/products/hotel-collection-studio-wireless-pro-charging-cable?variant=45581291258022
,28.95,Single,https://www.hotelcollection.com/products/sauvignon-blanc-12?variant=43845290197158
,87.95,Case of 4,https://www.hotelcollection.com/products/sauvignon-blanc-12?variant=43845290229926
,137.95,Case of 6,https://www.hotelcollection.com/products/sauvignon-blanc-12?variant=43845290262694
,275.95,Case of 12,https://www.hotelcollection.com/products/sauvignon-blanc-12?variant=43845290295462
810118942143,49.95,Default Title,https://www.hotelcollection.com/products/iced-gingerbread-reed-diffuser?variant=45581285195942
810118946608,49.95,Default Title,https://www.hotelcollection.com/products/rebel-spirit-1?variant=45581354303654
810118946646,49.95,Default Title,https://www.hotelcollection.com/products/the-duel-1?variant=45581290307750
810161640287,199.95,Default Title,https://www.hotelcollection.com/products/gps-tracker-family-pack-x4?variant=45581289455782
,299.95,Default Title,https://www.hotelcollection.com/products/5-shelf-display?variant=43179817271462
810118942211,49.95,Default Title,https://www.hotelcollection.com/products/fir-tree-room-spray?variant=45581286408358
810118946615,49.95,Default Title,https://www.hotelcollection.com/products/the-dark-side-1?variant=45581290864806
8421950961210,431.96,Single,https://www.hotelcollection.com/products/rose-26-magnum?variant=43848148910246
,1007.96,Case of 4,https://www.hotelcollection.com/products/rose-26-magnum?variant=43848148943014
,302.37,Case of 6,https://www.hotelcollection.com/products/rose-26-magnum?variant=43848148975782
,302.37,Case of 12,https://www.hotelcollection.com/products/rose-26-magnum?variant=43848149008550
810161640867,49.95,Darth Vader,https://www.hotelcollection.com/products/the-star-wars-starter-kit?variant=46009907347622
810161640850,49.95,Storm Trooper,https://www.hotelcollection.com/products/the-star-wars-starter-kit?variant=46009907380390
810161640874,49.95,C-3PO,https://www.hotelcollection.com/products/the-star-wars-starter-kit?variant=46009907413158
,140.95,Default Title,https://www.hotelcollection.com/products/wine-tasting-set?variant=42091386667174
810118941641,149.95,Black,https://www.hotelcollection.com/products/deluxe-escape-candle-1?variant=45581289586854
810118947568,98.75,Bone,https://www.hotelcollection.com/products/grande-ceramic-sand-wax-vessel?variant=44829108469926
810118947575,98.75,Charcoal,https://www.hotelcollection.com/products/grande-ceramic-sand-wax-vessel?variant=44829108502694
810161641123,49.95,Black,https://www.hotelcollection.com/products/classic-mandarin-candle?variant=45599437553830
810161640386,49.95,Black,https://www.hotelcollection.com/products/classic-serpentine-candle?variant=45581358432422
810118944994,399.95,Grey,https://www.hotelcollection.com/products/check-in-luggage?variant=45581286801574
810118944970,399.95,Champagne,https://www.hotelcollection.com/products/check-in-luggage?variant=45581438419110
810118946394,399.95,Black,https://www.hotelcollection.com/products/check-in-luggage?variant=45581438517414
810118946417,399.95,Navy,https://www.hotelcollection.com/products/check-in-luggage?variant=45581438582950
810161640690,49.95,Black,https://www.hotelcollection.com/products/trump-presidential-candle?variant=45581362462886
,24.00,Default Title,https://www.hotelcollection.com/products/the-micro-trimmer?variant=46028786008230
810120929996,68.00,Default Title,https://www.hotelcollection.com/products/the-smart-eye-massager?variant=46028786565286
860008971821,149.95,Black,https://www.hotelcollection.com/products/deluxe-dream-on-candle?variant=45581282214054
810118940019,149.95,White,https://www.hotelcollection.com/products/deluxe-dream-on-candle?variant=45581431570598
,279.95,Silver / Queen,https://www.hotelcollection.com/products/sateen-cotton-grand-suite-sheet-set?variant=46067298500774
,299.95,Silver / King,https://www.hotelcollection.com/products/sateen-cotton-grand-suite-sheet-set?variant=46067298533542
,279.95,White / Queen,https://www.hotelcollection.com/products/sateen-cotton-grand-suite-sheet-set?variant=46067298566310
,299.95,White / King,https://www.hotelcollection.com/products/sateen-cotton-grand-suite-sheet-set?variant=46067298599078
810118940958,59.95,Set of 4,https://www.hotelcollection.com/products/smoke-stem-red-wine-glasses?variant=45581281427622
810118949449,79.95,Nappa,https://www.hotelcollection.com/products/candle-sleeve?variant=45581281656998
,79.95,Snake,https://www.hotelcollection.com/products/candle-sleeve?variant=45581429735590
810118945663,49.95,Default Title,https://www.hotelcollection.com/products/island-life-reed-diffuser?variant=45581286998182
810118948497,49.95,Black,https://www.hotelcollection.com/products/classic-canyon-lodge-candle?variant=45581290471590
,15.00,Default Title,https://www.hotelcollection.com/products/sand-wax-candle-wick-pack?variant=44829329719462
810118948503,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/star-wars-%E2%84%A2-the-force?variant=45581444743334
810118946080,54.95,Regular / 30mL,https://www.hotelcollection.com/products/star-wars-%E2%84%A2-the-force?variant=45581290045606
810118946097,159.95,Regular / 500mL,https://www.hotelcollection.com/products/star-wars-%E2%84%A2-the-force?variant=45581444612262
810118942570,39.95,Default Title,https://www.hotelcollection.com/products/4-in-1-wireless-charging-station?variant=45581287096486
860008971814,149.95,Black,https://www.hotelcollection.com/products/deluxe-cabana-candle?variant=45581280411814
810118940002,149.95,White,https://www.hotelcollection.com/products/deluxe-cabana-candle?variant=45581429538982
810118941856,24.95,Default Title,https://www.hotelcollection.com/products/wine-chiller-stick?variant=45581285097638
810118948510,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/the-dark-side?variant=45581443334310
810118946127,54.95,Regular / 30mL,https://www.hotelcollection.com/products/the-dark-side?variant=45581289488550
810118946134,159.95,Regular / 500mL,https://www.hotelcollection.com/products/the-dark-side?variant=45581443170470
810118945656,49.95,Default Title,https://www.hotelcollection.com/products/island-life-room-spray?variant=45581286473894
,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/sakura?variant=45581358006438
810118948978,54.95,Regular / 30mL,https://www.hotelcollection.com/products/sakura?variant=45581357514918
810118948985,89.95,Regular / 120mL,https://www.hotelcollection.com/products/sakura?variant=45581357809830
810118948992,119.95,Regular / 200mL,https://www.hotelcollection.com/products/sakura?variant=45587027558566
810118949005,159.95,Regular / 500mL,https://www.hotelcollection.com/products/sakura?variant=45587027591334
,42.95,Desert Dream,https://www.hotelcollection.com/products/nba-chauffeur-car-diffuser%E2%84%A2-oil?variant=46270264410278
,42.95,Empire Eau,https://www.hotelcollection.com/products/nba-chauffeur-car-diffuser%E2%84%A2-oil?variant=46270332076198
,42.95,Windy City Whiff,https://www.hotelcollection.com/products/nba-chauffeur-car-diffuser%E2%84%A2-oil?variant=46270333780134
,42.95,Mountain Mist,https://www.hotelcollection.com/products/nba-chauffeur-car-diffuser%E2%84%A2-oil?variant=46270335713446
,42.95,Emerald Essence,https://www.hotelcollection.com/products/nba-chauffeur-car-diffuser%E2%84%A2-oil?variant=46270337515686
,42.95,Antlered Aura,https://www.hotelcollection.com/products/nba-chauffeur-car-diffuser%E2%84%A2-oil?variant=46270342168742
,42.95,Heat Elite,https://www.hotelcollection.com/products/nba-chauffeur-car-diffuser%E2%84%A2-oil?variant=46270392041638
810118945670,49.95,Black,https://www.hotelcollection.com/products/classic-island-life-candle?variant=45581286932646
,299.95,Black,https://www.hotelcollection.com/products/acoustic-studio-pro-scent-diffuser?variant=45761977712806
,299.95,Space Gray,https://www.hotelcollection.com/products/acoustic-studio-pro-scent-diffuser?variant=45761977745574
,299.95,Champagne,https://www.hotelcollection.com/products/acoustic-studio-pro-scent-diffuser?variant=45761977778342
8421950961159,26.95,Single,https://www.hotelcollection.com/products/syrah-37?variant=43845580685478
,89.00,Case of 4,https://www.hotelcollection.com/products/syrah-37?variant=43845580718246
,159.00,Case of 6,https://www.hotelcollection.com/products/syrah-37?variant=43845580751014
,299.00,Case of 12,https://www.hotelcollection.com/products/syrah-37?variant=43845580783782
,14.99,Default Title,https://www.hotelcollection.com/products/studio-wireless-pro-remote?variant=45581357252774
810118948534,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/sith?variant=45581444120742
810118946172,54.95,Regular / 30mL,https://www.hotelcollection.com/products/sith?variant=45581289357478
810118948565,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/rebel-spirit?variant=45581444448422
810118946103,54.95,Regular / 30mL,https://www.hotelcollection.com/products/rebel-spirit?variant=45581290012838
810118946110,159.95,Regular / 500mL,https://www.hotelcollection.com/products/rebel-spirit?variant=45581444382886
810118940811,49.95,Default Title,https://www.hotelcollection.com/products/desert-rose-room-spray?variant=45581281493158
860008971876,149.95,Black,https://www.hotelcollection.com/products/deluxe-midnight-in-paris-candle?variant=45581283393702
810118940064,149.95,White,https://www.hotelcollection.com/products/deluxe-midnight-in-paris-candle?variant=45581432914086
,99.95,My Way,https://www.hotelcollection.com/products/paris-collection-set?variant=46424622858406
,99.95,Dream On,https://www.hotelcollection.com/products/paris-collection-set?variant=46424622891174
,99.95,Escapade,https://www.hotelcollection.com/products/paris-collection-set?variant=46424623939750
,99.95,Chandelier,https://www.hotelcollection.com/products/paris-collection-set?variant=46424623972518
810118946622,49.95,Default Title,https://www.hotelcollection.com/products/the-force?variant=45581353648294
810118940859,17.95,Default Title,https://www.hotelcollection.com/products/wick-cutter?variant=45581279592614
810118946677,54.95,Pattern,https://www.hotelcollection.com/products/classic-dark-side-candle?variant=45581445562534
810118946684,54.95,Light Sabers,https://www.hotelcollection.com/products/classic-dark-side-candle?variant=45581290733734
810118946271,199.95,Default Title,https://www.hotelcollection.com/products/star-wars-%E2%84%A2-dark-side-chauffeur-car-diffuser?variant=45581291061414
810118942556,89.95,Default Title,https://www.hotelcollection.com/products/swirl-wine-decanter?variant=45581285654694
810118945892,49.95,Black,https://www.hotelcollection.com/products/classic-crystal-oud-candle?variant=45581287260326
810118946189,49.95,Default Title,https://www.hotelcollection.com/products/galactic-hope-1?variant=45581353975974
,27.95,Single,https://www.hotelcollection.com/products/chardonnay-10?variant=43843948544166
,89.00,Case of 4,https://www.hotelcollection.com/products/chardonnay-10?variant=43845276434598
,159.95,Case of 6,https://www.hotelcollection.com/products/chardonnay-10?variant=43843948576934
,299.00,Case of 12,https://www.hotelcollection.com/products/chardonnay-10?variant=43843948609702
810118948541,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/galactic-hope?variant=45581447102630
810118946189,54.95,Regular / 50mL,https://www.hotelcollection.com/products/galactic-hope?variant=45581291782310
860008971838,149.95,Black,https://www.hotelcollection.com/products/deluxe-black-velvet-candle?variant=45581279690918
810118940026,149.95,White,https://www.hotelcollection.com/products/deluxe-black-velvet-candle?variant=45581429506214
810118941634,49.95,Black,https://www.hotelcollection.com/products/classic-escape-candle-1?variant=45581290111142
810118946059,49.95,Default Title,https://www.hotelcollection.com/products/paradise-reed-diffuser?variant=45581287915686
810118948909,45.00,My Way / 40 oz,https://www.hotelcollection.com/products/sand-wax-refill?variant=44829294854310
810118948930,25.00,My Way / 20 oz,https://www.hotelcollection.com/products/sand-wax-refill?variant=44829302096038
810118948916,45.00,Dream On / 40 oz,https://www.hotelcollection.com/products/sand-wax-refill?variant=44829294887078
810118948947,25.00,Dream On / 20 oz,https://www.hotelcollection.com/products/sand-wax-refill?variant=44829302128806
810118948923,45.00,Black Velvet / 40 oz,https://www.hotelcollection.com/products/sand-wax-refill?variant=44829302161574
810118948954,25.00,Black Velvet / 20 oz,https://www.hotelcollection.com/products/sand-wax-refill?variant=44829302194342
810118945878,49.95,Default Title,https://www.hotelcollection.com/products/crystal-oud-room-spray?variant=45581287882918
810118940842,49.95,Default Title,https://www.hotelcollection.com/products/california-love-room-spray?variant=45581279887526
810118949425,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/bonbori?variant=45581362987174
810118949357,54.95,Regular / 30mL,https://www.hotelcollection.com/products/bonbori?variant=45587140608166
810118949364,89.95,Regular / 120mL,https://www.hotelcollection.com/products/bonbori?variant=45581362757798
810118949371,119.95,Regular / 200mL,https://www.hotelcollection.com/products/bonbori?variant=45587133169830
810118949388,159.95,Regular / 500mL,https://www.hotelcollection.com/products/bonbori?variant=45587133202598
,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/hot-toddy?variant=45856744308902
,54.95,Regular / 30mL,https://www.hotelcollection.com/products/hot-toddy?variant=44522627170470
,89.95,Regular / 120mL,https://www.hotelcollection.com/products/hot-toddy?variant=44522267213990
,159.95,Regular / 500mL,https://www.hotelcollection.com/products/hot-toddy?variant=44522627203238
810118945106,39.95,Default Title,https://www.hotelcollection.com/products/portable-usb-charger?variant=45581287358630
810118941740,59.95,Default Title,https://www.hotelcollection.com/products/e11even-reed-diffuser?variant=45581288341670
810161640799,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/riviera?variant=45581364199590
810161640737,89.95,Regular / 120mL,https://www.hotelcollection.com/products/riviera?variant=45587212173478
810161640744,119.95,Regular / 200mL,https://www.hotelcollection.com/products/riviera?variant=45587212206246
810161640751,159.95,Regular / 500mL,https://www.hotelcollection.com/products/riviera?variant=45587212140710
810118948169,44.95,Default Title,https://www.hotelcollection.com/products/pro-pod%E2%84%A2-cleaning-solution?variant=45581353713830
810118940729,49.95,Default Title,https://www.hotelcollection.com/products/mystify-reed-diffuser?variant=45581283688614
810118940828,49.95,Default Title,https://www.hotelcollection.com/products/mystify-room-spray?variant=45581283885222
810118942563,49.95,Default Title,https://www.hotelcollection.com/products/tote-bag?variant=45581285818534
810118944864,49.95,Default Title,https://www.hotelcollection.com/products/classic-cascade-candle?variant=45581288374438
810118946752,42.95,20mL,https://www.hotelcollection.com/products/jedi-chauffeur-car-diffuser-oil?variant=45581291913382
810118949586,169.95,My Way / Bone,https://www.hotelcollection.com/products/500ml-ceramic-reed-diffuser?variant=44841959489702
810118949593,169.95,My Way / Charcoal,https://www.hotelcollection.com/products/500ml-ceramic-reed-diffuser?variant=44841959522470
810118949623,169.95,Cabana / Bone,https://www.hotelcollection.com/products/500ml-ceramic-reed-diffuser?variant=44841959555238
810118949630,169.95,Cabana / Charcoal,https://www.hotelcollection.com/products/500ml-ceramic-reed-diffuser?variant=44841959588006
810118949661,169.95,Dream On / Bone,https://www.hotelcollection.com/products/500ml-ceramic-reed-diffuser?variant=44841959620774
810118949678,169.95,Dream On / Charcoal,https://www.hotelcollection.com/products/500ml-ceramic-reed-diffuser?variant=44841959653542
810118949708,169.95,24K Magic / Bone,https://www.hotelcollection.com/products/500ml-ceramic-reed-diffuser?variant=44841959686310
810118949715,169.95,24K Magic / Charcoal,https://www.hotelcollection.com/products/500ml-ceramic-reed-diffuser?variant=44841959719078
810118949746,169.95,Black Velvet / Bone,https://www.hotelcollection.com/products/500ml-ceramic-reed-diffuser?variant=44841959751846
810118949753,169.95,Black Velvet / Charcoal,https://www.hotelcollection.com/products/500ml-ceramic-reed-diffuser?variant=44841959817382
810118948800,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/canyon-lodge?variant=45586933252262
810118948435,54.95,Regular / 30mL,https://www.hotelcollection.com/products/canyon-lodge?variant=45581359349926
810118948442,89.95,Regular / 120mL,https://www.hotelcollection.com/products/canyon-lodge?variant=45581359513766
810118948459,119.95,Regular / 200mL,https://www.hotelcollection.com/products/canyon-lodge?variant=45586933153958
810118948466,159.95,Regular / 500mL,https://www.hotelcollection.com/products/canyon-lodge?variant=45581359743142
810118948572,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/the-empire?variant=45589704016038
810118946141,54.95,Regular / 30mL,https://www.hotelcollection.com/products/the-empire?variant=45581290635430
810118946158,159.95,Regular / 500mL,https://www.hotelcollection.com/products/the-empire?variant=45581445365926
810118941085,198.95,My Way,https://www.hotelcollection.com/products/signature-candle-collection?variant=45581284540582
810118941078,198.95,Dream On,https://www.hotelcollection.com/products/signature-candle-collection?variant=45581433897126
810118941061,198.95,Black Velvet,https://www.hotelcollection.com/products/signature-candle-collection?variant=45581433929894
810118941184,49.95,Black,https://www.hotelcollection.com/products/desert-rose?variant=45581280444582
,69.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/talentless?variant=45581440516262
810118943188,69.95,Regular / 30mL,https://www.hotelcollection.com/products/talentless?variant=45581287588006
810118945571,119.95,Regular / 200mL,https://www.hotelcollection.com/products/talentless?variant=45581440188582
,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/iced-gingerbread?variant=45856679329958
,54.95,Regular / 30mL,https://www.hotelcollection.com/products/iced-gingerbread?variant=45581284999334
,89.95,Regular / 120mL,https://www.hotelcollection.com/products/iced-gingerbread?variant=45581433995430
,159.95,Regular / 500mL,https://www.hotelcollection.com/products/iced-gingerbread?variant=45581434028198
810118940712,49.95,Default Title,https://www.hotelcollection.com/products/desert-rose-reed-diffuser?variant=45581279527078
810118946745,64.95,Default Title,https://www.hotelcollection.com/products/classic-e11even-candle?variant=45581285752998
810118948527,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/jedi?variant=45581444513958
810118946165,54.95,Regular / 30mL,https://www.hotelcollection.com/products/jedi?variant=45581290897574
810118941108,99.95,My Way & My Way,https://www.hotelcollection.com/products/candle-duo-gift-set?variant=45581284147366
810118941139,99.95,My Way & Dream On,https://www.hotelcollection.com/products/candle-duo-gift-set?variant=45581432946854
810118941122,99.95,My Way & Black Velvet,https://www.hotelcollection.com/products/candle-duo-gift-set?variant=45581432979622
810118948558,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/the-duel?variant=45581361414310
810118946196,54.95,Regular / 30mL,https://www.hotelcollection.com/products/the-duel?variant=45581361217702
810118948299,42.95,30,https://www.hotelcollection.com/products/cabana-pods?variant=45581365575846
810118948305,65.95,45,https://www.hotelcollection.com/products/cabana-pods?variant=45581365641382
810161641130,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/mandarin?variant=45586142134438
810161641079,89.95,Regular / 120mL,https://www.hotelcollection.com/products/mandarin?variant=45586142003366
810161641086,119.95,Regular / 200mL,https://www.hotelcollection.com/products/mandarin?variant=45586142068902
810161641093,159.95,Regular / 500mL,https://www.hotelcollection.com/products/mandarin?variant=45586142101670
810118940149,49.95,Black,https://www.hotelcollection.com/products/mystify-candle?variant=45581282541734
810118942525,49.95,Default Title,https://www.hotelcollection.com/products/e11even-room-spray?variant=45581288013990
810118948152,54.95,Pro-Pod™ / 30mL,https://www.hotelcollection.com/products/utopia?variant=45581443924134
810118946240,54.95,Regular / 30mL,https://www.hotelcollection.com/products/utopia?variant=45581289783462
810118946011,89.95,Regular / 120mL,https://www.hotelcollection.com/products/utopia?variant=45581443825830
810118946325,119.95,Regular / 200mL,https://www.hotelcollection.com/products/utopia?variant=45581443858598
810118946332,159.95,Regular / 500mL,https://www.hotelcollection.com/products/utopia?variant=45581443891366
810118946769,42.95,20mL,https://www.hotelcollection.com/products/empire-chauffeur-car-diffuser%E2%84%A2-oil?variant=45581290143910
