"UPC","Title","ASIN","Sales Rank 180","Price 180","New Count Offer 180","Monthly Sold","Buy Box 180"
"662834503500","Zeiss Lens Wipes, White, 220 Count","B07YSVJ16T","5522.0","16.95","17.0","9000","13.46"
"717604055533","Blackstone 5553 Pre-Seasoned Cast Iron Griddle Press Medium Heavy Duty-Meat, Burger, Bacon, Steak, Panini, Sandwich, Sausage Heat Resistant Rubber Handle-10” x 5.5” (Rectangle), Black","B09R5Q62TP","11896.0","24.99","18.0","400","21.77"
"034584024879","Moen Genta LX Chrome Modern 24-Inch Wall Mount Towel Holder Bathroom Single Towel Bar, BH3824CH","B01ITB6Y88","6634.0","56.28","18.0","50","26.75"
"034584024855","Moen Genta LX Chrome Modern Wall Mount Pivoting Toilet Paper Holder, Modern Toilet Roll Holder for Bathroom, BH3808CH","B01ITB6VY0","6624.0","50.56","18.0","100","26.86"
"042238727168","Haribo Goldbears and Wildberry Goldbears Minis, Fat-Free, 150 ct.","B0F4D2DGL5","71173.0","39.99","17.0","300","27.09"
"743184009024","Echo Genuine OEM Trimmer Head # 99944200907","B00G5KL0QW","25337.0","34.0","19.0","800","31.49"
"885911020602","DEWALT Pivoting Impact Driver Bit Tip Holder with Ring (DWPVTHLD)","B000UO9RJG","10656.0","15.0","15.0","800","9.22"
"885911594172","CRAFTSMAN Adjustable Wrench, 12-Inch (CMMT81624)","B07R9PT8DQ","13070.0","25.97","15.0","100","21.29"
"309970093648","Revlon Face Primer, PhotoReady Prime Plus Face Makeup for All Skin Types, Blurs & Fills in Fine Lines, Infused with Vitamin B5 and Hyaluronic Acid, Perfecting & Smoothing, 1 Oz","B07YPKZZHF","18375.0","16.07","16.0","1000","10.91"
"094428276673","Masterbuilt® Gravity Series 1050 Digital Charcoal Grill and Smoker Durable Grill Cover with PVC Liner, Double-Stitching and Adjustable Drawstring in Black, Model MB20081220","B08514Q1X7","13482.0","79.99","17.0","200","63.28"
"025582836533","Channellock 2 Piece Tongue and Groove Pliers Set - 9.5-Inch, 6.5-Inch | Straight Jaw Groove Joint Pliers | Laser Heat-Treated 90° Teeth| Forged from High Carbon Steel | Patented Reinforcing Edge Minimizes Stress Breakage | Made in USA","B00011V0GG","22500.0","33.96","19.0","50","34.21"
"013222049276","Channellock 927 8-Inch Snap Ring Plier | Precision Circlip Retaining Ring Pliers | Includes 5 Pairs of Interchangeable Tips | Made in the USA","B000TG80SY","28845.0","34.95","16.0","200","35.38"
"031604016968","Nature Made Multivitamin For Him with No Iron, Mens Multivitamins for Daily Nutritional Support, Multivitamin for Men, 300 Tablets, 300 Day Supply","B004QHGPQQ","20991.0","25.54","19.0","1000","22.88"
"193968194345","Member's Mark Fruity Snacks, 0.80 Ounce (100 Count)","B09RQ4MH4J","62105.0","20.99","15.0","200","17.64"
"037103580252","Crescent Wiss MetalMaster Bulldog Straight Snips - Premium Metal Cutter with Spring-Loaded Return - M5R - 9-1/4"", Red","B00002N7PN","20544.0","35.99","16.0","50","21.29"
"037103583383","Crescent Wiss MetalMaster Offset Straight & Right Cut Aviation Snips - Heavy-Duty Metal Cutter with Spring-Loaded Return - Premium Hand Tool - M7R - 9-1/4"", Green","B00002N5LS","20513.0","33.99","19.0","50","19.95"
"075609212499","Olay Super Serum Twin Pack, (1 fl. oz. Pack of 2)","B0DPN6T4TB","38785.0","53.99","15.0","500","43.36"
"037000840046","Crest 3D White Advanced Whitening Toothpaste, 5.2 oz (Pack of 5)","B0BMX49F7R","66513.0","28.33","19.0","400","22.61"
"885363002720","LENOX Tools Hole Saw with Arbor, Speed Slot, 2-Inch (1772779), Multi","B004YK8DMY","32992.0","25.4","18.0","200","16.39"
"076174740387","STANLEY Consumer Tools FMHT74038 25' Fatmax Tape Measure (2 Pack)","B00P4QIIRC","20859.0","37.26","15.0","200","34.10"
"309975575019","Revlon PhotoReady Blurring Face Powder Makeup, Longwear Medium-Full Coverage with Flawless Finish, Shine & Oil-Free, 001 Translucent, 0.25 oz","B0030HFX9S","30272.0","16.29","16.0","500","10.63"
"037103328076","Crescent 2 Piece Wide Jaw Adjustable Wrench Set | 6"" & 10"" | ATWJ2610VS","B07NVHYKF1","36264.0","89.76","20.0","200","37.54"
"193968026264","Member's Mark Grain Free Dog Treats - Peanut Butter Flavored 5 Pound","B08SNVB62J","110711.0","45.99","16.0","50","16.72"
"035000971234","Tom's of Maine Natural Kid's Fluoride Toothpaste, Silly Strawberry, 5.1 oz. (back in original formula)","B0837SYGLQ","60936.0","26.0","19.0","900","6.36"
"033287179671","ONE+ Cordless Compact Power Scrubber (Bare Tool)","B086QL9N3B","58630.0","129.94","20.0","600","68.70"
"031604042646","Nature Made Turmeric Curcumin 500 milligram. Capsules (Antioxidant) Value Size 180 Ct","B07D7HKXSQ","38206.0","28.58","17.0","500","26.44"
"037103282781","Crescent 12"" Self-Adjusting Dual Material Pipe Wrench - CPW12","B01BCME9TW","101890.0","39.99","18.0","200","22.76"
"096619928910","Kirkland Signature Fancy Whole Cashews, Unsalted, 2.5 Pounds","B0CFKYJP5H","63149.0","28.1","18.0","50","24.41"
"885911567916","DEWALT Drill Bit Holder Extension, Impact Ready, 6-Inch (DWA6HLDFT)","B07PHKTHN7","47697.0","20.2","15.0","100","14.19"
"309970093631","Revlon Face Primer, PhotoReady Prime Plus Face Makeup for All Skin Types, Blurs & Fills in Fine Lines, Infused with Salicylic Acid and AHA, Mattifying & Pore Reducing, 1 Oz","B07YPPCN8Y","50930.0","16.79","15.0","200","10.10"
"016000450769","Nature Valley Protein Bars, Peanut Butter Dark Chocolate, 26 Count","B00JTX1DZU","68526.0","23.56","17.0","50","24.42"
"826659234081","Milwaukee 48-22-0012 Compact Hand Operated Hack Saw w/ Tool-Less Blade Change (10 Inch Blade Included)","B003VY8WA2","119955.0","28.05","18.0","50","17.24"
"031604041298","Nature Made® Vitamin D3 1000 IU, 600 Softgels","B00MW1S3M2","84092.0","35.99","16.0","100","21.97"
"012546012256","Trident Sugar Free Gum Fruit Variety Total 280 Sticks (20 Packs -14 Sticks)","B077V2W7J8","116900.0","32.49","15.0","50","27.22"
"885363002751","LENOX Tools Hole Saw, Bi-Metal, Speed Slot, Arbored, 2-1/8-Inch (1772951)","B004YK5D68","126799.0","31.5","16.0","50","18.93"
"812154034318","Native Body Wash for Women, Men | Sulfate Free, Paraben Free, Dye Free, with Naturally Derived Clean Ingredients, 36 oz bottle with pump - Pack of 1 (Coconut & Vanilla)","B0B9CHS3LR","107320.0","32.99","20.0","50","nan"
"761475975513","Unger 18-inch Professional Grip Swivel Squeegee – Professional Grade Window Squeegee for the Home, Large Squeegee for Glass Window Cleaning","B01G5WNQB6","62384.0","22.27","15.0","50","23.85"
"038548028217","IRWIN Tools VISE-GRIP End Cutting Pliers, 8-Inch (2078318)","B000BDDG7A","72956.0","35.53","18.0","100","18.30"
"045242508013","Milwaukee 48-22-2702 2 Piece Demolition Slotted and Phillips Head Screwdriver Set W/Steel Endcaps","B07BQYXFFG","50911.0","16.07","15.0","100","13.97"
"888435268949","Puma Men's No Show Socks - 10 Pairs (White)","B09DYZ5XZ6","226200.0","20.49","19.0","100","22.47"
"082472209068","LENOX Tools Replacement Blades for Compact and Close Quarter Handsaws, 10-Pack (20906906)","B0043US3TI","104691.0","19.59","17.0","50","11.41"
"038313151805","Corona BP15180 Forged Steel ClassicCUT Bypass Hand Pruner - 1 inch Cut Capacity Stem and Branch Garden Shears, Red","B083XCYMM4","81258.0","34.75","15.0","50","23.66"
"074108305497","INFINITIPRO BY CONAIR Hair Dryer, 1875W Salon Performance AC Motor Hair Dryer, Conair Blow Dryer, Orange","B00FNQRCS4","90974.0","44.99","18.0","50","26.43"
"030772101247","Febreze Air Mist Refresh & Energize Zesty orange Blossom Scented 3 pack, Blue","B0CRCMG4LV","108184.0","36.04","16.0","100","18.44"
"647627241579","Crescent 11 Pc. Pass-Thru X6 Black Oxide Adjustable Wrench and Spline Socket Set - CPTAW8","B01BCN60T8","146199.0","67.01","19.0","100","36.13"
"031604030391","Nature Made Extra-Strength Vitamin D3 5000 IU (125 mcg) Gummies (200 Count)","B088T3Y6C2","78476.0","38.99","16.0","50","23.28"
"096619885718","Kirkland Signature Unsalted Mixed Nuts, 40 Oz","B0BSV6RW53","108475.0","46.58","15.0","50","19.62"
"885911638319","Irwin Tools IRWIN Speedbor Drill Bit Set for Wood, 6-pc. (IWAX236PC)","B08GHGKSGF","165904.0","69.98","15.0","50","38.30"
"045242342396","Milwaukee Electric - 14 ALUMINUM PIPE WRENCH","B01HOXQVXU","144569.0","82.53","15.0","50","48.92"
"045242508020","Milwaukee 48-22-2706 6Piece Phillips and Slotted Head Screwdriv Ing Set W/Magnetic Tips and Trilobe Handles","B075M651KF","39875.0","23.07","20.0","50","20.94"
"885911701822","CRAFTSMAN 140Pc Drill/Drive Bit Set (CMAF140SET)","B0CQWV8YZK","155219.0","53.75","17.0","50","55.54"
"885911577557","CRAFTSMAN Screwdriver Set, Torx, Acetate Handle, 5 Piece (CMHT65051)","B08DZ6XFWM","158559.0","15.13","19.0","50","19.61"
"034584024886","Moen Genta LX Chrome Modern 6.8-Inch Length Hand-Towel Bar for Bathroom or Kitchen, BH3886CH","B01ITB6Y74","67821.0","41.3","16.0","50","20.93"
"193908007292","RXBAR Protein Snack Bars, All Natural Ingredients, Chocolate Sea Salt and Blueberry, 14-count,","B0CZ14TN6K","89563.0","31.8","20.0","50","25.28"
"035000991362","Colgate Max Fresh with Whitening Breath Strips, Cool Mint, 5-Pack 7.3 Ounces","B09YBGQF2S","195121.0","30.0","15.0","50","10.87"
"078742315164","Member's Mark 4 mg Nicotine Polacrilex Lozenges, Stop Smoking Aid, Mint Flavor (27 ct, 8pk.)","B08XJN8SG2","128393.0","67.99","17.0","50","65.63"
"045242518821","Multi Purpose Wire Stripper with Crimper","B07J2L46NX","252407.0","22.58","16.0","50","22.99"
"079400008787","Dove Deodorant for Women, Clinical Protection Antiperspirant, Cool Essentials 3-Pack – Prescription Strength Wetness Protection with ¼ Moisturizers, 1.7 Oz Ea","B01IA981NK","14316.0","23.24","17.0","1000","23.44"
"895634000027","DEVA Vegan Multivitamin & Mineral Supplement with Iron 2-Pack, Spirulina, Chlorella, Ashwagandha, Broccoli & More, 90 Coated Tablets Each","B001GAOHVG","18135.0","29.99","17.0","1000","22.33"
"051381911195","Aura Cacia Essential Oil, Meditative Frankincense, 0.5 fluid ounce, Packaging May Vary","B002Q4UCE2","22935.0","24.54","19.0","200","20.39"
"187132007609","Alaffia Everyday Coconut Face Cleanser for All Skin Types. Leaves Skin Fresh and Hydrated with Fair Trade Coconut Oil & Neem, Vegan, Cruelty Free, No Parabens, Purely Coconut, 12 Fl Oz","B00CMJD3GA","27917.0","15.69","19.0","200","12.89"
"305210536647","VASELINE Limited Edition Pink Bubbly Lip Therapy, 17g / 0.6 oz","B00BHE8YTC","28785.0","32.21","19.0","600","5.86"
"895634000232","DEVA Vegan Omega-3 DHA Supplement, Once-Per-Day Softgel 200 MG, Carrageenan Free, Gelatin Free, Non-Fish, Algae Oil, Omega-3 Fatty Acids - 90 Softgels","B002XDQSSK","32945.0","19.49","15.0","700","20.60"
"895634000638","DEVA Vegan Omega-3 DHA-EPA 500MG – No Carrageenan, Non-Fish Oil Derived from Algae, Non-GMO, 60 Gelatin-Free Softgels","B08F8K36RP","35415.0","38.0","16.0","500","30.57"
"895634000096","DEVA Vegan Prenatal Multivitamin and Mineral Supplement - Once-Per-Day Formula - Vitamins A, C, D, E, K, B Complex, with Folate & Chelated Iron - 90 Coated Tablets, 1-Pack","B000V865DW","39940.0","18.74","17.0","400","14.13"
"841320103213","Alaffia Peppermint Good Soap Value Pack 4 Count, 20 OZ","B0C2WG3FHZ","42886.0","19.11","15.0","400","15.34"
"841320107013","Alaffia EveryDay Coconut Hydrating Body Lotion, Normal to Dry Skin, Moisturizing Support for Soft & Supple Skin, Coconut Lime, 32 Fl Oz","B0102V6ZZU","43328.0","35.2","20.0","50","17.73"
"187132005254","Alaffia EveryDay Shea Conditioner, Moisturizes, Restores and Protects. Made with Fair Trade Shea Butter, Cruelty Free, No Parabens, Vegan, Unscented 32 Fl Oz","B005A5N6RE","43851.0","15.9","16.0","100","17.04"
"895634000195","DEVA Vegan Iron-Free Multivitamin & Mineral Supplement, Green Food Blend, Spirulina, Chlorella, Ashwagandha, Broccoli, 90 Coated Tablets","B00146BLM0","33399.0","16.91","18.0","400","12.90"
"895634000515","DEVA Vegan Probiotic with FOS Prebiotics Supplement - 2 Billion CFU with 100 MG of Prebiotics Per Serving for Men & Women - Non-Dairy Gluten Free - Naturally Shelf Stable - 90 Capsules","B01DTIA2UM","43492.0","15.71","16.0","400","15.06"
"895634000324","DEVA Vegan Vitamins Natural Vitamin E 400IU with Mixed Tocopherols, Supports Immune System & Skin Nutrition, Natural Antioxidant & Gluten Free, Dairy Free, Non-GMO, 90 Capsules","B0042W24Y2","47087.0","23.51","16.0","300","22.23"
"027946949019","Alaffia EveryDay Shea Shampoo - Normal to Very Dry Hair, Helps Clean with Shea Butter and Coconut Oil, Fair Trade, Lavender, 32 Fl Oz","B003B6JJV6","45637.0","16.49","18.0","100","16.54"
"841320103954","Alaffia Lavender Good Soap Value Pack 4 Count, 20 OZ","B0C2WCTZG1","52730.0","19.18","20.0","500","15.26"
"187132005247","Alaffia EveryDay Shea Shampoo, Unscented, Gentle Cleansing Shampoo for Normal to Dry Hair. Made with Fair Trade Unrefined Shea Butter, No Parabens or Phthalates, 32 fl oz","B005A5N5HU","45606.0","16.99","16.0","100","17.14"
"894147000241","Sliquid Splash Gentle Feminine Wash - Unscented 8.5 fl oz","B00R4OJFLK","51156.0","16.0","15.0","100","13.01"
"707005052507","DEVA Vegan Evening Primrose Oil, Cold-Pressed, Unrefined, 90 Capsules, 1-Pack","B002XDQSTE","58870.0","18.01","15.0","200","13.82"
"079400489821","TRESemmé Hair Care Pro Collection Keratin Repair Leave in Conditioner Treatment, Visibly Seals Split Ends, Tames Flyaways for Healthy Looking Hair, 2 Pack - 6.1 Fl Oz Ea","B09X5Y974R","45762.0","19.99","16.0","200","15.37"
"305210224346","Ponds Rejuveness Anti-Wrinkle Cream 7 Ounce Jar - 3 Pack","B00APSTEKE","66359.0","24.14","15.0","100","24.31"
"895634000416","DEVA Vegan Ionic Trace Mineral Drops, Low Sodium, pH Balancing, 96-Day Supply, 8 Fl Oz","B00CDW2P06","64275.0","19.99","17.0","200","22.89"
"841320106016","Alaffia Hair Care, Beautiful Curls, Leave in Conditioner for Tight Curls, Thick & Curly Hair Products, Shea Butter, Vitamin E & Coconut Oil, 12 Fl Oz","B082G1R91Z","116989.0","16.41","16.0","100","13.97"
"026603424432","Ayate Washcloth, Face & Body Exfoliating Wash Cloth for Shower, Body Loofah Alternative, Scrub Towel, Resists Mold, Made from Agave Fiber","B0014AYLOG","104207.0","32.83","15.0","300","14.60"
"000056453836","Beauty Without Cruelty Vitamin C Renewal Cream with CoQ10 – Premium Aromatherapy Face Cream, Vegan-Friendly & Cruelty-Free, 2 Oz","B0019GXOXY","142321.0","21.99","15.0","50","18.85"
"400961630962","Versace The Dreamer Eau De Toilette Spray for Men, 1.7 Ounce","B0029SJ34A","1230.0","60.0","15.0","50","26.96"
"885404456369","Versace Eros for Men 3.4 oz Eau de Toilette Spray","B00DP3DD1W","5356.0","105.0","18.0","800","56.79"
"885265715438","Versace Man Eau Fraiche by Versace for Men 1.7 oz Eau de Toilette Spray","B000GT0V3G","2612.0","65.25","16.0","50","36.65"
"098691014833","Lucky Brand Lucky You Perfume for Women, Eau De Toilette Day or Night Spray with Fresh Flower Citrus Scent, 3.4 fl oz","B0009OAHRI","6109.0","54.0","20.0","3000","18.91"
"885109011986","Yves Saint Laurent La Nuit Da L'homme Eau de Toilette Spray for Men, 2 oz","B0080GG0LY","7187.0","152.0","18.0","50","58.62"
"085715005014","Guess Seductive Men Edt Spray, 3.4 Fl. Oz","B006QMY1RE","12743.0","60.0","17.0","1000","22.36"
"716393009659","Giorgio Beverly Hills Red Perfume for Women, 3 fl. oz. EDT Spray","B000NVARRM","20330.0","72.0","17.0","900","26.14"
"087004167977","Fahrenheit By Christian Dior For Men. Eau De Toilette Spray 6.8 Oz.","B000GIL12C","25455.0","98.35","19.0","100","141.91"
"031655152066","Vanilla Fields Cologne Spray, Vegan Formula, Perfume, Enticing Flower Notes, 0.75oz","B004ECHLUM","13799.0","19.99","17.0","1000","14.13"
"017702842067","Amarige By Givenchy For Women. Eau De Toilette Spray 3.3 Oz.","B000C1UFDE","32897.0","68.98","17.0","600","54.78"
"850011058732","It's a 10 Haircare Miracle Styling Mousse for Unisex, 9 Ounce","B005FQQSZA","37912.0","19.0","16.0","500","16.49"
"719346588911","Elizabeth Taylor White Diamonds Perfumed Body Lotion for Women, 6.8-Ounce","B00DYRV7P8","50739.0","38.5","19.0","200","18.68"
"700999531355","GREY FLANNEL by Geoffrey Beene EDT 8 OZ","B005JNO6XK","40854.0","56.58","20.0","50","24.71"
"715885350019","Giorgio Beverly Hills Men's Cologne, Red, Eau De Toilette EDT Spray, 3.4 fl oz","B001BQXV4O","46614.0","50.0","20.0","300","15.71"
"022548289662","Michael Kors Sexy Amber Eau de Parfum Spray for Women, 1.7 Ounce","B00H0MEH6Y","41582.0","85.87","19.0","300","31.98"
"094000066616","Ferrari Scuderia Red Eau De Toilette Spray, Citrus, 4.2 Oz","B00DEZZEEK","49523.0","26.4","16.0","300","22.27"
"022548366462","Michael Kors Wonderlust Eau de Parfum Spray for Women, 1.0 Ounce","B00RK1C7TY","51416.0","54.66","19.0","50","27.55"
"827142048123","Versace Versense for Women 3.4 oz Eau de Toilette Spray","B002XQ1YOU","50478.0","110.73","18.0","200","53.12"
"850049716178","Michael Kors Pour Homme Eau De Parfum Spray for Men, 3.4 Ounce","B0D8N268WZ","69464.0","122.87","17.0","300","72.48"
"719346021777","Geoffrey Beene Grey Flannel Eau De Toilette Splash for Men 8 oz","B009Z4MA28","57133.0","28.0","20.0","200","22.99"
"022548289655","Michael Kors Sexy Amber for Women 3.4 oz Eau de Parfum Spray","B00P80F8KY","64425.0","116.0","15.0","200","40.44"
"070066131277","Clubman Pinaud Razor Bumps Stopper Gel – Razor Bump Treatment for Men, Aftershave Gel for Ingrown Hairs, Shave Bumps & Razor Burn – 4 fl oz, 1-Pack","B001AT00MI","54927.0","29.07","17.0","100","8.20"
"898571001218","It's a 10 Haircare Miracle Brightening Shampoo for Blondes, 10 Ounce","B07DWCTT3R","59787.0","27.51","17.0","200","15.59"
"094922794642","Ed Hardy Cologne, Eau de Toilette Spray For Men, 3.4 fl oz","B001FWXMFM","49952.0","75.0","20.0","200","18.67"
"054436866037","Versace Man Eau Fraiche by Versace for Men 6.7 oz Perfumed Bath & Shower Gel","B000PY6L6I","68658.0","45.0","18.0","100","26.30"
"898571001287","It's a 10 Haircare Blow Dry Miracle Glossing Shampoo, 10 Ounce","B07C41XLXD","71372.0","28.67","17.0","100","17.85"
"012301675122","Jovan Musk for Men - 8 oz After Shave Cologne","B07CHZ9PXR","48757.0","20.04","18.0","200","18.34"
"804059855877","Nautica Voyage Heritage, 3.4 Oz","B07JDQPKYW","75332.0","58.42","15.0","200","18.75"
"840797116306","Rosewood by Banana Republic for Women 3.4 oz Eau de Parfum Spray","B001FWXIEM","51853.0","55.0","20.0","50","21.20"
"844061004788","Perry Ellis 360 For Men Eau De Toilette Spray 6.7 Ounces, clear","B004XK5AHG","36665.0","55.0","18.0","100","34.40"
"719346022705","Elizabeth Taylor White Diamonds for Women Eau de Toilette Naturel Spray, 3.3 fl oz","B07N8HMHC3","83250.0","30.0","19.0","200","30.62"
"719346243636","Elizabeth Taylor Women's Perfume, White Diamonds En Rouge, Eau De Toilette EDT Spray, 3.3 Fl Oz","B07R3FG5KD","84982.0","69.0","20.0","100","32.37"
"094922191526","True Religion Drifter Eau de Toilette 3.4 Oz for Men","B004CG80BE","116348.0","79.0","15.0","50","25.72"
"719346077514","White Shoulders by Evyan Eau de Cologne Spray for Women 4.5 fl.oz","B0009OAJF8","125855.0","19.49","17.0","50","21.17"
"067724271123","Alfred Sung Shi Eau De Perfume Spray for Women, 1.0 Ounce","B000C1UAXY","100685.0","36.0","20.0","50","15.44"
"608940533369","Paris Hilton Can Can Eau De Parfum Spray 3.40 oz","B001CT0954","101782.0","56.74","16.0","100","26.17"
"027829254841","HALSTON by Halston Cologne Spray 3.4 oz for Women","B002MCK2TS","119580.0","50.0","16.0","50","25.36"
"098691018251","Liz Claiborne Mambo","B00INK4Z2S","86782.0","47.5","19.0","100","18.87"
"802991992629","Gabriela Sabatini Eau De Toilette Spray for Women, 2.0 Ounce","B071VCX893","115065.0","75.0","19.0","50","18.24"
"646630018086","CABOCHARD by Parfums Gres Eau De Parfum Spray 3.4 oz Women","B07Y1YZ7S4","232283.0","38.05","16.0","50","19.00"
"102234105701","Bal A Versailles By Jean Desprez For Women. Eau De Toilette Spray 3.4 Ounces","B000C230LW","130217.0","80.0","18.0","50","51.39"
"029305429057","4711 By Muelhens for Men Eau de Cologne Splash, 27 Ounce","B003HLF5L8","119077.0","98.0","19.0","50","40.49"
"195166164878","SCRABBLE CLASSIC REFRESH","B09D44JH4S","439.0","21.99","18.0","10000","12.63"
"031604026752","Nature Made Vit D-3 1000Iu, 100 CT (Pack of 3)","B00G4EOS86","195.0","26.99","15.0","50","21.19"
"031604027278","Nature Made Super B Complex with Vitamin C and Folic Acid, Dietary Supplement for Immune Support, 140 Tablets, 140 Day Supply","B005D0DTS2","652.0","16.19","18.0","40000","10.56"
"716123125659","SweetLeaf Sweet Drops- Flavored Stevia Liquid Sweetener, Organic Extract, Zero Calorie, Gluten Free, Keto Friendly, Non GMO, Natural Flavor, Sugar Alternative- Stevia Clear, 4 Fl Oz (Pack of 1)","B00GRY33AC","557.0","18.99","17.0","10000","14.61"
"305215003465","Q-tips Cotton Swabs For Beauty Care Original Cotton Swab Made With 100% Cotton 500 Count (Pack of 2)","B00DUGPW40","2349.0","18.52","16.0","10000","7.61"
"888853003467","Dr. Scholl's Freeze Away Skin Tag Remover Kit, 8 ct – Completely removes Skin Tags in As Little As 1 Treatment, FDA-Cleared & Clinically Proven At-Home Removal, Easy 1-Handed Action, Permanent Results","B0BJQJXCNN","931.0","19.98","16.0","20000","19.48"
"079400008794","Dove Clinial Protection Deodorant, Original Clean, 1.7 oz (6 Pack) (Bundle)","B07M7L6D9T","1089.0","89.0","19.0","200","39.61"
"031604025182","Nature Made Multi Complete Tablets 130 ea (Pack of 4)","B01IAI7HH2","1470.0","46.85","15.0","50","48.52"
"031604030063","Nature Made Turmeric Curcumin 500 mg, Herbal Supplement for Antioxidant Support, 120 Capsules, 120 Day Supply","B074QHCL9Z","1243.0","27.99","18.0","10000","17.51"
"031604040222","Nature Made Extra Strength Dosage Chewable Vitamin C 1000 mg per serving, Dietary Supplement for Immune Support, 90 Tablets, 45 Day Supply","B08FNG91XM","1645.0","15.89","16.0","10000","11.65"
"031604028862","Maximum Strength Vitamin B12 5000 mcg Softgels, 60 Count","B00CBXSO4I","1772.0","21.99","15.0","10000","16.37"
"011509049483","Just For Men Shampoo In Color, Hair Color for Men with Keratin and Vitamin E for Stronger Hair, Restores Natural Hair Color, Real Black, H-55, Pack of 3","B000NSX3NU","2211.0","29.97","19.0","2000","24.88"
"888853003290","Dr. Scholl’s Prevent Pain Insoles for Women, Size 6-10, 1 Pair: The Only Proven Insole to Prevent Lower Body Pain - Arch Support Shoe Inserts for Women, Protect Against Lower Back, Knee and Foot Pain","B0BMNBRM6Z","2777.0","15.16","15.0","10000","14.95"
"070501618301","Neutrogena Body Oil Light Sesame Formula, 8.5 fl oz, Fragrance Free Radiant Glow Moisturizer for Dry Skin and Massage Oil with Sesame Oil, Bath & Shower Oil For Smooth and Hydrated Skin","B001B0ZZFS","2627.0","15.84","15.0","8000","12.19"
"615908431575","TIGI Bed Head Manipulator texturizing Putty with Firm Hold 2.01 oz","B08R4XX2QR","3345.0","19.99","17.0","8000","10.25"
"073149965868","Sterilite Deep Clip Box, Stackable Small Storage Bin with Latching Lid, Plastic Container to Organize Paper, Office, Home, Clear Base and Lid, 1-Pack","B00913R7OE","6593.0","52.99","15.0","300","16.01"
"046956396668","Crayola Large Washable Crayons 16 Pack - 2 Packs","B00FW4LMAQ","12522.0","22.99","20.0","1000","11.98"
"037000495802","Nervive Nerve Relief, Reduces Occasional Nerve Discomfort in as Little as 7 Days, Stabbing/Pins and Needles, Burning in Hands and Feet*†, Alpha Lipoic Acid, B Vitamins, Turmeric, Ginger, 30 Tablets","B08NKJG11F","5514.0","19.99","16.0","6000","17.84"
"031604027667","Nature Made Prenatal with Folic Acid + DHA, Prenatal Vitamin and Mineral Supplement for Daily Nutritional Support, 60 Softgels, 60 Day Supply","B005DEK9FO","3866.0","25.29","16.0","9000","16.11"
"011509049476","Just For Men Shampoo-In Color (Formerly Original Formula), Mens Hair Color with Keratin and Vitamin E for Stronger Hair - Dark Brown, H-45, Pack of 3","B000NSS0FG","3875.0","29.97","15.0","3000","26.89"
"089036422659","Torani Syrup, Raspberry, 12.7 Ounces","B00J5LWVJS","4722.0","999.0","17.0","1000","9.81"
"031604012854","Nature Made Vitamin B-6 100 Mg, Tablets, 100-Count (Pack of 2)","B004B8IS38","4364.0","21.15","16.0","100","20.44"
"857584005200","Essential Oxygen Certified BR Organic Brushing Rinse, All Natural Mouthwash for Whiter Teeth, Fresher Breath, and Happier Gums, Alcohol-Free Oral Care, Wintergreen, 32 Ounce","B086X235ST","4644.0","24.49","16.0","500","21.59"
"083078113155","Carmex Classic Lip Balm Medicated 0.25 oz (Packs of 6)","B0102VYCPA","7890.0","19.99","17.0","200","13.11"
"031901935375","Staedtler Triplus Fineliner Porous Point Pen, Stick, Extra-Fine 0.3 Mm, Assorted Ink Colors, Silver Barrel, 10/pack","B000RMS238","6966.0","18.0","20.0","200","11.29"
"678213681561","Pond's Dry Skin Cream Rich Hydrating Skin Cream, 3.9 Oz (Pack of 1)","B000XEZATY","8217.0","19.99","16.0","300","7.84"
"079340689695","Loctite Super Glue Ultra Liquid Control, Clear, 0.14 fl oz Bottle, 6 Pack - Superglue for Plastic, Wood, Metal, Crafts & Repair, Cyanoacrylate Adhesive Instant Glue, Quick Dry","B009NKRCV8","5361.0","31.1","17.0","200","22.02"
"850011996997","OM MUSHROOM SUPERFOOD Morning Energy Blend Mushroom Powder Drink, 8.47 Ounce Canister, Coffee Free Energy Drink with Cordyceps, Vitamin D2, Agaricus Bisporus, Lion's Mane, Rhodiola, and Turkey Tail","B09HFXBK3N","6296.0","39.99","16.0","400","26.75"
"062600250261","Johnson's Baby Shampoo with Gentle Tear Free Formula, Travel Size, 1.7 Fl Oz","B07FXMW4PX","8108.0","71.0","19.0","400","4.91"
"675625108037","One Degree Organic Foods Sprouted Spelt Flour, 80 Ounce","B00KOQ8A9I","8490.0","22.72","16.0","1000","21.42"
"037000124306","Secret Deodorant Spring Breeze Solid 2.6 Ounce (Pack of 3)","B00FRR5WWC","8809.0","29.99","18.0","100","17.64"
"077435335526","Alvera All Natural Roll-On Deodorant Aloe & Almonds - 3 Fl Oz, 4 pack","B001E0ZQ54","7293.0","21.2","17.0","1000","20.14"
"785923447353","Udderly Smooth Body Cream 12 oz (Pack of 2)","B00K7ILMWU","9726.0","16.65","15.0","100","12.98"
"300960735166","Zinc Shampoo, Dhs 16oz","B0046JOT4O","8923.0","20.1","17.0","2000","18.89"
"031604030261","Nature Made Probiotics Extra Strength Dosage, Probiotics for Women and Men 8 Billion CFU per 2 Gummies, 42 Probiotic Gummies, 21 Day Supply","B07BWNXMV1","12872.0","29.29","15.0","2000","19.72"
