UPC,Price,Variant,Promo,Source Link
885434908906,158.4,5 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440029778033
885434908890,158.4,5.5 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440029810801
885434908883,158.4,6 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440029843569
885434908876,158.4,6.5 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440029876337
885434908869,158.4,7 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440029909105
885434908852,158.4,7.5 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440029941873
885434908845,158.4,8 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440029974641
885434908838,158.4,8.5 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440030007409
885434908821,158.4,9 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440030040177
885434908814,158.4,9.5 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440030072945
885434908807,158.4,10 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440030105713
885434908791,158.4,11 / MIDNIGHT/MIDNIGHT,END20,https://www.jackrogersusa.com/products/151201jk07-1?variant=39440030138481
023802080384,158.4,NO SIZE / FLORAL MULTI,END20,https://www.jackrogersusa.com/products/jacks-art-scarf-silk-floral-multi?variant=41670308135025
023802066326,126.4,NO SIZE / BLACK/NATURAL,END20,https://www.jackrogersusa.com/products/sardegne-fedora-black-natural?variant=41438380425329
023802080292,158.4,NO SIZE / PALE BLUE MULTI,END20,https://www.jackrogersusa.com/products/jacks-octopus-scarf-silk-pale-blue-multi?variant=41670308462705
023802080346,318.40000000000003,NO SIZE / WHITE BLUE MULTI,END20,https://www.jackrogersusa.com/products/jacks-octopus-kaftan-cotton-white-blue-multi?variant=41670308266097
023802066371,198.4,NO SIZE / ORCHID/MANGO,END20,https://www.jackrogersusa.com/products/emanuella-oversized-square-frame-orchid-mango?variant=41438380261489
023802066388,198.4,NO SIZE / BROWN,END20,https://www.jackrogersusa.com/products/emanuella-oversized-square-frame-brown?variant=41438380228721
023802079111,278.40000000000003,36 / BROWN,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-brown?variant=41670306463857
023802056396,79.96000000000001,5 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438368694385
023802079180,278.40000000000003,36 / BLACK,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-black?variant=41670306168945
023802085587,110.4,5 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242951676017
023802064858,214.4,36 / ROCCIA,END20,https://www.jackrogersusa.com/products/carlotta-ballet-printed-snake-leather-roccia?variant=41438376984689
023802078909,278.40000000000003,36 / DUSTY BLUE,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-dusty-blue?variant=41670307151985
023802079104,278.40000000000003,37 / BROWN,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-brown?variant=41670306496625
023802080339,158.4,NO SIZE / WHITE MULTI,END20,https://www.jackrogersusa.com/products/jacks-poolside-scarf-silk-white-multi?variant=41670308298865
023802056389,79.96000000000001,5.5 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438368727153
023802079173,278.40000000000003,37 / BLACK,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-black?variant=41670306201713
023802085570,110.4,5.5 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242951708785
023802064841,214.4,37 / ROCCIA,END20,https://www.jackrogersusa.com/products/carlotta-ballet-printed-snake-leather-roccia?variant=41438377017457
023802078893,278.40000000000003,37 / DUSTY BLUE,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-dusty-blue?variant=41670307184753
023802079098,278.40000000000003,38 / BROWN,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-brown?variant=41670306529393
023802095890,126.4,NO SIZE / NATURAL,END20,https://www.jackrogersusa.com/products/ilaria-sun-hat-straw-natural?variant=42212876419185
023802056372,79.96000000000001,6 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438368759921
023802078978,278.40000000000003,36 / CORAL,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-coral?variant=41670306922609
023802079166,278.40000000000003,38 / BLACK,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-black?variant=41670306234481
023802085563,110.4,6 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242951741553
023802064834,214.4,38 / ROCCIA,END20,https://www.jackrogersusa.com/products/carlotta-ballet-printed-snake-leather-roccia?variant=41438377050225
023802078886,278.40000000000003,38 / DUSTY BLUE,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-dusty-blue?variant=41670307217521
023802079081,278.40000000000003,39 / BROWN,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-brown?variant=41670306562161
023802056365,79.96000000000001,6.5 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438368792689
023802078961,278.40000000000003,37 / CORAL,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-coral?variant=41670306955377
023802079159,278.40000000000003,39 / BLACK,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-black?variant=41670306267249
023802085556,110.4,6.5 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242951774321
023802064827,214.4,39 / ROCCIA,END20,https://www.jackrogersusa.com/products/carlotta-ballet-printed-snake-leather-roccia?variant=41438377082993
023802078879,278.40000000000003,39 / DUSTY BLUE,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-dusty-blue?variant=41670307250289
023802079074,278.40000000000003,40 / BROWN,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-brown?variant=41670306594929
023802056358,79.96000000000001,7 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438368825457
023802078954,278.40000000000003,38 / CORAL,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-coral?variant=41670306988145
023802079142,278.40000000000003,40 / BLACK,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-black?variant=41670306332785
023802085549,110.4,7 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242951807089
023802064810,214.4,40 / ROCCIA,END20,https://www.jackrogersusa.com/products/carlotta-ballet-printed-snake-leather-roccia?variant=41438377115761
023802078862,278.40000000000003,40 / DUSTY BLUE,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-dusty-blue?variant=41670307283057
