UPC,PRICE,SOURCE LINK
'20612479191208,31.81,https://www.herbspro.com/collections/bogo-ca/products/infant-heel-warmer-2-3-4-x-4-inch
'612479223868,3.80,https://www.herbspro.com/collections/bogo-ca/products/silicone-foam-dressing-mckesson-7-x-7-inch-sacral-silicone-gel-adhesive-without-border-sterile
'073310481005,1.45,https://www.herbspro.com/collections/bogo-ca/products/facial-tissue-preference-white-7-3-5-x-9-inch
'616784132426,1.68,https://www.herbspro.com/collections/bogo-ca/products/flushable-personal-wipe
'311701050332,6.46,https://www.herbspro.com/collections/bogo-ca/products/coloplast-critic-aid-anorectal-skin-paste-97257
'074312126109,3.59,https://www.herbspro.com/collections/bogo-ca/products/probiotic-acidophilus-225002
'0610075114078,44.91,https://www.herbspro.com/collections/bogo-ca/products/ileostomy-colostomy-kit-new-image-two-piece-system-12-inch-length-2-1-4-inch-stoma-drainable-2
'892125002522,1.48,https://www.herbspro.com/collections/bogo-ca/products/thickened-beverage-thick-it-clear-advantage-8-oz-container-bottle-apple-flavor-ready-to-use-necta
'736133700073,4.20,https://www.herbspro.com/collections/bogo-ca/products/string-tote-bag-long-handle-cotton-assorted-earthtones-95168
'626232170009,37.29,https://www.herbspro.com/collections/bogo-ca/products/eco-baby-wipes-112998
'20612479215034,0.78,https://www.herbspro.com/collections/bogo-ca/products/slipper-socks-mckesson-adult-2xlarge-gray-above-the-ankle-167181
'089836194985,71.44,https://www.herbspro.com/collections/bogo-ca/products/flavor-vnlla-alc-free-189291
'850046077302,4.52,https://www.herbspro.com/collections/bogo-ca/products/nettles-powder-capsules-256530
'850046077432,6.87,https://www.herbspro.com/collections/bogo-ca/products/olive-leaf-powder-capsules-standardized-256531
'025077553563,6.56,https://www.herbspro.com/collections/bogo-ca/products/curcuminoids-from-turmeric-standardized-extract-225683
'850046077388,11.80,https://www.herbspro.com/collections/bogo-ca/products/milk-thistle-powder-capsules-standardized-256602
'705599011917,1.00,https://www.herbspro.com/collections/bogo-ca/products/mix-flpjck-cup-cinmn-mapl-190601
'670171112330,1.00,https://www.herbspro.com/collections/bogo-ca/products/white-cheddar-popcorn-seasoning-189609
'751217900965,1.96,https://www.herbspro.com/collections/bogo-ca/products/jel-dessert-strawberry-190931
'044989011299,1.00,https://www.herbspro.com/collections/bogo-ca/products/clove-whl-197545
'010939954121,7.71,https://www.herbspro.com/collections/bogo-ca/products/allergy-relief-223305
'027275500172,1.58,https://www.herbspro.com/collections/bogo-ca/products/flowers-spice-incense-36039
'626232160833,11.81,https://www.herbspro.com/collections/bogo-ca/products/phytoglow-face-serum-243539
'626232160505,23.63,https://www.herbspro.com/collections/bogo-ca/products/phytomatte-face-cream-243528
'612479230545,5.65,https://www.herbspro.com/collections/bogo-ca/products/mckesson-4-point-cane-tip-2
