UPC,Price,Variant,Promo,Source Link
030402000698,13.995000000000001,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/rolodex-wire-mesh-spinning-desk-sorter-8-compartments-steel-mesh-6-5-diameter-x-6-5h-black-rol1773083
071641086654,19.368,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/expo-r-low-odor-dry-erase-vibrant-color-markers-broad-chisel-tip-assorted-colors-12-set-san1927525a-12-st
071641127234,52.299,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/sharpie-r-metallic-fine-point-permanent-marker-value-pack-fine-bullet-tip-assorted-colors-36-pack-san2003900
026000101523,5.922000000000001,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/elmers-r-boardmate-wet-erase-chalk-markers-broad-bullet-tip-assorted-colors-4-pack-epie152melm
071641376656,5.805000000000001,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/sharpie-r-ultra-fine-tip-permanent-marker-ultra-fine-needle-tip-black-5-pack-san37665pp
071641820746,6.651,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/expo-r-low-odor-dry-erase-marker-medium-bullet-tip-assorted-colors-4-set-san82074a-4-st
071641032040,17.856,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/sharpie-r-stained-fabric-markers-medium-brush-tip-assorted-colors-8-pack-san1779005
071641218673,19.916999999999998,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/sharpie-creative-markers-fine-brush-tip-assorted-colors-12-pack-san2196907
070530705034,2.619,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/prismacolor-magic-rub-art-eraser-vinyl-3-pack-san70503
071641181786,7.632000000000001,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/sharpie-r-s-gel-s-gel-high-performance-gel-pen-retractable-bold-1-mm-assorted-ink-colors-black-barrel-4-pack-san2116198
071641191259,2.9970000000000003,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/sharpie-r-s-gel-s-gel-0-7-mm-pen-refills-medium-0-7-mm-bullet-tip-blue-ink-2-pack-san2141127
